date,time,KW,TEMPERATURE,DEW_POINT,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE,OT
2019-07-11,13:00:00,727.33,30.9,27.5,1018,3.2,81.95,7.2,9,316
2019-07-11,14:00:00,727.95,30.7,27.4,1018,3.3,82.7,7.3,6,406
2019-07-11,15:00:00,725.56,30.5,27.4,1018,3.3,83.69,7.3,9,120
2019-07-11,16:00:00,696.2,30.1,27.3,1018,3.1,85.18,7.3,6,188
2019-07-11,17:00:00,663.76,29.8,27.2,1019,2.7,86.18,7.3,6,60
2019-07-11,18:00:00,634.22,29.4,27.4,1019,2.3,89.06,7.2,7,28
2019-07-11,19:00:00,609.77,29.3,27.1,1019,2.1,88.2,7.1,6,0
2019-07-11,20:00:00,581.94,29.2,27.3,1020,1.9,89.44,7.1,7,0
2019-07-11,21:00:00,592.68,29.0,27.2,1020,1.5,90.06,7.0,7,0
2019-07-11,22:00:00,624.8,28.8,27.1,1020,1.2,90.37,7.0,7,0
2019-07-11,23:00:00,631.73,28.7,27.0,1020,1.2,90.58,7.0,7,0
2019-07-12,00:00:00,648.15,28.6,26.9,1019,1.3,90.6,7.0,7,0
2019-07-12,01:00:00,608.51,28.5,26.8,1019,1.4,90.61,6.9,7,0
2019-07-12,02:00:00,567.39,28.3,26.7,1018,1.5,90.83,6.9,7,0
2019-07-12,03:00:00,513.53,28.2,26.5,1018,1.7,90.63,6.8,7,0
2019-07-12,04:00:00,492.89,28.1,26.4,1018,1.9,90.74,6.8,7,0
2019-07-12,05:00:00,470.73,28.2,26.6,1019,1.9,91.13,6.7,7,0
2019-07-12,06:00:00,464.01,28.9,27.0,1019,2.3,89.37,6.7,1,97
2019-07-12,07:00:00,468.45,29.6,27.0,1019,2.4,86.05,6.7,0,296
2019-07-12,08:00:00,508.07,30.2,27.0,1019,2.6,83.1,6.7,7,499
2019-07-12,09:00:00,616.37,30.6,27.2,1019,2.8,82.0,6.6,0,694
2019-07-12,10:00:00,667.24,31.0,27.2,1019,3.0,80.39,6.6,0,840
2019-07-12,11:00:00,674.35,31.2,27.3,1018,3.1,79.8,6.6,3,567
2019-07-12,12:00:00,682.68,31.3,27.4,1018,3.0,79.69,6.7,3,404
2019-07-12,13:00:00,678.9,31.3,27.3,1017,2.8,79.58,6.8,8,601
2019-07-12,14:00:00,657.72,31.1,27.4,1017,2.6,80.62,6.9,9,94
2019-07-12,15:00:00,631.62,30.8,27.4,1017,2.4,82.25,6.9,9,108
2019-07-12,16:00:00,626.71,30.4,27.5,1017,2.1,84.69,7.0,9,29
2019-07-12,17:00:00,612.64,30.1,27.5,1017,1.9,85.9,7.0,6,26
2019-07-12,18:00:00,593.91,29.6,27.6,1017,1.8,88.96,6.9,6,12
2019-07-12,19:00:00,588.78,29.3,27.5,1017,2.0,90.02,6.7,7,0
2019-07-12,20:00:00,564.43,29.2,27.4,1018,2.5,89.83,6.5,8,0
2019-07-12,21:00:00,529.79,29.0,27.2,1018,2.8,90.26,6.3,0,0
2019-07-12,22:00:00,537.33,28.9,27.1,1018,2.9,90.19,6.1,0,0
2019-07-12,23:00:00,550.38,28.7,27.0,1017,2.9,90.41,5.9,0,0
2019-07-13,00:00:00,560.96,28.6,26.8,1016,2.8,89.81,5.8,7,0
2019-07-13,01:00:00,538.23,28.4,26.5,1016,2.7,89.7,5.6,7,0
2019-07-13,02:00:00,531.13,28.2,26.3,1015,2.6,89.61,5.4,0,0
2019-07-13,03:00:00,486.52,28.0,26.2,1015,2.6,90.0,5.3,7,0
2019-07-13,04:00:00,450.23,27.9,26.2,1015,2.6,90.3,5.2,7,0
2019-07-13,05:00:00,441.07,28.0,26.3,1015,2.6,90.46,5.1,1,0
2019-07-13,06:00:00,425.39,28.8,26.7,1015,3.0,88.57,5.0,0,103
2019-07-13,07:00:00,418.38,29.4,26.8,1015,3.5,86.17,5.0,0,309
2019-07-13,08:00:00,417.37,30.3,26.8,1015,4.1,81.79,5.0,7,492
2019-07-13,09:00:00,448.54,31.0,26.8,1015,4.3,78.2,5.1,0,712
2019-07-13,10:00:00,486.71,31.5,26.7,1015,4.6,75.74,5.2,7,804
2019-07-13,11:00:00,504.64,31.8,26.7,1015,4.8,74.28,5.3,0,952
2019-07-13,12:00:00,497.36,32.1,26.7,1014,4.9,73.06,5.4,7,894
2019-07-13,13:00:00,536.46,32.2,26.7,1013,4.9,72.69,5.4,7,804
2019-07-13,14:00:00,581.87,32.1,26.7,1013,4.9,73.36,5.5,7,692
2019-07-13,15:00:00,566.06,31.9,26.8,1012,4.7,74.71,5.7,7,638
2019-07-13,16:00:00,546.71,31.5,27.0,1012,4.4,76.99,5.8,7,470
2019-07-13,17:00:00,526.24,31.0,26.8,1013,3.9,78.28,6.0,7,256
2019-07-13,18:00:00,495.13,30.1,26.9,1013,3.2,82.88,6.1,7,93
2019-07-13,19:00:00,482.34,29.7,26.8,1014,2.9,84.43,6.2,7,0
2019-07-13,20:00:00,510.21,29.5,26.6,1014,2.9,84.69,6.2,7,0
2019-07-13,21:00:00,511.49,29.3,26.5,1014,2.9,85.06,6.2,7,0
2019-07-13,22:00:00,551.78,29.1,26.4,1014,2.8,85.3,6.2,7,0
2019-07-13,23:00:00,579.91,28.9,26.2,1014,2.8,85.43,6.1,7,0
2019-07-14,00:00:00,579.89,28.6,26.0,1013,2.8,85.87,6.0,7,0
2019-07-14,01:00:00,536.91,28.4,25.7,1013,2.7,85.32,5.9,7,0
2019-07-14,02:00:00,484.25,28.1,25.6,1013,3.1,86.34,5.9,7,0
2019-07-14,03:00:00,473.1,28.0,25.5,1013,3.3,86.5,5.9,7,0
2019-07-14,04:00:00,447.5,27.8,25.5,1013,3.3,87.14,5.9,7,0
2019-07-14,05:00:00,432.02,28.0,25.6,1013,3.3,86.58,5.9,7,0
2019-07-14,06:00:00,417.1,28.7,25.8,1013,3.4,84.49,5.9,7,93
2019-07-14,07:00:00,407.33,29.4,25.9,1014,3.6,81.54,5.7,3,227
2019-07-14,08:00:00,401.54,30.3,26.2,1014,3.7,78.91,5.6,0,514
2019-07-14,09:00:00,409.46,31.1,26.7,1014,3.5,77.33,5.5,0,703
2019-07-14,10:00:00,445.85,31.6,26.9,1014,3.3,76.31,5.5,0,850
2019-07-14,11:00:00,474.79,31.9,27.2,1014,3.2,76.06,5.5,0,945
2019-07-14,12:00:00,522.9,31.9,27.4,1014,3.2,76.94,5.5,1,974
2019-07-14,13:00:00,555.7,31.9,27.5,1014,3.1,77.48,5.5,0,939
2019-07-14,14:00:00,563.35,31.8,27.5,1014,3.0,78.16,5.6,0,849
2019-07-14,15:00:00,549.69,31.4,27.6,1013,2.9,80.18,5.7,7,472
2019-07-14,16:00:00,552.58,31.1,27.7,1014,2.6,82.23,5.8,6,309
2019-07-14,17:00:00,566.12,30.7,27.5,1014,2.3,82.91,5.9,7,36
2019-07-14,18:00:00,527.71,29.9,27.7,1015,1.7,88.04,5.9,7,5
2019-07-14,19:00:00,527.11,29.3,27.7,1015,1.5,90.87,5.9,7,0
2019-07-14,20:00:00,520.22,29.0,27.6,1016,1.6,92.1,5.9,7,0
2019-07-14,21:00:00,533.31,28.8,27.5,1016,1.7,92.68,5.8,7,0
2019-07-14,22:00:00,551.74,28.7,27.4,1016,1.7,92.66,5.8,7,0
2019-07-14,23:00:00,579.2,28.6,27.3,1015,1.8,92.53,5.7,7,0
2019-07-15,00:00:00,585.24,28.6,27.1,1015,1.8,91.36,5.6,7,0
2019-07-15,01:00:00,542.33,28.6,26.8,1014,1.7,89.83,5.5,7,0
2019-07-15,02:00:00,505.39,28.5,26.6,1014,1.7,89.31,5.5,0,0
2019-07-15,03:00:00,465.35,28.4,26.4,1014,1.6,89.05,5.4,7,0
2019-07-15,04:00:00,451.25,28.3,26.3,1014,1.5,88.69,5.3,0,0
2019-07-15,05:00:00,438.52,28.4,26.2,1015,1.2,87.89,5.3,0,0
2019-07-15,06:00:00,413.12,28.9,26.4,1015,0.8,86.65,5.4,0,94
2019-07-15,07:00:00,416.06,29.6,26.4,1016,1.1,83.02,5.4,7,268
2019-07-15,08:00:00,499.75,30.2,25.9,1016,1.2,77.87,5.4,7,390
2019-07-15,09:00:00,628.66,30.8,25.8,1016,1.3,74.74,5.4,7,583
2019-07-15,10:00:00,657.71,31.3,25.9,1016,1.4,73.0,5.4,1,840
2019-07-15,11:00:00,668.23,31.5,26.3,1016,1.5,74.04,5.5,7,862
2019-07-15,12:00:00,679.66,31.5,26.6,1015,1.6,75.1,5.6,1,963
2019-07-15,13:00:00,714.14,31.4,26.7,1015,1.5,76.15,5.7,1,924
2019-07-15,14:00:00,745.92,31.2,26.7,1015,1.6,77.07,5.8,1,814
2019-07-15,15:00:00,762.96,30.9,26.7,1015,1.9,78.52,5.9,3,226
2019-07-15,16:00:00,712.36,30.5,26.8,1015,2.2,80.88,6.0,7,276
2019-07-15,17:00:00,696.48,30.1,27.1,1015,2.4,84.04,6.0,7,118
2019-07-15,18:00:00,650.74,29.6,27.4,1016,2.3,87.88,5.9,7,85
2019-07-15,19:00:00,601.86,29.3,27.4,1016,2.4,89.71,5.8,1,0
2019-07-15,20:00:00,592.16,29.2,27.4,1016,2.6,90.31,5.6,0,0
2019-07-15,21:00:00,600.43,29.1,27.4,1016,2.5,90.83,5.5,0,0
2019-07-15,22:00:00,627.36,29.0,27.4,1016,2.4,91.07,5.3,7,0
2019-07-15,23:00:00,626.13,28.9,27.2,1016,2.3,90.61,5.3,0,0
2019-07-16,00:00:00,612.8,28.6,27.1,1015,2.2,91.86,5.3,0,0
2019-07-16,01:00:00,569.75,28.5,27.1,1015,2.4,92.04,5.3,3,0
2019-07-16,02:00:00,554.43,28.5,27.0,1015,2.6,91.61,5.4,0,0
2019-07-16,03:00:00,521.65,28.6,26.9,1015,2.2,90.48,5.5,1,0
2019-07-16,04:00:00,480.28,28.6,26.8,1016,1.9,90.18,5.6,0,0
2019-07-16,05:00:00,468.66,28.6,26.8,1016,2.2,90.22,5.4,0,0
2019-07-16,06:00:00,436.06,29.1,27.0,1016,2.7,88.67,5.2,0,91
2019-07-16,07:00:00,448.02,29.6,27.0,1017,2.7,85.77,5.0,0,291
2019-07-16,08:00:00,520.38,30.2,26.9,1017,2.5,82.38,4.8,0,505
2019-07-16,09:00:00,644.22,30.6,27.0,1016,2.7,80.95,4.6,0,699
2019-07-16,10:00:00,711.08,31.0,27.1,1016,3.0,79.91,4.4,0,854
2019-07-16,11:00:00,711.69,31.2,27.2,1015,3.3,79.13,4.2,0,958
2019-07-16,12:00:00,693.91,31.3,27.0,1015,3.8,77.81,4.0,0,996
2019-07-16,13:00:00,715.85,31.2,26.6,1014,4.4,76.55,3.8,0,967
2019-07-16,14:00:00,753.81,30.9,26.3,1014,4.7,76.35,3.8,0,872
2019-07-16,15:00:00,743.49,30.5,26.2,1014,4.9,77.66,3.8,0,719
2019-07-16,16:00:00,746.64,30.0,26.4,1015,5.0,80.95,3.9,2,473
2019-07-16,17:00:00,708.66,29.6,26.6,1015,5.0,84.11,4.0,0,302
2019-07-16,18:00:00,674.46,29.1,26.7,1015,4.8,87.0,4.1,0,96
2019-07-16,19:00:00,650.48,28.9,26.6,1015,5.0,87.42,4.3,0,0
2019-07-16,20:00:00,631.39,28.7,26.3,1015,4.9,87.12,4.4,0,0
2019-07-16,21:00:00,645.59,28.7,26.1,1015,4.7,86.09,4.6,0,0
2019-07-16,22:00:00,652.15,28.6,26.1,1015,4.5,86.29,4.9,0,0
2019-07-16,23:00:00,646.92,28.6,26.2,1014,4.2,86.87,5.3,0,0
2019-07-17,00:00:00,644.11,28.6,26.4,1014,4.1,87.86,5.4,0,0
2019-07-17,01:00:00,624.56,28.6,26.5,1013,4.3,88.58,5.4,0,0
2019-07-17,02:00:00,575.04,28.6,26.6,1013,4.6,89.13,5.3,0,0
2019-07-17,03:00:00,520.17,28.6,26.7,1013,4.8,89.6,5.2,0,0
2019-07-17,04:00:00,518.89,28.7,26.8,1013,4.8,89.42,5.3,0,0
2019-07-17,05:00:00,501.73,28.8,26.9,1013,4.5,89.45,5.4,1,0
2019-07-17,06:00:00,489.03,29.3,27.2,1014,4.5,88.57,5.5,1,91
2019-07-17,07:00:00,506.96,29.7,27.4,1014,4.9,87.56,5.7,0,291
2019-07-17,08:00:00,563.05,30.1,27.5,1014,5.4,85.94,5.8,1,503
2019-07-17,09:00:00,646.66,30.5,27.6,1013,5.8,84.49,5.9,7,563
2019-07-17,10:00:00,711.36,30.7,27.7,1013,6.1,84.26,6.0,7,688
2019-07-17,11:00:00,732.89,30.8,27.8,1012,6.4,84.03,6.1,0,940
2019-07-17,12:00:00,718.76,30.8,27.9,1012,6.6,84.38,6.1,0,971
2019-07-17,13:00:00,714.66,30.8,27.9,1011,6.7,84.59,6.1,2,694
2019-07-17,14:00:00,731.13,30.7,28.0,1011,6.6,85.36,6.2,7,690
2019-07-17,15:00:00,733.53,30.6,28.0,1010,6.5,86.15,6.3,3,260
2019-07-17,16:00:00,745.47,30.4,28.1,1010,6.4,87.51,6.3,3,204
2019-07-17,17:00:00,696.74,30.0,28.2,1010,5.9,90.06,6.3,1,289
2019-07-17,18:00:00,641.12,29.6,28.2,1010,5.4,92.0,6.2,0,90
2019-07-17,19:00:00,636.43,29.3,28.1,1011,5.1,93.06,6.1,0,0
2019-07-17,20:00:00,626.52,29.2,28.0,1011,4.9,93.02,6.1,0,0
2019-07-17,21:00:00,635.15,29.1,27.9,1011,4.9,93.11,6.1,0,0
2019-07-17,22:00:00,649.85,29.1,27.8,1010,5.1,92.68,6.1,7,0
2019-07-17,23:00:00,669.95,29.0,27.7,1009,5.5,92.85,6.4,3,0
2019-07-18,00:00:00,676.94,29.0,27.8,1008,6.1,93.11,6.8,1,0
2019-07-18,01:00:00,643.47,29.2,27.9,1007,6.6,92.78,6.9,3,0
2019-07-18,02:00:00,585.29,29.3,27.9,1006,6.7,92.25,6.7,0,0
2019-07-18,03:00:00,530.34,29.2,27.7,1006,6.1,91.67,6.3,0,0
2019-07-18,04:00:00,501.75,29.1,27.5,1007,5.5,90.85,6.0,1,0
2019-07-18,05:00:00,471.67,29.0,27.3,1007,5.2,90.66,5.9,0,0
2019-07-18,06:00:00,446.86,29.2,27.4,1007,5.2,90.02,6.0,0,82
2019-07-18,07:00:00,451.77,29.5,27.3,1007,5.3,88.21,6.0,0,275
2019-07-18,08:00:00,529.91,29.9,27.4,1008,5.3,86.24,6.1,0,483
2019-07-18,09:00:00,640.64,30.2,27.4,1008,5.2,84.84,6.2,1,673
2019-07-18,10:00:00,682.42,30.4,27.4,1007,5.2,83.89,6.4,1,823
2019-07-18,11:00:00,702.4,30.4,27.4,1007,5.2,83.97,6.5,3,358
2019-07-18,12:00:00,708.08,30.4,27.3,1006,5.4,83.7,6.6,8,515
2019-07-18,13:00:00,733.29,30.2,27.2,1006,5.4,84.21,6.7,6,614
2019-07-18,14:00:00,735.64,30.0,27.1,1006,5.2,84.66,6.7,6,392
2019-07-18,15:00:00,747.84,29.8,27.0,1005,4.8,84.96,6.7,7,442
2019-07-18,16:00:00,714.9,29.4,26.9,1005,4.1,86.61,6.7,6,291
2019-07-18,17:00:00,668.41,29.0,26.9,1005,3.3,88.68,6.8,6,141
2019-07-18,18:00:00,636.56,28.7,27.0,1006,2.3,90.74,6.8,7,45
2019-07-18,19:00:00,630.0,28.6,27.1,1007,1.8,91.48,7.0,7,0
2019-07-18,20:00:00,618.34,28.6,27.0,1007,1.6,91.2,7.1,7,0
2019-07-18,21:00:00,622.23,28.6,27.0,1008,1.7,90.99,7.3,7,0
2019-07-18,22:00:00,614.82,28.6,27.0,1008,1.7,90.95,7.4,7,0
2019-07-18,23:00:00,608.06,28.4,27.0,1007,1.8,91.94,7.4,6,0
2019-07-19,00:00:00,584.97,28.3,26.9,1007,2.0,92.07,7.4,7,0
2019-07-19,01:00:00,565.43,28.2,26.7,1006,2.6,91.66,7.3,7,0
2019-07-19,02:00:00,509.53,28.1,26.5,1006,3.3,91.29,7.2,3,0
2019-07-19,03:00:00,479.02,28.1,26.4,1006,3.5,90.53,7.1,7,0
2019-07-19,04:00:00,456.72,28.1,26.3,1007,3.4,90.07,7.0,7,0
2019-07-19,05:00:00,449.04,28.3,26.3,1008,3.2,89.13,7.0,1,0
2019-07-19,06:00:00,420.95,28.9,26.6,1009,3.2,87.2,7.0,7,92
2019-07-19,07:00:00,462.68,29.6,26.6,1009,3.4,83.9,7.0,1,294
2019-07-19,08:00:00,541.19,30.3,26.4,1009,3.4,79.92,6.9,3,304
2019-07-19,09:00:00,625.03,30.9,26.5,1009,3.5,77.42,6.9,0,698
2019-07-19,10:00:00,662.58,31.2,26.7,1009,3.4,77.26,6.9,3,640
2019-07-19,11:00:00,678.92,31.4,27.0,1009,3.2,77.43,6.9,3,697
2019-07-19,12:00:00,668.21,31.4,27.1,1009,3.3,77.89,6.9,8,293
2019-07-19,13:00:00,669.01,31.3,27.1,1009,3.4,78.49,7.0,7,580
2019-07-19,14:00:00,670.48,31.2,27.2,1009,3.5,79.13,7.1,6,386
2019-07-19,15:00:00,672.99,31.0,27.3,1010,3.4,80.78,7.2,6,286
2019-07-19,16:00:00,674.32,30.7,27.5,1010,3.2,82.98,7.3,6,260
2019-07-19,17:00:00,643.08,30.3,27.5,1010,2.7,85.13,7.2,6,133
2019-07-19,18:00:00,598.11,29.8,27.6,1011,2.7,88.05,7.2,6,41
2019-07-19,19:00:00,580.32,29.5,27.6,1012,3.0,89.38,7.1,6,0
2019-07-19,20:00:00,559.94,29.4,27.5,1012,3.3,89.79,6.9,7,0
2019-07-19,21:00:00,544.02,29.3,27.6,1013,3.6,90.4,6.8,7,0
2019-07-19,22:00:00,578.52,29.2,27.6,1013,3.3,90.93,6.8,7,0
2019-07-19,23:00:00,590.69,29.1,27.6,1013,3.0,91.39,6.8,7,0
2019-07-20,00:00:00,570.08,29.0,27.5,1012,2.9,91.84,6.9,7,0
2019-07-20,01:00:00,552.34,29.0,27.5,1012,2.9,91.79,6.9,7,0
2019-07-20,02:00:00,506.14,29.0,27.5,1012,3.0,91.71,7.0,7,0
2019-07-20,03:00:00,476.94,29.0,27.5,1013,2.9,91.67,7.0,7,0
2019-07-20,04:00:00,459.98,28.9,27.4,1013,2.8,91.88,6.9,8,0
2019-07-20,05:00:00,458.88,29.0,27.5,1014,2.7,91.73,6.8,4,0
2019-07-20,06:00:00,438.34,29.6,27.9,1014,2.9,90.5,6.7,4,28
2019-07-20,07:00:00,429.24,30.3,28.0,1015,3.2,87.51,6.7,3,190
2019-07-20,08:00:00,447.82,30.9,27.9,1015,3.4,84.2,6.6,8,406
2019-07-20,09:00:00,476.62,31.2,27.7,1016,3.5,81.9,6.6,3,591
2019-07-20,10:00:00,503.76,31.2,27.5,1016,3.4,80.84,6.5,0,833
2019-07-20,11:00:00,521.29,31.3,27.3,1016,3.2,79.19,6.5,0,938
2019-07-20,12:00:00,519.84,31.4,26.9,1015,3.1,77.29,6.5,7,887
2019-07-20,13:00:00,545.18,31.6,26.8,1015,3.2,75.7,6.5,3,258
2019-07-20,14:00:00,534.52,31.6,26.8,1015,3.1,75.99,6.6,7,101
2019-07-20,15:00:00,549.0,31.3,27.1,1015,2.9,78.29,6.6,9,226
2019-07-20,16:00:00,514.61,31.1,27.3,1015,2.6,80.42,6.7,6,150
2019-07-20,17:00:00,489.17,30.7,27.2,1015,2.4,81.86,6.8,7,18
2019-07-20,18:00:00,484.72,30.1,27.3,1015,2.1,85.13,6.9,7,6
2019-07-20,19:00:00,498.84,29.8,27.3,1016,1.9,86.27,6.9,1,0
2019-07-20,20:00:00,492.04,29.6,27.2,1016,1.8,86.88,6.9,3,0
2019-07-20,21:00:00,512.47,29.4,27.2,1016,1.8,88.05,6.9,1,0
2019-07-20,22:00:00,539.06,29.1,27.1,1016,2.0,89.12,6.7,3,0
2019-07-20,23:00:00,562.8,29.0,26.9,1015,1.8,88.65,6.6,3,0
2019-07-21,00:00:00,558.57,29.1,26.8,1016,0.7,87.29,6.8,0,0
2019-07-21,01:00:00,543.74,28.9,26.8,1016,0.9,88.23,6.8,7,0
2019-07-21,02:00:00,501.91,28.9,26.5,1015,1.4,86.97,6.6,7,0
2019-07-21,03:00:00,483.18,28.7,26.4,1015,1.9,87.52,6.6,7,0
2019-07-21,04:00:00,455.18,28.7,26.5,1016,2.2,87.74,6.7,7,0
2019-07-21,05:00:00,442.68,28.9,26.6,1017,2.4,87.55,6.8,7,0
2019-07-21,06:00:00,416.14,29.3,26.9,1018,2.6,86.92,6.8,7,55
2019-07-21,07:00:00,411.82,29.6,26.7,1018,3.0,84.51,6.8,3,68
2019-07-21,08:00:00,422.74,30.1,26.5,1018,3.3,80.88,6.7,7,351
2019-07-21,09:00:00,438.33,30.4,26.0,1017,3.8,77.25,6.6,7,321
2019-07-21,10:00:00,458.64,30.7,25.6,1017,3.9,74.2,6.5,1,818
2019-07-21,11:00:00,481.89,30.9,25.4,1017,3.8,72.55,6.5,0,912
2019-07-21,12:00:00,481.73,31.0,25.5,1017,3.5,72.77,6.5,7,665
2019-07-21,13:00:00,512.64,31.1,25.5,1017,3.3,72.13,6.6,7,711
2019-07-21,14:00:00,525.67,31.0,25.9,1016,3.1,74.22,6.7,7,548
2019-07-21,15:00:00,518.96,31.0,26.0,1016,3.0,74.88,6.8,7,362
2019-07-21,16:00:00,485.97,30.9,26.1,1016,2.8,75.74,6.9,6,257
2019-07-21,17:00:00,486.49,30.4,26.3,1016,2.7,78.83,7.0,8,205
2019-07-21,18:00:00,487.24,29.8,26.8,1017,2.6,83.99,7.0,4,56
2019-07-21,19:00:00,503.53,29.4,26.8,1017,2.5,86.11,6.9,7,0
2019-07-21,20:00:00,494.89,29.3,26.8,1016,2.6,86.27,6.8,4,0
2019-07-21,21:00:00,522.57,29.1,26.7,1016,2.7,87.13,6.8,4,0
2019-07-21,22:00:00,551.18,28.9,26.8,1017,2.6,88.47,6.9,4,0
2019-07-21,23:00:00,588.66,28.7,26.8,1017,2.1,89.25,6.9,4,0
2019-07-22,00:00:00,577.6,28.6,26.6,1017,1.8,88.8,6.8,4,0
2019-07-22,01:00:00,530.2,28.6,26.4,1016,1.8,87.95,6.6,4,0
2019-07-22,02:00:00,510.27,28.5,26.3,1016,1.8,87.98,6.6,7,0
2019-07-22,03:00:00,453.24,28.4,26.3,1016,1.8,88.21,6.5,8,0
2019-07-22,04:00:00,438.22,28.4,26.2,1016,1.9,87.99,6.4,8,0
2019-07-22,05:00:00,421.96,28.5,26.4,1017,1.9,88.2,6.5,3,0
2019-07-22,06:00:00,402.49,29.2,26.7,1017,2.0,86.4,6.6,8,50
2019-07-22,07:00:00,416.7,29.7,26.6,1017,1.8,83.4,6.6,8,14
2019-07-22,08:00:00,478.66,30.0,26.3,1017,1.7,80.51,6.7,8,106
2019-07-22,09:00:00,604.46,30.3,26.0,1017,1.6,78.05,6.8,4,421
2019-07-22,10:00:00,660.23,30.6,26.2,1017,1.7,77.36,6.8,7,781
2019-07-22,11:00:00,708.01,30.8,26.4,1016,1.7,77.44,6.8,3,814
2019-07-22,12:00:00,721.64,31.0,26.5,1016,1.5,77.24,6.8,0,958
2019-07-22,13:00:00,758.22,31.0,26.6,1016,1.8,77.33,6.8,3,277
2019-07-22,14:00:00,750.43,30.8,26.5,1016,2.1,78.11,6.8,0,817
2019-07-22,15:00:00,724.4,30.6,26.5,1015,2.0,78.62,6.8,1,663
2019-07-22,16:00:00,672.56,30.3,26.6,1016,1.8,80.51,6.8,6,236
2019-07-22,17:00:00,656.67,29.9,26.6,1016,1.6,82.7,6.7,8,220
2019-07-22,18:00:00,617.67,29.4,26.6,1017,1.6,84.94,6.7,3,57
2019-07-22,19:00:00,559.51,29.0,26.6,1017,1.7,86.92,6.7,3,0
2019-07-22,20:00:00,533.2,28.8,26.6,1018,1.7,87.88,6.7,3,0
2019-07-22,21:00:00,538.57,28.7,26.5,1018,1.8,88.07,6.7,1,0
2019-07-22,22:00:00,569.45,28.6,26.4,1018,1.9,88.14,6.6,0,0
2019-07-22,23:00:00,555.36,28.5,26.3,1018,2.0,88.13,6.6,1,0
2019-07-23,00:00:00,547.74,28.4,26.2,1018,2.0,88.15,6.6,1,0
2019-07-23,01:00:00,505.05,28.3,26.2,1017,2.1,88.2,6.6,7,0
2019-07-23,02:00:00,459.43,28.2,26.1,1017,2.1,88.34,6.6,1,0
2019-07-23,03:00:00,428.71,28.1,26.0,1017,2.0,88.52,6.5,0,0
2019-07-23,04:00:00,405.42,28.1,26.0,1017,1.9,88.27,6.4,1,0
2019-07-23,05:00:00,377.52,28.2,26.1,1017,1.7,88.55,6.4,0,0
2019-07-23,06:00:00,371.26,28.9,26.5,1018,1.7,87.05,6.4,7,88
2019-07-23,07:00:00,395.3,29.5,26.4,1018,1.5,83.32,6.4,0,288
2019-07-23,08:00:00,473.38,29.9,26.2,1018,1.3,80.81,6.4,0,499
2019-07-23,09:00:00,579.07,30.2,26.2,1018,1.3,79.39,6.4,7,628
2019-07-23,10:00:00,639.9,30.6,26.3,1017,1.5,77.71,6.5,3,756
2019-07-23,11:00:00,664.07,30.8,26.3,1017,1.6,77.12,6.5,7,727
2019-07-23,12:00:00,690.28,31.0,26.5,1017,1.6,76.94,6.6,3,342
2019-07-23,13:00:00,703.95,31.1,26.6,1016,1.7,77.0,6.6,3,503
2019-07-23,14:00:00,716.86,30.8,26.5,1016,1.9,78.03,6.7,3,349
2019-07-23,15:00:00,710.94,30.4,26.4,1016,2.0,79.15,6.8,3,257
2019-07-23,16:00:00,693.53,30.0,26.3,1016,2.1,80.82,6.9,4,185
2019-07-23,17:00:00,664.51,29.6,26.5,1016,2.0,83.27,7.0,7,141
2019-07-23,18:00:00,629.25,29.2,26.6,1016,1.8,85.83,7.1,6,10
2019-07-23,19:00:00,606.06,29.0,26.7,1017,1.7,87.33,7.1,6,0
2019-07-23,20:00:00,588.49,28.9,26.7,1017,1.7,87.97,7.2,4,0
2019-07-23,21:00:00,591.45,28.9,26.7,1017,1.8,87.96,7.2,3,0
2019-07-23,22:00:00,605.11,28.9,26.7,1017,2.0,87.78,7.2,4,0
2019-07-23,23:00:00,563.96,28.8,26.7,1017,2.2,88.37,7.1,4,0
2019-07-24,00:00:00,499.01,28.7,26.7,1016,2.4,88.86,7.0,4,0
2019-07-24,01:00:00,460.54,28.6,26.7,1016,2.5,89.35,6.8,7,0
2019-07-24,02:00:00,413.44,28.5,26.6,1016,2.5,89.71,6.6,4,0
2019-07-24,03:00:00,389.93,28.4,26.6,1016,2.4,89.78,6.5,7,0
2019-07-24,04:00:00,364.02,28.4,26.5,1016,2.1,89.34,6.3,3,0
2019-07-24,05:00:00,342.0,28.4,26.6,1017,1.8,89.91,6.2,4,0
2019-07-24,06:00:00,320.22,29.1,27.0,1017,1.8,88.24,6.1,1,83
2019-07-24,07:00:00,345.59,29.6,26.9,1018,1.8,85.57,6.1,7,262
2019-07-24,08:00:00,432.12,30.1,26.8,1018,1.9,82.35,6.1,7,485
2019-07-24,09:00:00,580.3,30.6,26.8,1018,2.0,80.09,6.1,7,608
2019-07-24,10:00:00,643.54,31.1,26.9,1018,2.1,78.53,6.1,7,737
2019-07-24,11:00:00,707.29,31.3,27.1,1017,2.0,78.33,6.2,0,936
2019-07-24,12:00:00,728.19,31.5,27.2,1017,2.1,77.81,6.3,0,964
2019-07-24,13:00:00,734.33,31.5,27.1,1017,2.3,77.66,6.4,3,640
2019-07-24,14:00:00,768.12,31.4,27.1,1016,2.3,77.87,6.5,3,452
2019-07-24,15:00:00,741.97,31.0,27.1,1016,2.3,79.83,6.6,3,302
2019-07-24,16:00:00,702.2,30.5,27.3,1016,2.1,82.94,6.6,7,135
