date,time,TEMPERATURE,DEW_POINT,GHI,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE,OT
2019-04-18,13:00:00,27.3,21.1,812,1021,2.4,68.78,3.3,2,564.57
2019-04-18,14:00:00,27.0,21.1,804,1020,2.6,70.14,3.4,1,572.22
2019-04-18,15:00:00,26.6,21.2,631,1020,2.6,72.09,3.5,1,609.84
2019-04-18,16:00:00,26.2,21.2,422,1020,2.5,73.86,3.6,7,612.42
2019-04-18,17:00:00,25.6,21.3,11,1020,2.4,77.01,3.6,6,597.55
2019-04-18,18:00:00,24.8,21.4,18,1021,2.1,81.46,3.7,3,543.0
2019-04-18,19:00:00,24.6,21.3,0,1021,2.2,81.99,3.8,0,528.53
2019-04-18,20:00:00,24.6,21.3,0,1021,2.5,81.97,3.9,7,533.32
2019-04-18,21:00:00,24.6,21.3,0,1021,2.6,82.03,3.9,7,521.51
2019-04-18,22:00:00,24.6,21.4,0,1021,2.5,82.28,4.0,7,539.47
2019-04-18,23:00:00,24.6,21.5,0,1021,2.0,82.94,4.2,6,539.51
2019-04-19,00:00:00,24.6,21.5,0,1021,1.9,83.07,4.5,7,537.17
2019-04-19,01:00:00,24.5,21.6,0,1020,2.0,83.86,4.6,6,473.01
2019-04-19,02:00:00,24.5,21.7,0,1019,2.2,84.35,4.7,6,444.29
2019-04-19,03:00:00,24.4,21.9,0,1019,2.4,85.71,4.9,6,383.28
2019-04-19,04:00:00,24.3,22.0,0,1018,2.8,87.24,5.1,7,374.71
2019-04-19,05:00:00,24.4,22.3,0,1018,3.3,88.12,5.2,6,363.15
2019-04-19,06:00:00,25.0,22.9,14,1018,3.9,88.11,5.2,6,346.22
2019-04-19,07:00:00,25.5,23.3,56,1018,3.5,87.9,5.7,6,377.39
2019-04-19,08:00:00,25.7,23.5,172,1019,3.7,87.65,6.2,7,414.24
2019-04-19,09:00:00,25.5,23.6,195,1020,3.8,89.01,6.4,7,504.39
2019-04-19,10:00:00,25.4,23.5,621,1020,3.5,89.27,6.3,8,532.78
2019-04-19,11:00:00,25.4,23.3,635,1020,2.9,88.27,6.0,8,582.59
2019-04-19,12:00:00,25.9,23.3,875,1019,2.5,85.64,5.7,2,603.88
2019-04-19,13:00:00,26.3,23.4,424,1018,2.4,83.99,5.9,7,578.94
2019-04-19,14:00:00,25.9,23.4,244,1017,2.7,86.22,6.2,7,620.4
2019-04-19,15:00:00,25.4,23.5,195,1017,2.3,89.0,6.2,7,555.51
2019-04-19,16:00:00,25.3,23.6,40,1017,2.4,90.58,6.1,7,597.78
2019-04-19,17:00:00,25.3,23.9,58,1017,2.5,91.95,6.2,7,567.98
2019-04-19,18:00:00,25.2,23.9,10,1017,2.6,92.4,6.2,7,566.27
2019-04-19,19:00:00,25.1,23.8,0,1017,2.9,92.73,6.1,7,511.67
2019-04-19,20:00:00,25.0,23.7,0,1017,3.0,92.5,6.0,6,525.66
2019-04-19,21:00:00,24.9,23.6,0,1018,2.8,92.45,5.9,7,514.33
2019-04-19,22:00:00,24.8,23.5,0,1018,2.4,92.32,5.9,7,541.59
2019-04-19,23:00:00,24.6,23.3,0,1018,2.3,92.71,6.1,7,550.16
2019-04-20,00:00:00,24.4,23.3,0,1017,2.3,93.33,6.4,7,527.18
2019-04-20,01:00:00,24.3,23.1,0,1016,2.4,92.96,6.6,7,504.18
2019-04-20,02:00:00,24.0,22.8,0,1016,2.6,93.29,6.6,6,440.98
2019-04-20,03:00:00,23.8,22.6,0,1016,3.0,92.9,6.4,7,398.84
2019-04-20,04:00:00,23.6,22.3,0,1017,3.7,92.59,6.0,7,377.94
2019-04-20,05:00:00,23.4,22.1,0,1017,3.7,92.18,5.7,7,357.1
2019-04-20,06:00:00,23.6,22.1,33,1018,3.9,91.12,5.4,4,352.8
2019-04-20,07:00:00,24.2,22.3,235,1019,4.2,89.12,5.2,0,353.55
2019-04-20,08:00:00,25.1,22.4,239,1019,4.4,85.1,5.0,3,377.18
2019-04-20,09:00:00,25.8,22.4,139,1019,4.4,81.44,5.0,3,379.26
2019-04-20,10:00:00,26.0,22.3,203,1019,4.3,80.02,5.2,3,394.75
2019-04-20,11:00:00,26.0,22.2,375,1019,4.1,79.58,5.3,2,440.08
2019-04-20,12:00:00,26.0,22.2,556,1019,4.1,79.42,5.5,2,481.37
2019-04-20,13:00:00,25.7,22.1,613,1018,4.3,80.66,5.7,2,506.41
2019-04-20,14:00:00,25.2,22.2,274,1018,4.1,83.26,5.8,3,515.81
2019-04-20,15:00:00,25.3,22.3,363,1017,3.5,83.33,5.6,3,515.03
2019-04-20,16:00:00,25.6,22.3,313,1017,2.5,82.13,5.2,8,473.42
2019-04-20,17:00:00,25.3,22.5,113,1017,1.7,84.51,5.0,3,484.43
2019-04-20,18:00:00,24.5,22.2,13,1018,1.4,86.81,5.1,3,505.1
2019-04-20,19:00:00,24.1,22.1,0,1018,1.3,88.38,5.4,7,475.71
2019-04-20,20:00:00,24.0,22.1,0,1019,1.0,89.31,5.8,8,468.39
2019-04-20,21:00:00,24.0,22.2,0,1020,0.8,89.68,5.9,8,498.07
2019-04-20,22:00:00,23.9,22.2,0,1019,1.1,90.11,5.8,7,513.81
2019-04-20,23:00:00,23.8,22.1,0,1019,1.5,90.47,5.5,4,529.7
2019-04-21,00:00:00,23.9,22.1,0,1018,1.6,89.51,5.4,4,532.09
2019-04-21,01:00:00,24.0,22.0,0,1018,1.1,88.69,5.4,4,494.33
2019-04-21,02:00:00,23.8,22.0,0,1018,1.0,89.73,5.4,8,448.34
2019-04-21,03:00:00,23.5,21.9,0,1018,1.2,90.82,5.3,7,407.62
2019-04-21,04:00:00,23.5,21.7,0,1017,1.2,89.75,5.3,6,373.54
2019-04-21,05:00:00,23.7,21.6,0,1018,1.2,87.96,5.3,7,353.26
2019-04-21,06:00:00,24.3,22.1,44,1019,1.3,87.31,5.4,8,346.78
2019-04-21,07:00:00,25.2,22.1,242,1019,1.5,82.97,5.3,8,360.99
2019-04-21,08:00:00,25.9,22.1,458,1019,1.9,79.62,5.2,0,379.44
2019-04-21,09:00:00,26.4,22.3,182,1020,2.1,78.12,5.2,3,389.25
2019-04-21,10:00:00,26.8,22.7,241,1020,2.2,78.13,5.2,4,426.63
2019-04-21,11:00:00,27.3,22.9,402,1019,2.4,76.97,5.3,4,429.49
2019-04-21,12:00:00,27.8,22.9,611,1018,2.4,74.85,5.3,3,420.37
2019-04-21,13:00:00,28.1,23.1,627,1017,2.5,74.25,5.4,3,473.82
2019-04-21,14:00:00,28.1,23.2,186,1017,2.5,74.86,5.5,4,490.63
2019-04-21,15:00:00,27.8,23.4,284,1017,2.4,77.05,5.6,3,485.95
2019-04-21,16:00:00,27.1,23.6,240,1017,2.5,81.13,5.6,4,485.11
2019-04-21,17:00:00,26.4,23.8,15,1017,2.5,85.58,5.7,3,489.83
2019-04-21,18:00:00,25.8,23.9,12,1018,2.2,89.13,5.9,1,481.57
2019-04-21,19:00:00,25.5,23.7,0,1018,2.2,90.04,5.9,1,501.6
2019-04-21,20:00:00,25.4,23.7,0,1019,2.3,90.21,6.0,3,527.36
2019-04-21,21:00:00,25.4,23.6,0,1019,2.1,90.04,6.0,3,553.94
2019-04-21,22:00:00,25.3,23.6,0,1018,1.9,90.48,5.8,3,579.33
2019-04-21,23:00:00,25.4,23.6,0,1019,1.8,89.98,5.9,1,606.3
2019-04-22,00:00:00,25.3,23.6,0,1019,1.7,90.18,5.9,3,590.69
2019-04-22,01:00:00,25.2,23.5,0,1018,1.6,90.21,5.6,1,511.5
2019-04-22,02:00:00,25.1,23.4,0,1018,1.7,90.24,5.5,1,452.36
2019-04-22,03:00:00,25.1,23.3,0,1018,1.6,89.54,5.3,0,431.31
2019-04-22,04:00:00,25.2,23.1,0,1018,1.5,88.38,5.2,0,396.18
2019-04-22,05:00:00,25.2,23.2,0,1017,1.3,88.44,5.2,0,383.5
2019-04-22,06:00:00,25.9,23.8,49,1018,1.1,88.47,5.2,0,372.59
2019-04-22,07:00:00,26.9,24.0,243,1018,0.9,84.08,5.3,0,393.79
2019-04-22,08:00:00,27.9,23.7,454,1019,1.1,78.0,5.3,0,466.94
2019-04-22,09:00:00,28.2,23.8,642,1020,1.8,76.91,5.4,0,556.12
2019-04-22,10:00:00,28.3,23.7,784,1020,2.4,76.37,5.4,0,562.16
2019-04-22,11:00:00,28.3,23.7,897,1020,2.8,76.26,5.5,0,602.83
2019-04-22,12:00:00,28.1,23.6,795,1020,3.0,76.78,5.6,2,657.83
2019-04-22,13:00:00,27.8,23.6,801,1019,2.7,77.82,5.4,2,658.61
2019-04-22,14:00:00,27.8,23.6,205,1018,2.2,77.82,5.1,3,672.08
2019-04-22,15:00:00,28.0,23.6,90,1018,1.8,76.89,4.9,3,673.79
2019-04-22,16:00:00,27.9,23.6,36,1018,1.6,77.66,4.9,4,617.35
2019-04-22,17:00:00,27.4,23.6,16,1018,1.7,79.61,5.2,4,617.17
2019-04-22,18:00:00,26.4,24.0,4,1019,1.4,86.72,5.4,8,621.33
2019-04-22,19:00:00,25.9,24.1,0,1020,1.0,90.06,5.5,7,626.61
2019-04-22,20:00:00,25.8,24.2,0,1020,0.6,90.77,5.5,7,628.68
2019-04-22,21:00:00,25.7,24.2,0,1021,0.8,91.35,5.6,7,657.4
2019-04-22,22:00:00,25.6,24.2,0,1020,1.0,91.76,5.7,7,662.82
2019-04-22,23:00:00,25.6,24.1,0,1020,1.2,91.69,5.6,7,681.73
2019-04-23,00:00:00,25.5,24.1,0,1019,1.3,92.0,5.5,7,673.32
2019-04-23,01:00:00,25.5,24.1,0,1019,1.4,91.92,5.4,7,595.25
2019-04-23,02:00:00,25.6,24.1,0,1018,1.3,91.33,5.3,3,528.12
2019-04-23,03:00:00,25.7,24.1,0,1018,1.2,90.74,5.2,1,484.04
2019-04-23,04:00:00,25.7,24.0,0,1019,1.2,90.49,5.1,7,461.76
2019-04-23,05:00:00,25.6,24.0,0,1020,1.3,90.62,5.0,7,436.81
2019-04-23,06:00:00,26.4,24.5,51,1020,1.5,89.11,5.0,1,412.29
2019-04-23,07:00:00,27.2,24.5,245,1021,2.0,85.38,4.9,1,423.85
2019-04-23,08:00:00,28.0,24.4,459,1021,2.4,80.81,4.9,0,480.96
2019-04-23,09:00:00,28.8,24.3,649,1021,2.6,76.84,5.0,0,597.46
2019-04-23,10:00:00,29.3,24.4,795,1021,2.8,74.96,5.1,0,586.12
2019-04-23,11:00:00,29.8,24.5,891,1020,2.9,73.15,5.2,0,619.81
2019-04-23,12:00:00,30.2,24.5,916,1019,3.0,71.56,5.3,0,720.77
2019-04-23,13:00:00,30.3,24.5,873,1018,3.0,71.31,5.3,0,759.23
2019-04-23,14:00:00,30.2,24.6,758,1018,3.0,72.05,5.4,0,686.8
2019-04-23,15:00:00,29.8,24.7,597,1017,2.7,74.15,5.4,0,704.94
2019-04-23,16:00:00,29.1,24.9,400,1018,2.4,78.24,5.3,0,754.3
2019-04-23,17:00:00,28.3,25.2,186,1018,2.0,83.31,5.2,0,664.8
2019-04-23,18:00:00,27.3,25.2,16,1019,1.8,88.41,5.1,1,684.98
2019-04-23,19:00:00,26.8,25.2,0,1019,2.1,90.81,5.0,1,626.24
2019-04-23,20:00:00,26.6,25.1,0,1019,2.4,91.4,4.9,0,672.51
2019-04-23,21:00:00,26.4,24.9,0,1019,2.6,91.68,4.8,1,692.93
2019-04-23,22:00:00,26.2,24.7,0,1019,2.4,91.55,4.8,1,730.42
2019-04-23,23:00:00,26.1,24.5,0,1019,2.1,90.87,4.8,7,734.81
2019-04-24,00:00:00,25.9,24.3,0,1019,2.0,90.9,4.8,7,720.32
2019-04-24,01:00:00,25.9,24.1,0,1018,2.0,90.05,4.7,7,671.83
2019-04-24,02:00:00,25.9,24.0,0,1018,2.0,89.27,4.6,7,583.86
2019-04-24,03:00:00,25.9,23.8,0,1018,1.9,88.32,4.5,0,528.56
2019-04-24,04:00:00,25.9,23.6,0,1018,1.8,87.0,4.6,0,491.82
2019-04-24,05:00:00,25.8,23.4,0,1019,1.8,86.61,4.6,0,479.04
2019-04-24,06:00:00,26.4,24.0,57,1020,1.8,86.59,4.7,1,463.36
2019-04-24,07:00:00,27.5,23.5,255,1020,2.3,78.96,4.6,1,489.56
2019-04-24,08:00:00,28.5,23.1,471,1020,2.6,72.49,4.6,1,554.94
2019-04-24,09:00:00,29.2,23.0,666,1020,2.8,69.11,4.7,1,608.91
2019-04-24,10:00:00,29.8,23.1,552,1020,3.0,67.27,4.7,3,639.2
2019-04-24,11:00:00,30.2,23.2,908,1020,3.1,66.06,4.7,1,649.56
2019-04-24,12:00:00,30.3,23.3,936,1019,3.2,66.36,4.6,1,668.15
2019-04-24,13:00:00,30.3,23.4,896,1018,3.3,66.73,4.4,0,643.98
2019-04-24,14:00:00,30.2,23.5,774,1018,3.3,67.56,4.3,0,703.25
2019-04-24,15:00:00,29.8,23.7,616,1017,3.2,69.82,4.2,1,712.66
2019-04-24,16:00:00,29.1,24.1,418,1017,3.0,74.7,4.1,0,699.81
2019-04-24,17:00:00,28.1,24.7,203,1017,2.7,81.69,4.1,1,678.86
2019-04-24,18:00:00,27.0,24.8,24,1017,2.4,87.87,4.1,1,690.59
2019-04-24,19:00:00,26.6,24.7,0,1018,2.2,89.5,4.0,1,690.54
2019-04-24,20:00:00,26.4,24.7,0,1018,1.8,90.15,4.1,7,657.41
2019-04-24,21:00:00,26.3,24.7,0,1019,1.4,90.68,4.1,7,711.09
2019-04-24,22:00:00,26.2,24.6,0,1019,1.2,90.95,4.2,1,735.01
2019-04-24,23:00:00,26.2,24.4,0,1018,1.3,90.04,4.2,3,756.43
2019-04-25,00:00:00,26.1,24.1,0,1018,1.4,88.77,4.1,1,756.65
2019-04-25,01:00:00,25.9,23.6,0,1017,1.5,87.42,4.1,7,686.29
2019-04-25,02:00:00,25.8,23.3,0,1017,1.6,86.13,4.0,1,607.44
2019-04-25,03:00:00,25.5,22.9,0,1017,1.7,85.76,3.9,0,565.01
2019-04-25,04:00:00,25.2,22.6,0,1017,1.8,85.54,3.8,0,547.12
2019-04-25,05:00:00,25.0,22.4,0,1017,1.8,85.72,3.7,0,501.46
2019-04-25,06:00:00,25.8,23.1,69,1018,1.9,85.3,3.6,7,486.89
2019-04-25,07:00:00,26.6,22.6,276,1018,2.3,78.91,3.6,0,507.2
2019-04-25,08:00:00,27.7,22.3,500,1018,2.6,72.38,3.6,0,516.39
2019-04-25,09:00:00,28.8,22.0,700,1019,3.0,66.79,3.6,0,659.35
2019-04-25,10:00:00,29.5,22.0,728,1019,3.2,64.21,3.6,7,601.59
2019-04-25,11:00:00,30.0,22.0,781,1018,3.4,62.47,3.5,2,691.83
2019-04-25,12:00:00,30.3,22.1,904,1018,3.6,61.41,3.5,7,656.69
2019-04-25,13:00:00,30.4,22.1,936,1017,3.7,61.16,3.5,1,744.62
2019-04-25,14:00:00,30.3,22.2,822,1016,3.7,61.94,3.6,0,670.33
2019-04-25,15:00:00,29.8,22.5,651,1016,3.6,65.09,3.7,0,771.53
2019-04-25,16:00:00,28.8,23.1,339,1017,3.3,71.49,3.8,3,728.09
2019-04-25,17:00:00,27.6,23.8,180,1017,2.9,79.71,4.1,3,699.63
2019-04-25,18:00:00,26.5,23.9,25,1018,2.7,85.61,4.5,0,629.22
2019-04-25,19:00:00,26.1,23.8,0,1019,2.7,87.39,4.7,0,656.55
2019-04-25,20:00:00,26.0,23.7,0,1020,2.7,87.01,5.0,0,674.23
2019-04-25,21:00:00,25.9,23.6,0,1020,2.5,87.07,5.1,1,690.32
2019-04-25,22:00:00,25.8,23.6,0,1020,2.2,87.45,5.0,3,728.42
2019-04-25,23:00:00,25.5,23.4,0,1020,2.0,88.09,4.8,3,780.51
2019-04-26,00:00:00,25.2,23.3,0,1020,2.2,89.14,4.7,3,747.1
2019-04-26,01:00:00,24.8,23.2,0,1020,2.6,90.7,4.7,3,673.16
2019-04-26,02:00:00,24.5,22.9,0,1020,2.7,90.72,4.6,1,617.39
2019-04-26,03:00:00,24.4,22.6,0,1021,2.6,89.85,4.5,1,551.09
2019-04-26,04:00:00,24.3,22.4,0,1021,2.4,89.31,4.4,7,515.46
2019-04-26,05:00:00,24.2,22.4,0,1021,2.3,89.55,4.3,7,491.04
2019-04-26,06:00:00,24.7,22.6,53,1022,2.8,87.93,4.2,7,462.01
2019-04-26,07:00:00,25.2,22.7,252,1022,3.1,86.02,4.2,7,461.92
2019-04-26,08:00:00,26.0,22.9,463,1022,3.5,82.94,4.2,7,511.33
2019-04-26,09:00:00,26.7,23.1,518,1022,4.0,80.5,4.2,7,572.4
2019-04-26,10:00:00,27.1,23.3,582,1023,4.2,79.57,4.3,4,589.6
2019-04-26,11:00:00,27.3,23.4,672,1022,4.3,79.23,4.4,7,649.2
2019-04-26,12:00:00,27.4,23.5,948,1022,4.3,79.13,4.5,1,607.24
2019-04-26,13:00:00,27.2,23.5,531,1022,4.3,80.06,4.5,3,675.76
2019-04-26,14:00:00,27.0,23.5,706,1021,4.3,80.95,4.6,2,706.99
2019-04-26,15:00:00,26.6,23.5,619,1021,4.6,83.01,4.6,0,707.67
2019-04-26,16:00:00,26.1,23.5,413,1021,4.4,85.49,4.8,0,694.04
2019-04-26,17:00:00,25.7,23.5,198,1022,4.1,87.79,4.9,7,725.88
2019-04-26,18:00:00,25.4,23.7,21,1023,4.3,90.07,4.9,7,625.55
2019-04-26,19:00:00,25.4,23.7,0,1024,4.3,90.29,5.1,3,599.5
2019-04-26,20:00:00,25.4,23.6,0,1024,4.4,89.98,5.3,8,608.3
2019-04-26,21:00:00,25.3,23.5,0,1025,4.5,89.68,5.3,4,602.67
2019-04-26,22:00:00,25.2,23.2,0,1024,4.7,88.94,5.4,6,606.23
2019-04-26,23:00:00,25.1,23.0,0,1024,5.2,88.33,5.4,6,654.89
2019-04-27,00:00:00,24.9,22.9,0,1024,5.8,88.52,5.4,7,637.18
2019-04-27,01:00:00,24.8,22.7,0,1023,6.0,88.05,5.3,7,602.54
2019-04-27,02:00:00,24.7,22.5,0,1024,6.1,87.48,5.3,7,541.02
2019-04-27,03:00:00,24.5,22.2,0,1024,6.3,87.18,5.4,4,515.79
2019-04-27,04:00:00,24.3,22.0,0,1024,6.6,86.92,5.4,4,476.56
2019-04-27,05:00:00,24.1,21.8,0,1025,6.6,86.93,5.5,4,448.12
2019-04-27,06:00:00,24.1,21.6,35,1025,6.9,86.13,5.6,3,426.21
2019-04-27,07:00:00,24.3,21.5,152,1026,7.3,84.48,5.6,3,415.6
2019-04-27,08:00:00,24.6,21.5,330,1026,7.4,82.74,5.6,7,457.95
2019-04-27,09:00:00,24.8,21.5,389,1026,7.5,81.9,5.7,8,449.91
2019-04-27,10:00:00,24.8,21.5,242,1026,7.3,82.05,5.8,4,462.35
2019-04-27,11:00:00,24.7,21.6,235,1025,7.1,82.67,5.9,8,485.59
2019-04-27,12:00:00,24.6,21.7,362,1025,6.6,83.77,6.0,7,503.14
2019-04-27,13:00:00,24.6,21.8,276,1024,6.3,84.65,6.0,6,497.6
2019-04-27,14:00:00,24.5,22.0,679,1023,6.3,86.2,6.0,7,508.15
2019-04-27,15:00:00,24.6,22.2,553,1023,6.3,86.62,6.0,7,489.9
2019-04-27,16:00:00,24.5,22.4,304,1023,6.1,87.84,6.0,7,457.79
2019-04-27,17:00:00,24.4,22.4,186,1023,5.7,88.83,6.0,7,471.83
2019-04-27,18:00:00,24.2,22.5,15,1024,5.3,90.27,6.0,7,478.32
2019-04-27,19:00:00,24.2,22.6,0,1024,5.2,90.66,6.0,8,461.69
2019-04-27,20:00:00,24.3,22.7,0,1024,5.1,90.71,6.0,7,470.45
2019-04-27,21:00:00,24.4,22.8,0,1024,5.0,90.93,6.0,7,504.95
2019-04-27,22:00:00,24.6,23.0,0,1024,4.9,90.76,6.2,3,524.86
2019-04-27,23:00:00,24.8,23.2,0,1024,4.6,90.84,6.3,4,540.9
2019-04-28,00:00:00,24.9,23.4,0,1023,4.3,91.32,6.4,7,523.81
2019-04-28,01:00:00,25.0,23.6,0,1023,4.1,91.69,6.4,3,508.17
2019-04-28,02:00:00,25.1,23.7,0,1023,3.9,91.77,6.3,7,485.78
2019-04-28,03:00:00,25.1,23.7,0,1023,3.7,91.92,6.2,3,425.88
2019-04-28,04:00:00,25.0,23.6,0,1023,3.2,92.0,6.0,7,414.75
2019-04-28,05:00:00,25.0,23.5,0,1023,2.6,91.63,5.8,7,396.9
2019-04-28,06:00:00,25.6,23.9,69,1023,2.3,90.38,5.7,7,383.93
2019-04-28,07:00:00,26.1,24.1,269,1024,2.3,88.99,5.6,0,390.63
2019-04-28,08:00:00,26.7,24.2,467,1025,2.6,86.4,5.6,7,416.85
2019-04-28,09:00:00,26.8,24.1,581,1025,2.9,85.29,5.6,7,426.3
2019-04-28,10:00:00,26.9,24.1,162,1025,2.9,84.54,5.6,8,480.14
2019-04-28,11:00:00,26.9,23.8,712,1024,2.5,83.32,5.6,7,454.3
2019-04-28,12:00:00,26.7,23.7,696,1023,2.3,83.67,5.6,7,473.49
2019-04-28,13:00:00,26.5,23.5,348,1023,2.2,83.72,5.6,3,468.97
2019-04-28,14:00:00,26.2,23.3,451,1022,2.0,84.33,5.6,3,509.25
2019-04-28,15:00:00,26.0,23.2,267,1022,1.7,84.4,5.6,3,518.0
2019-04-28,16:00:00,25.7,23.0,412,1022,1.4,85.1,5.6,7,493.22
2019-04-28,17:00:00,25.4,22.9,200,1022,1.2,86.21,5.6,1,506.42
2019-04-28,18:00:00,25.1,22.9,20,1023,1.1,87.8,5.6,3,503.38
2019-04-28,19:00:00,24.9,22.8,0,1023,1.3,88.3,5.5,0,528.42
2019-04-28,20:00:00,24.9,22.8,0,1023,1.5,88.29,5.5,7,529.45
2019-04-28,21:00:00,24.8,22.9,0,1023,1.6,89.25,5.4,3,570.39
2019-04-28,22:00:00,24.8,23.0,0,1023,1.7,89.99,5.3,0,588.41
2019-04-28,23:00:00,24.8,23.2,0,1022,1.8,90.82,5.3,0,592.71
2019-04-29,00:00:00,24.8,23.4,0,1022,1.8,91.89,5.3,0,589.35
2019-04-29,01:00:00,25.0,23.6,0,1021,1.6,91.72,5.2,0,517.22
2019-04-29,02:00:00,25.2,23.7,0,1021,1.4,91.31,5.3,0,474.11
2019-04-29,03:00:00,25.1,23.6,0,1021,1.3,91.47,5.3,1,435.72
2019-04-29,04:00:00,24.9,23.5,0,1021,1.2,92.14,5.2,3,420.27
2019-04-29,05:00:00,24.9,23.5,0,1022,1.1,91.99,5.2,0,387.48
2019-04-29,06:00:00,25.8,24.0,72,1022,1.2,89.89,5.1,1,384.28
2019-04-29,07:00:00,26.5,24.1,274,1022,1.3,86.88,5.1,0,422.53
2019-04-29,08:00:00,27.2,24.0,490,1023,1.4,82.81,5.1,0,498.83
2019-04-29,09:00:00,28.0,23.8,683,1022,1.5,78.18,5.0,0,531.18
2019-04-29,10:00:00,28.6,23.9,830,1022,1.5,75.9,5.0,0,601.6
2019-04-29,11:00:00,28.9,23.9,909,1021,1.7,74.38,5.1,0,634.99
2019-04-29,12:00:00,29.2,23.8,931,1021,1.9,72.62,5.1,0,691.93
2019-04-29,13:00:00,29.2,23.7,618,1020,2.1,72.13,5.2,2,684.77
2019-04-29,14:00:00,29.1,23.6,364,1019,2.2,72.33,5.2,3,692.08
2019-04-29,15:00:00,28.7,23.6,125,1019,2.1,74.1,5.2,3,672.66
2019-04-29,16:00:00,28.2,23.7,404,1019,2.0,76.6,5.2,1,648.02
2019-04-29,17:00:00,27.6,23.9,69,1019,1.6,80.42,5.1,3,658.89
2019-04-29,18:00:00,26.9,24.1,19,1019,1.3,84.87,5.0,1,600.27
2019-04-29,19:00:00,26.6,24.1,0,1020,1.2,86.0,5.0,1,645.32
2019-04-29,20:00:00,26.6,24.0,0,1020,1.3,85.73,5.0,0,617.03
2019-04-29,21:00:00,26.5,24.1,0,1020,1.4,86.61,5.0,0,660.65
2019-04-29,22:00:00,26.5,24.2,0,1020,1.5,87.15,5.0,0,691.22
2019-04-29,23:00:00,26.3,24.3,0,1019,1.6,88.59,5.1,0,703.62
2019-04-30,00:00:00,26.2,24.3,0,1019,1.7,89.44,5.2,0,683.13
2019-04-30,01:00:00,26.1,24.4,0,1018,1.7,90.13,5.2,0,609.02
2019-04-30,02:00:00,26.0,24.3,0,1017,1.8,90.63,5.2,0,550.84
2019-04-30,03:00:00,25.9,24.3,0,1017,2.0,91.01,5.1,0,503.29
2019-04-30,04:00:00,25.8,24.3,0,1017,2.1,91.26,5.1,0,469.22
2019-04-30,05:00:00,25.7,24.3,0,1017,2.1,91.74,5.1,0,440.44
2019-04-30,06:00:00,26.6,24.9,71,1018,2.1,90.43,5.0,1,448.69
2019-04-30,07:00:00,27.4,25.1,271,1018,2.4,87.06,5.0,0,463.08
2019-04-30,08:00:00,28.2,25.0,485,1019,2.8,82.82,5.0,0,533.02
2019-04-30,09:00:00,28.8,24.9,675,1019,2.9,79.62,5.0,0,601.7
2019-04-30,10:00:00,29.2,24.9,819,1019,3.0,77.56,5.1,0,629.79
2019-04-30,11:00:00,29.4,24.7,918,1018,3.1,75.95,5.1,0,684.67
2019-04-30,12:00:00,29.5,24.5,543,1017,3.0,74.74,5.2,3,715.92
2019-04-30,13:00:00,29.2,24.4,509,1016,3.1,75.61,5.3,3,719.21
2019-04-30,14:00:00,28.7,24.5,153,1016,3.4,77.86,5.5,3,711.61
2019-04-30,15:00:00,28.1,24.5,74,1016,3.5,80.89,5.5,3,722.96
2019-04-30,16:00:00,27.4,24.5,87,1016,3.6,84.32,5.5,8,695.82
2019-04-30,17:00:00,26.7,24.6,126,1016,3.4,88.21,5.5,8,675.63
2019-04-30,18:00:00,25.9,24.4,18,1017,3.2,91.39,5.5,7,687.91
2019-04-30,19:00:00,25.4,24.0,0,1017,3.0,92.07,5.5,7,674.28
2019-04-30,20:00:00,25.0,23.6,0,1018,2.6,92.14,5.4,7,645.39
2019-04-30,21:00:00,24.7,23.2,0,1018,2.4,91.51,5.3,7,653.55
2019-04-30,22:00:00,24.5,22.9,0,1017,2.3,90.65,5.4,7,711.59
2019-04-30,23:00:00,24.2,22.6,0,1017,2.4,90.81,5.6,7,700.98
2019-05-01,00:00:00,24.0,22.4,0,1017,2.4,90.61,5.7,8,662.52
2019-05-01,01:00:00,23.9,22.1,0,1016,2.2,89.81,5.9,8,617.67
2019-05-01,02:00:00,23.8,21.9,0,1016,1.9,88.96,5.9,7,545.42
2019-05-01,03:00:00,23.8,21.7,0,1016,2.0,87.89,6.0,8,489.62
2019-05-01,04:00:00,23.7,21.6,0,1016,2.3,88.21,6.0,7,463.03
2019-05-01,05:00:00,23.3,21.7,0,1016,3.5,90.47,6.1,7,439.59
2019-05-01,06:00:00,23.0,21.4,26,1017,5.2,90.7,6.1,4,418.39
2019-05-01,07:00:00,22.5,20.7,22,1019,6.5,89.75,5.8,8,427.33
2019-05-01,08:00:00,22.1,20.0,43,1020,7.1,87.8,5.4,4,443.53
2019-05-01,09:00:00,22.1,19.5,61,1021,6.6,85.33,5.2,3,487.45
2019-05-01,10:00:00,22.4,19.4,73,1022,6.3,83.01,5.1,4,543.31
2019-05-01,11:00:00,22.7,19.2,118,1021,6.5,80.69,5.0,4,554.74
2019-05-01,12:00:00,22.7,19.0,185,1021,6.7,79.51,5.0,4,599.31
2019-05-01,13:00:00,22.5,18.7,210,1021,6.5,79.33,5.1,4,589.12
2019-05-01,14:00:00,22.2,18.6,119,1021,6.1,80.07,5.1,3,580.8
2019-05-01,15:00:00,22.0,18.5,55,1020,5.7,80.69,5.1,3,572.62
2019-05-01,16:00:00,22.0,18.6,75,1021,5.3,80.85,5.0,3,544.16
