date,time,TEMPERATURE,DEW_POINT,PRECIPITABLE WATER,GHI,RELATIVE HUMIDITY,CLOUD_TYPE,OT
2019-04-12,11:00:00,21.6,16.7,4.1,411,73.66,3,479.27
2019-04-12,12:00:00,21.9,16.8,4.1,269,72.97,3,488.09
2019-04-12,13:00:00,22.1,16.9,4.1,511,72.49,7,515.05
2019-04-12,14:00:00,22.1,17.0,4.1,341,72.7,7,479.72
2019-04-12,15:00:00,22.0,17.0,4.1,262,73.14,7,468.89
2019-04-12,16:00:00,21.7,16.9,4.1,229,74.34,7,489.7
2019-04-12,17:00:00,21.3,16.9,4.2,62,76.12,7,504.49
2019-04-12,18:00:00,20.9,17.0,4.3,9,78.39,7,471.14
2019-04-12,19:00:00,20.8,17.1,4.3,0,79.3,8,464.42
2019-04-12,20:00:00,20.9,17.2,4.3,0,79.48,7,496.79
2019-04-12,21:00:00,21.0,17.4,4.4,0,80.1,7,482.53
2019-04-12,22:00:00,21.2,17.7,4.6,0,80.57,4,453.14
2019-04-12,23:00:00,21.3,18.0,4.8,0,81.56,8,452.96
2019-04-13,00:00:00,21.5,18.3,4.8,0,81.91,7,470.55
2019-04-13,01:00:00,21.5,18.5,4.8,0,82.94,7,405.64
2019-04-13,02:00:00,21.5,18.6,4.7,0,83.58,4,360.1
2019-04-13,03:00:00,21.5,18.7,4.4,0,83.92,4,315.67
2019-04-13,04:00:00,21.5,18.8,4.2,0,84.46,3,305.5
2019-04-13,05:00:00,21.6,18.9,4.1,0,84.73,3,295.51
2019-04-13,06:00:00,22.6,19.7,4.1,28,83.45,3,301.57
2019-04-13,07:00:00,23.4,19.9,4.2,217,80.93,0,302.37
2019-04-13,08:00:00,24.3,20.2,4.3,316,77.8,3,325.5
2019-04-13,09:00:00,25.2,20.3,4.3,173,74.48,4,355.0
2019-04-13,10:00:00,25.7,20.6,4.3,451,73.34,3,399.97
2019-04-13,11:00:00,26.0,20.7,4.3,491,72.62,3,425.41
2019-04-13,12:00:00,26.1,20.8,4.5,210,72.56,3,443.9
2019-04-13,13:00:00,25.9,20.9,4.7,74,73.79,4,435.69
2019-04-13,14:00:00,25.5,20.9,4.8,68,75.82,4,489.28
2019-04-13,15:00:00,25.0,20.8,5.0,309,77.59,8,475.81
2019-04-13,16:00:00,24.3,20.8,5.1,192,80.87,4,454.64
2019-04-13,17:00:00,23.5,20.9,5.2,15,85.16,4,469.59
2019-04-13,18:00:00,23.0,20.8,5.3,2,87.62,4,451.54
2019-04-13,19:00:00,22.9,20.7,5.4,0,87.69,4,427.14
2019-04-13,20:00:00,22.9,20.8,5.4,0,88.02,4,451.31
2019-04-13,21:00:00,22.9,20.9,5.4,0,88.51,4,483.6
2019-04-13,22:00:00,22.7,20.8,5.4,0,89.28,7,475.75
2019-04-13,23:00:00,22.5,20.7,5.3,0,89.7,4,454.74
2019-04-14,00:00:00,22.3,20.6,5.3,0,89.89,4,446.83
2019-04-14,01:00:00,22.1,20.5,5.4,0,90.38,7,419.64
2019-04-14,02:00:00,22.1,20.4,5.5,0,90.28,7,381.51
2019-04-14,03:00:00,22.0,20.3,5.4,0,90.21,3,350.51
2019-04-14,04:00:00,21.8,20.1,5.1,0,90.08,3,335.79
2019-04-14,05:00:00,21.8,20.0,4.8,0,89.36,3,330.22
2019-04-14,06:00:00,22.3,20.2,4.6,33,88.0,1,313.93
2019-04-14,07:00:00,23.1,20.4,4.5,225,84.62,1,331.06
2019-04-14,08:00:00,23.9,20.6,4.5,297,81.76,3,341.78
2019-04-14,09:00:00,24.5,20.8,4.7,302,79.96,3,375.44
2019-04-14,10:00:00,24.8,20.9,4.8,627,79.01,8,391.73
2019-04-14,11:00:00,24.7,20.8,4.9,519,78.96,3,396.87
2019-04-14,12:00:00,24.2,20.6,5.1,632,80.49,3,447.98
2019-04-14,13:00:00,23.6,20.4,5.2,679,82.52,3,434.54
2019-04-14,14:00:00,23.4,20.4,5.0,215,83.11,3,449.96
2019-04-14,15:00:00,23.0,20.1,4.8,230,83.83,7,451.36
2019-04-14,16:00:00,22.5,19.8,4.7,298,84.95,7,448.27
2019-04-14,17:00:00,22.3,19.6,4.6,180,84.9,8,455.13
2019-04-14,18:00:00,22.1,19.5,4.6,5,85.2,3,448.35
2019-04-14,19:00:00,22.1,19.3,4.6,0,84.36,3,467.79
2019-04-14,20:00:00,22.1,19.1,4.4,0,82.95,3,479.96
2019-04-14,21:00:00,22.1,18.8,4.4,0,81.7,7,491.51
2019-04-14,22:00:00,22.1,18.6,4.3,0,80.6,4,502.71
2019-04-14,23:00:00,22.0,18.4,4.4,0,80.01,4,489.73
2019-04-15,00:00:00,21.9,18.1,4.4,0,79.21,7,470.42
2019-04-15,01:00:00,21.8,17.8,4.4,0,77.92,7,446.08
2019-04-15,02:00:00,21.5,17.3,4.3,0,76.95,3,363.59
2019-04-15,03:00:00,21.2,16.8,4.3,0,76.12,3,353.09
2019-04-15,04:00:00,20.9,16.5,4.2,0,75.98,3,325.94
2019-04-15,05:00:00,20.6,16.4,4.1,0,76.78,7,315.67
2019-04-15,06:00:00,20.7,16.5,4.1,7,76.82,4,301.0
2019-04-15,07:00:00,21.2,16.5,4.0,45,74.72,4,355.63
2019-04-15,08:00:00,21.7,16.5,4.0,137,72.33,3,380.17
2019-04-15,09:00:00,22.2,16.6,4.0,73,70.55,3,424.31
2019-04-15,10:00:00,22.7,16.7,4.0,143,68.78,3,453.91
2019-04-15,11:00:00,23.0,16.6,4.0,123,67.37,4,483.59
2019-04-15,12:00:00,23.2,16.5,3.9,191,66.12,4,490.19
2019-04-15,13:00:00,23.2,16.4,3.9,407,65.48,3,526.12
2019-04-15,14:00:00,23.1,16.2,3.9,362,65.03,3,467.71
2019-04-15,15:00:00,22.7,15.9,4.0,430,65.63,3,488.55
2019-04-15,16:00:00,22.3,15.7,4.0,57,66.38,4,487.41
2019-04-15,17:00:00,21.7,15.7,4.1,21,68.9,3,494.08
2019-04-15,18:00:00,21.1,16.0,4.2,3,72.46,4,490.03
2019-04-15,19:00:00,20.9,16.1,4.3,0,74.05,4,496.81
2019-04-15,20:00:00,21.0,16.3,4.4,0,74.54,4,491.0
2019-04-15,21:00:00,21.1,16.6,4.5,0,75.4,4,494.57
2019-04-15,22:00:00,21.2,16.9,4.7,0,76.5,4,506.52
2019-04-15,23:00:00,21.3,17.2,4.8,0,77.39,7,490.31
2019-04-16,00:00:00,21.5,17.6,4.9,0,78.26,4,450.26
2019-04-16,01:00:00,21.4,17.9,5.0,0,80.33,7,396.88
2019-04-16,02:00:00,21.4,18.1,5.1,0,81.47,7,348.19
2019-04-16,03:00:00,21.4,18.2,5.1,0,82.09,4,320.15
2019-04-16,04:00:00,21.5,18.3,5.1,0,82.02,4,310.01
2019-04-16,05:00:00,21.6,18.5,5.2,0,82.43,7,303.24
2019-04-16,06:00:00,22.0,19.2,5.1,4,83.97,7,289.03
2019-04-16,07:00:00,22.5,19.4,5.1,17,82.41,7,307.39
2019-04-16,08:00:00,22.7,19.4,5.0,52,81.9,7,384.7
2019-04-16,09:00:00,22.9,19.5,5.0,228,81.27,7,443.24
2019-04-16,10:00:00,22.9,19.6,5.1,69,81.87,7,478.28
2019-04-16,11:00:00,22.8,19.8,5.1,197,83.13,8,482.05
2019-04-16,12:00:00,22.9,19.9,5.1,90,83.11,4,515.08
2019-04-16,13:00:00,22.9,20.0,5.2,143,83.67,8,504.72
2019-04-16,14:00:00,22.5,19.8,5.2,304,84.93,7,518.82
2019-04-16,15:00:00,22.0,19.6,5.1,68,86.2,7,493.23
2019-04-16,16:00:00,21.6,19.3,5.1,78,86.86,7,481.77
2019-04-16,17:00:00,21.3,19.1,4.9,27,87.31,6,494.21
2019-04-16,18:00:00,21.1,19.0,4.6,6,87.55,7,477.37
2019-04-16,19:00:00,21.0,18.8,4.3,0,87.33,7,482.88
2019-04-16,20:00:00,20.8,18.6,4.0,0,87.2,8,508.18
2019-04-16,21:00:00,20.7,18.4,3.9,0,86.65,3,520.69
2019-04-16,22:00:00,20.7,18.2,3.8,0,85.52,3,504.19
2019-04-16,23:00:00,20.7,18.0,3.8,0,84.8,3,460.96
2019-04-17,00:00:00,20.5,17.9,3.7,0,85.04,3,437.79
2019-04-17,01:00:00,20.5,17.8,3.6,0,84.29,3,391.93
2019-04-17,02:00:00,20.5,17.6,3.5,0,83.69,3,346.5
2019-04-17,03:00:00,20.5,17.5,3.4,0,83.03,3,313.23
2019-04-17,04:00:00,20.4,17.4,3.3,0,82.99,3,310.22
2019-04-17,05:00:00,20.3,17.3,3.1,0,83.07,3,293.62
2019-04-17,06:00:00,21.0,17.6,2.9,17,81.01,3,297.93
2019-04-17,07:00:00,21.7,17.6,2.8,54,77.49,3,317.88
2019-04-17,08:00:00,22.5,17.7,2.6,340,74.19,3,354.95
2019-04-17,09:00:00,23.2,17.8,2.5,670,71.86,1,447.78
2019-04-17,10:00:00,23.8,18.0,2.4,831,69.87,0,451.06
2019-04-17,11:00:00,24.1,18.1,2.4,963,69.0,1,488.58
2019-04-17,12:00:00,24.3,18.1,2.4,554,68.24,3,496.11
2019-04-17,13:00:00,24.3,18.0,2.4,774,68.02,2,507.16
2019-04-17,14:00:00,24.2,17.9,2.4,846,68.02,0,570.44
2019-04-17,15:00:00,24.0,17.9,2.4,669,68.53,0,520.47
2019-04-17,16:00:00,23.6,17.8,2.4,452,70.18,0,539.89
2019-04-17,17:00:00,23.0,18.0,2.4,219,73.3,0,525.81
2019-04-17,18:00:00,22.3,18.2,2.5,25,77.38,0,522.36
2019-04-17,19:00:00,22.1,18.1,2.5,0,78.25,1,536.29
2019-04-17,20:00:00,22.1,18.2,2.5,0,78.38,0,526.51
2019-04-17,21:00:00,22.2,18.2,2.5,0,78.01,0,545.98
2019-04-17,22:00:00,22.2,18.2,2.5,0,78.21,1,523.99
2019-04-17,23:00:00,22.2,18.3,2.5,0,78.37,0,534.3
2019-04-18,00:00:00,22.1,18.3,2.5,0,79.3,0,475.19
2019-04-18,01:00:00,22.1,18.4,2.6,0,79.69,1,415.51
2019-04-18,02:00:00,22.0,18.5,2.6,0,80.75,1,377.49
2019-04-18,03:00:00,22.0,18.6,2.7,0,81.28,1,344.18
2019-04-18,04:00:00,22.1,18.7,2.7,0,81.23,1,340.25
2019-04-18,05:00:00,22.1,18.9,2.8,0,82.02,1,321.53
2019-04-18,06:00:00,23.4,19.7,2.8,55,79.77,0,320.98
2019-04-18,07:00:00,24.5,19.9,2.9,259,75.68,0,346.53
2019-04-18,08:00:00,25.6,20.1,2.9,484,71.57,0,410.87
2019-04-18,09:00:00,26.3,20.3,3.0,683,69.69,0,441.78
2019-04-18,10:00:00,26.8,20.6,3.1,836,68.99,0,518.95
2019-04-18,11:00:00,27.2,20.9,3.2,947,68.39,1,571.01
2019-04-18,12:00:00,27.3,21.0,3.3,625,68.67,3,551.2
2019-04-18,13:00:00,27.3,21.1,3.3,812,68.78,2,564.57
2019-04-18,14:00:00,27.0,21.1,3.4,804,70.14,1,572.22
2019-04-18,15:00:00,26.6,21.2,3.5,631,72.09,1,609.84
2019-04-18,16:00:00,26.2,21.2,3.6,422,73.86,7,612.42
2019-04-18,17:00:00,25.6,21.3,3.6,11,77.01,6,597.55
2019-04-18,18:00:00,24.8,21.4,3.7,18,81.46,3,543.0
2019-04-18,19:00:00,24.6,21.3,3.8,0,81.99,0,528.53
2019-04-18,20:00:00,24.6,21.3,3.9,0,81.97,7,533.32
2019-04-18,21:00:00,24.6,21.3,3.9,0,82.03,7,521.51
2019-04-18,22:00:00,24.6,21.4,4.0,0,82.28,7,539.47
2019-04-18,23:00:00,24.6,21.5,4.2,0,82.94,6,539.51
2019-04-19,00:00:00,24.6,21.5,4.5,0,83.07,7,537.17
2019-04-19,01:00:00,24.5,21.6,4.6,0,83.86,6,473.01
2019-04-19,02:00:00,24.5,21.7,4.7,0,84.35,6,444.29
2019-04-19,03:00:00,24.4,21.9,4.9,0,85.71,6,383.28
2019-04-19,04:00:00,24.3,22.0,5.1,0,87.24,7,374.71
2019-04-19,05:00:00,24.4,22.3,5.2,0,88.12,6,363.15
2019-04-19,06:00:00,25.0,22.9,5.2,14,88.11,6,346.22
2019-04-19,07:00:00,25.5,23.3,5.7,56,87.9,6,377.39
2019-04-19,08:00:00,25.7,23.5,6.2,172,87.65,7,414.24
2019-04-19,09:00:00,25.5,23.6,6.4,195,89.01,7,504.39
2019-04-19,10:00:00,25.4,23.5,6.3,621,89.27,8,532.78
2019-04-19,11:00:00,25.4,23.3,6.0,635,88.27,8,582.59
2019-04-19,12:00:00,25.9,23.3,5.7,875,85.64,2,603.88
2019-04-19,13:00:00,26.3,23.4,5.9,424,83.99,7,578.94
2019-04-19,14:00:00,25.9,23.4,6.2,244,86.22,7,620.4
2019-04-19,15:00:00,25.4,23.5,6.2,195,89.0,7,555.51
2019-04-19,16:00:00,25.3,23.6,6.1,40,90.58,7,597.78
2019-04-19,17:00:00,25.3,23.9,6.2,58,91.95,7,567.98
2019-04-19,18:00:00,25.2,23.9,6.2,10,92.4,7,566.27
2019-04-19,19:00:00,25.1,23.8,6.1,0,92.73,7,511.67
2019-04-19,20:00:00,25.0,23.7,6.0,0,92.5,6,525.66
2019-04-19,21:00:00,24.9,23.6,5.9,0,92.45,7,514.33
2019-04-19,22:00:00,24.8,23.5,5.9,0,92.32,7,541.59
2019-04-19,23:00:00,24.6,23.3,6.1,0,92.71,7,550.16
2019-04-20,00:00:00,24.4,23.3,6.4,0,93.33,7,527.18
2019-04-20,01:00:00,24.3,23.1,6.6,0,92.96,7,504.18
2019-04-20,02:00:00,24.0,22.8,6.6,0,93.29,6,440.98
2019-04-20,03:00:00,23.8,22.6,6.4,0,92.9,7,398.84
2019-04-20,04:00:00,23.6,22.3,6.0,0,92.59,7,377.94
2019-04-20,05:00:00,23.4,22.1,5.7,0,92.18,7,357.1
2019-04-20,06:00:00,23.6,22.1,5.4,33,91.12,4,352.8
2019-04-20,07:00:00,24.2,22.3,5.2,235,89.12,0,353.55
2019-04-20,08:00:00,25.1,22.4,5.0,239,85.1,3,377.18
2019-04-20,09:00:00,25.8,22.4,5.0,139,81.44,3,379.26
2019-04-20,10:00:00,26.0,22.3,5.2,203,80.02,3,394.75
2019-04-20,11:00:00,26.0,22.2,5.3,375,79.58,2,440.08
2019-04-20,12:00:00,26.0,22.2,5.5,556,79.42,2,481.37
2019-04-20,13:00:00,25.7,22.1,5.7,613,80.66,2,506.41
2019-04-20,14:00:00,25.2,22.2,5.8,274,83.26,3,515.81
2019-04-20,15:00:00,25.3,22.3,5.6,363,83.33,3,515.03
2019-04-20,16:00:00,25.6,22.3,5.2,313,82.13,8,473.42
2019-04-20,17:00:00,25.3,22.5,5.0,113,84.51,3,484.43
2019-04-20,18:00:00,24.5,22.2,5.1,13,86.81,3,505.1
2019-04-20,19:00:00,24.1,22.1,5.4,0,88.38,7,475.71
2019-04-20,20:00:00,24.0,22.1,5.8,0,89.31,8,468.39
2019-04-20,21:00:00,24.0,22.2,5.9,0,89.68,8,498.07
2019-04-20,22:00:00,23.9,22.2,5.8,0,90.11,7,513.81
2019-04-20,23:00:00,23.8,22.1,5.5,0,90.47,4,529.7
2019-04-21,00:00:00,23.9,22.1,5.4,0,89.51,4,532.09
2019-04-21,01:00:00,24.0,22.0,5.4,0,88.69,4,494.33
2019-04-21,02:00:00,23.8,22.0,5.4,0,89.73,8,448.34
2019-04-21,03:00:00,23.5,21.9,5.3,0,90.82,7,407.62
2019-04-21,04:00:00,23.5,21.7,5.3,0,89.75,6,373.54
2019-04-21,05:00:00,23.7,21.6,5.3,0,87.96,7,353.26
2019-04-21,06:00:00,24.3,22.1,5.4,44,87.31,8,346.78
2019-04-21,07:00:00,25.2,22.1,5.3,242,82.97,8,360.99
2019-04-21,08:00:00,25.9,22.1,5.2,458,79.62,0,379.44
2019-04-21,09:00:00,26.4,22.3,5.2,182,78.12,3,389.25
2019-04-21,10:00:00,26.8,22.7,5.2,241,78.13,4,426.63
2019-04-21,11:00:00,27.3,22.9,5.3,402,76.97,4,429.49
2019-04-21,12:00:00,27.8,22.9,5.3,611,74.85,3,420.37
2019-04-21,13:00:00,28.1,23.1,5.4,627,74.25,3,473.82
2019-04-21,14:00:00,28.1,23.2,5.5,186,74.86,4,490.63
2019-04-21,15:00:00,27.8,23.4,5.6,284,77.05,3,485.95
2019-04-21,16:00:00,27.1,23.6,5.6,240,81.13,4,485.11
2019-04-21,17:00:00,26.4,23.8,5.7,15,85.58,3,489.83
2019-04-21,18:00:00,25.8,23.9,5.9,12,89.13,1,481.57
2019-04-21,19:00:00,25.5,23.7,5.9,0,90.04,1,501.6
2019-04-21,20:00:00,25.4,23.7,6.0,0,90.21,3,527.36
2019-04-21,21:00:00,25.4,23.6,6.0,0,90.04,3,553.94
2019-04-21,22:00:00,25.3,23.6,5.8,0,90.48,3,579.33
2019-04-21,23:00:00,25.4,23.6,5.9,0,89.98,1,606.3
2019-04-22,00:00:00,25.3,23.6,5.9,0,90.18,3,590.69
2019-04-22,01:00:00,25.2,23.5,5.6,0,90.21,1,511.5
2019-04-22,02:00:00,25.1,23.4,5.5,0,90.24,1,452.36
2019-04-22,03:00:00,25.1,23.3,5.3,0,89.54,0,431.31
2019-04-22,04:00:00,25.2,23.1,5.2,0,88.38,0,396.18
2019-04-22,05:00:00,25.2,23.2,5.2,0,88.44,0,383.5
2019-04-22,06:00:00,25.9,23.8,5.2,49,88.47,0,372.59
2019-04-22,07:00:00,26.9,24.0,5.3,243,84.08,0,393.79
2019-04-22,08:00:00,27.9,23.7,5.3,454,78.0,0,466.94
2019-04-22,09:00:00,28.2,23.8,5.4,642,76.91,0,556.12
2019-04-22,10:00:00,28.3,23.7,5.4,784,76.37,0,562.16
2019-04-22,11:00:00,28.3,23.7,5.5,897,76.26,0,602.83
2019-04-22,12:00:00,28.1,23.6,5.6,795,76.78,2,657.83
2019-04-22,13:00:00,27.8,23.6,5.4,801,77.82,2,658.61
2019-04-22,14:00:00,27.8,23.6,5.1,205,77.82,3,672.08
2019-04-22,15:00:00,28.0,23.6,4.9,90,76.89,3,673.79
2019-04-22,16:00:00,27.9,23.6,4.9,36,77.66,4,617.35
2019-04-22,17:00:00,27.4,23.6,5.2,16,79.61,4,617.17
2019-04-22,18:00:00,26.4,24.0,5.4,4,86.72,8,621.33
2019-04-22,19:00:00,25.9,24.1,5.5,0,90.06,7,626.61
2019-04-22,20:00:00,25.8,24.2,5.5,0,90.77,7,628.68
2019-04-22,21:00:00,25.7,24.2,5.6,0,91.35,7,657.4
2019-04-22,22:00:00,25.6,24.2,5.7,0,91.76,7,662.82
2019-04-22,23:00:00,25.6,24.1,5.6,0,91.69,7,681.73
2019-04-23,00:00:00,25.5,24.1,5.5,0,92.0,7,673.32
2019-04-23,01:00:00,25.5,24.1,5.4,0,91.92,7,595.25
2019-04-23,02:00:00,25.6,24.1,5.3,0,91.33,3,528.12
2019-04-23,03:00:00,25.7,24.1,5.2,0,90.74,1,484.04
2019-04-23,04:00:00,25.7,24.0,5.1,0,90.49,7,461.76
2019-04-23,05:00:00,25.6,24.0,5.0,0,90.62,7,436.81
2019-04-23,06:00:00,26.4,24.5,5.0,51,89.11,1,412.29
2019-04-23,07:00:00,27.2,24.5,4.9,245,85.38,1,423.85
2019-04-23,08:00:00,28.0,24.4,4.9,459,80.81,0,480.96
2019-04-23,09:00:00,28.8,24.3,5.0,649,76.84,0,597.46
2019-04-23,10:00:00,29.3,24.4,5.1,795,74.96,0,586.12
2019-04-23,11:00:00,29.8,24.5,5.2,891,73.15,0,619.81
2019-04-23,12:00:00,30.2,24.5,5.3,916,71.56,0,720.77
2019-04-23,13:00:00,30.3,24.5,5.3,873,71.31,0,759.23
2019-04-23,14:00:00,30.2,24.6,5.4,758,72.05,0,686.8
2019-04-23,15:00:00,29.8,24.7,5.4,597,74.15,0,704.94
2019-04-23,16:00:00,29.1,24.9,5.3,400,78.24,0,754.3
2019-04-23,17:00:00,28.3,25.2,5.2,186,83.31,0,664.8
2019-04-23,18:00:00,27.3,25.2,5.1,16,88.41,1,684.98
2019-04-23,19:00:00,26.8,25.2,5.0,0,90.81,1,626.24
2019-04-23,20:00:00,26.6,25.1,4.9,0,91.4,0,672.51
2019-04-23,21:00:00,26.4,24.9,4.8,0,91.68,1,692.93
2019-04-23,22:00:00,26.2,24.7,4.8,0,91.55,1,730.42
2019-04-23,23:00:00,26.1,24.5,4.8,0,90.87,7,734.81
2019-04-24,00:00:00,25.9,24.3,4.8,0,90.9,7,720.32
2019-04-24,01:00:00,25.9,24.1,4.7,0,90.05,7,671.83
2019-04-24,02:00:00,25.9,24.0,4.6,0,89.27,7,583.86
2019-04-24,03:00:00,25.9,23.8,4.5,0,88.32,0,528.56
2019-04-24,04:00:00,25.9,23.6,4.6,0,87.0,0,491.82
2019-04-24,05:00:00,25.8,23.4,4.6,0,86.61,0,479.04
2019-04-24,06:00:00,26.4,24.0,4.7,57,86.59,1,463.36
2019-04-24,07:00:00,27.5,23.5,4.6,255,78.96,1,489.56
2019-04-24,08:00:00,28.5,23.1,4.6,471,72.49,1,554.94
2019-04-24,09:00:00,29.2,23.0,4.7,666,69.11,1,608.91
2019-04-24,10:00:00,29.8,23.1,4.7,552,67.27,3,639.2
2019-04-24,11:00:00,30.2,23.2,4.7,908,66.06,1,649.56
2019-04-24,12:00:00,30.3,23.3,4.6,936,66.36,1,668.15
2019-04-24,13:00:00,30.3,23.4,4.4,896,66.73,0,643.98
2019-04-24,14:00:00,30.2,23.5,4.3,774,67.56,0,703.25
2019-04-24,15:00:00,29.8,23.7,4.2,616,69.82,1,712.66
2019-04-24,16:00:00,29.1,24.1,4.1,418,74.7,0,699.81
2019-04-24,17:00:00,28.1,24.7,4.1,203,81.69,1,678.86
2019-04-24,18:00:00,27.0,24.8,4.1,24,87.87,1,690.59
2019-04-24,19:00:00,26.6,24.7,4.0,0,89.5,1,690.54
2019-04-24,20:00:00,26.4,24.7,4.1,0,90.15,7,657.41
2019-04-24,21:00:00,26.3,24.7,4.1,0,90.68,7,711.09
2019-04-24,22:00:00,26.2,24.6,4.2,0,90.95,1,735.01
2019-04-24,23:00:00,26.2,24.4,4.2,0,90.04,3,756.43
2019-04-25,00:00:00,26.1,24.1,4.1,0,88.77,1,756.65
2019-04-25,01:00:00,25.9,23.6,4.1,0,87.42,7,686.29
2019-04-25,02:00:00,25.8,23.3,4.0,0,86.13,1,607.44
2019-04-25,03:00:00,25.5,22.9,3.9,0,85.76,0,565.01
2019-04-25,04:00:00,25.2,22.6,3.8,0,85.54,0,547.12
2019-04-25,05:00:00,25.0,22.4,3.7,0,85.72,0,501.46
2019-04-25,06:00:00,25.8,23.1,3.6,69,85.3,7,486.89
2019-04-25,07:00:00,26.6,22.6,3.6,276,78.91,0,507.2
2019-04-25,08:00:00,27.7,22.3,3.6,500,72.38,0,516.39
2019-04-25,09:00:00,28.8,22.0,3.6,700,66.79,0,659.35
2019-04-25,10:00:00,29.5,22.0,3.6,728,64.21,7,601.59
2019-04-25,11:00:00,30.0,22.0,3.5,781,62.47,2,691.83
2019-04-25,12:00:00,30.3,22.1,3.5,904,61.41,7,656.69
2019-04-25,13:00:00,30.4,22.1,3.5,936,61.16,1,744.62
2019-04-25,14:00:00,30.3,22.2,3.6,822,61.94,0,670.33
2019-04-25,15:00:00,29.8,22.5,3.7,651,65.09,0,771.53
2019-04-25,16:00:00,28.8,23.1,3.8,339,71.49,3,728.09
2019-04-25,17:00:00,27.6,23.8,4.1,180,79.71,3,699.63
2019-04-25,18:00:00,26.5,23.9,4.5,25,85.61,0,629.22
2019-04-25,19:00:00,26.1,23.8,4.7,0,87.39,0,656.55
2019-04-25,20:00:00,26.0,23.7,5.0,0,87.01,0,674.23
2019-04-25,21:00:00,25.9,23.6,5.1,0,87.07,1,690.32
2019-04-25,22:00:00,25.8,23.6,5.0,0,87.45,3,728.42
2019-04-25,23:00:00,25.5,23.4,4.8,0,88.09,3,780.51
2019-04-26,00:00:00,25.2,23.3,4.7,0,89.14,3,747.1
2019-04-26,01:00:00,24.8,23.2,4.7,0,90.7,3,673.16
2019-04-26,02:00:00,24.5,22.9,4.6,0,90.72,1,617.39
2019-04-26,03:00:00,24.4,22.6,4.5,0,89.85,1,551.09
2019-04-26,04:00:00,24.3,22.4,4.4,0,89.31,7,515.46
2019-04-26,05:00:00,24.2,22.4,4.3,0,89.55,7,491.04
2019-04-26,06:00:00,24.7,22.6,4.2,53,87.93,7,462.01
2019-04-26,07:00:00,25.2,22.7,4.2,252,86.02,7,461.92
2019-04-26,08:00:00,26.0,22.9,4.2,463,82.94,7,511.33
2019-04-26,09:00:00,26.7,23.1,4.2,518,80.5,7,572.4
2019-04-26,10:00:00,27.1,23.3,4.3,582,79.57,4,589.6
2019-04-26,11:00:00,27.3,23.4,4.4,672,79.23,7,649.2
2019-04-26,12:00:00,27.4,23.5,4.5,948,79.13,1,607.24
2019-04-26,13:00:00,27.2,23.5,4.5,531,80.06,3,675.76
2019-04-26,14:00:00,27.0,23.5,4.6,706,80.95,2,706.99
2019-04-26,15:00:00,26.6,23.5,4.6,619,83.01,0,707.67
2019-04-26,16:00:00,26.1,23.5,4.8,413,85.49,0,694.04
2019-04-26,17:00:00,25.7,23.5,4.9,198,87.79,7,725.88
2019-04-26,18:00:00,25.4,23.7,4.9,21,90.07,7,625.55
2019-04-26,19:00:00,25.4,23.7,5.1,0,90.29,3,599.5
2019-04-26,20:00:00,25.4,23.6,5.3,0,89.98,8,608.3
2019-04-26,21:00:00,25.3,23.5,5.3,0,89.68,4,602.67
2019-04-26,22:00:00,25.2,23.2,5.4,0,88.94,6,606.23
2019-04-26,23:00:00,25.1,23.0,5.4,0,88.33,6,654.89
2019-04-27,00:00:00,24.9,22.9,5.4,0,88.52,7,637.18
2019-04-27,01:00:00,24.8,22.7,5.3,0,88.05,7,602.54
2019-04-27,02:00:00,24.7,22.5,5.3,0,87.48,7,541.02
2019-04-27,03:00:00,24.5,22.2,5.4,0,87.18,4,515.79
2019-04-27,04:00:00,24.3,22.0,5.4,0,86.92,4,476.56
2019-04-27,05:00:00,24.1,21.8,5.5,0,86.93,4,448.12
2019-04-27,06:00:00,24.1,21.6,5.6,35,86.13,3,426.21
2019-04-27,07:00:00,24.3,21.5,5.6,152,84.48,3,415.6
2019-04-27,08:00:00,24.6,21.5,5.6,330,82.74,7,457.95
2019-04-27,09:00:00,24.8,21.5,5.7,389,81.9,8,449.91
2019-04-27,10:00:00,24.8,21.5,5.8,242,82.05,4,462.35
2019-04-27,11:00:00,24.7,21.6,5.9,235,82.67,8,485.59
2019-04-27,12:00:00,24.6,21.7,6.0,362,83.77,7,503.14
2019-04-27,13:00:00,24.6,21.8,6.0,276,84.65,6,497.6
2019-04-27,14:00:00,24.5,22.0,6.0,679,86.2,7,508.15
2019-04-27,15:00:00,24.6,22.2,6.0,553,86.62,7,489.9
2019-04-27,16:00:00,24.5,22.4,6.0,304,87.84,7,457.79
2019-04-27,17:00:00,24.4,22.4,6.0,186,88.83,7,471.83
2019-04-27,18:00:00,24.2,22.5,6.0,15,90.27,7,478.32
2019-04-27,19:00:00,24.2,22.6,6.0,0,90.66,8,461.69
2019-04-27,20:00:00,24.3,22.7,6.0,0,90.71,7,470.45
2019-04-27,21:00:00,24.4,22.8,6.0,0,90.93,7,504.95
2019-04-27,22:00:00,24.6,23.0,6.2,0,90.76,3,524.86
2019-04-27,23:00:00,24.8,23.2,6.3,0,90.84,4,540.9
2019-04-28,00:00:00,24.9,23.4,6.4,0,91.32,7,523.81
2019-04-28,01:00:00,25.0,23.6,6.4,0,91.69,3,508.17
2019-04-28,02:00:00,25.1,23.7,6.3,0,91.77,7,485.78
