time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),sun
2019-02-26 11:00:00,18.8,75,14.4,17.6,0.0,100,97,100,0,0.19,0.54,309.9,71.9,238.0,96.1,1105.9,1
2019-02-26 12:00:00,18.6,74,13.9,17.5,0.0,97,65,96,0,0.15,0.56,194.2,12.2,182.0,15.0,1158.3,1
2019-02-26 13:00:00,19.5,71,14.1,18.5,0.0,81,78,35,0,0.21,0.66,289.0,31.3,257.6,38.1,1125.6,1
2019-02-26 14:00:00,19.6,72,14.5,18.7,0.0,99,99,53,0,0.23,0.63,327.1,81.8,245.3,106.2,1010.0,1
2019-02-26 15:00:00,19.3,71,14.0,18.2,0.0,99,70,98,0,0.21,0.64,274.1,43.6,230.5,66.1,819.4,1
2019-02-26 16:00:00,19.4,71,14.1,18.4,0.0,97,64,96,0,0.17,0.65,179.5,39.0,140.5,78.0,566.7,1
2019-02-26 17:00:00,18.9,74,14.3,18.0,0.0,38,25,29,0,0.1,0.56,64.6,14.1,50.5,46.7,269.3,1
2019-02-26 18:00:00,18.2,77,14.0,17.1,0.0,44,1,1,44,0.06,0.49,0.0,0.0,0.0,0.0,0.0,0
2019-02-26 19:00:00,17.4,81,14.0,16.4,0.0,95,9,0,95,0.03,0.38,0.0,0.0,0.0,0.0,0.0,0
2019-02-26 20:00:00,17.4,85,14.8,16.7,0.0,92,5,0,95,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-02-26 21:00:00,17.8,85,15.2,17.4,0.0,98,1,0,98,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-02-26 22:00:00,17.6,87,15.5,17.7,0.0,73,0,0,73,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-02-26 23:00:00,17.1,91,15.6,17.6,0.0,5,0,1,4,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 00:00:00,15.7,94,14.7,16.2,0.0,2,0,2,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 01:00:00,17.1,89,15.4,18.8,0.0,3,2,2,0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 02:00:00,14.5,97,14.1,14.8,0.0,7,6,2,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 03:00:00,14.0,99,13.8,14.2,0.0,29,28,2,1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 04:00:00,14.8,97,14.3,15.5,0.0,44,44,1,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 05:00:00,15.4,95,14.6,15.9,0.0,100,100,0,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 06:00:00,15.9,94,14.9,16.7,0.0,100,100,0,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 07:00:00,16.3,94,15.3,17.2,0.0,89,89,3,0,0.02,0.12,17.7,0.0,17.7,0.0,200.1,1
2019-02-27 08:00:00,18.0,90,16.2,19.5,0.0,49,73,6,0,0.06,0.22,126.6,34.1,92.4,134.0,505.4,1
2019-02-27 09:00:00,19.7,83,16.8,21.6,0.0,66,64,14,0,0.13,0.39,233.9,68.4,165.5,148.6,770.3,1
2019-02-27 10:00:00,21.9,73,16.9,24.1,0.0,59,58,9,0,0.28,0.7,476.6,220.0,256.6,349.2,976.7,1
2019-02-27 11:00:00,23.4,68,17.2,25.8,0.0,79,79,2,0,0.32,0.91,492.8,241.1,251.7,320.4,1110.6,1
2019-02-27 12:00:00,24.3,64,17.1,26.2,0.0,95,95,2,0,0.35,1.08,504.2,213.5,290.7,260.5,1162.8,1
2019-02-27 13:00:00,24.7,65,17.7,27.7,0.0,18,18,1,0,0.45,1.09,652.3,373.2,279.2,451.5,1129.9,1
2019-02-27 14:00:00,25.2,65,18.2,28.0,0.0,80,80,1,0,0.4,1.12,545.2,324.3,220.9,419.6,1014.0,1
2019-02-27 15:00:00,25.6,64,18.3,28.2,0.0,98,98,1,0,0.34,1.19,432.7,239.5,193.2,361.6,823.1,1
2019-02-27 16:00:00,25.2,66,18.5,27.6,0.0,100,100,1,0,0.24,1.08,282.2,166.7,115.5,331.7,570.2,1
2019-02-27 17:00:00,23.7,74,18.9,26.1,0.0,94,94,1,0,0.13,0.76,112.4,50.7,61.6,166.8,272.5,1
2019-02-27 18:00:00,21.2,87,19.0,23.8,0.0,33,33,0,0,0.03,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 19:00:00,19.6,95,18.8,22.3,0.0,19,19,0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 20:00:00,20.1,90,18.4,22.4,0.0,25,22,0,5,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 21:00:00,19.9,89,18.1,22.6,0.0,17,8,0,12,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 22:00:00,19.4,92,18.0,22.0,0.0,9,2,0,7,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-02-27 23:00:00,18.9,94,18.0,21.4,0.0,23,16,2,9,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 00:00:00,17.4,98,17.1,19.3,0.0,34,31,7,4,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 01:00:00,16.9,99,16.8,18.7,0.0,30,29,9,3,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 02:00:00,17.7,99,17.6,20.1,0.0,100,100,10,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 03:00:00,17.7,99,17.6,20.2,0.0,100,100,10,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 04:00:00,17.6,99,17.4,19.4,0.0,92,92,15,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 05:00:00,17.8,91,16.3,18.8,0.0,100,100,21,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 06:00:00,17.6,89,15.7,18.8,0.0,100,100,8,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 07:00:00,17.6,88,15.6,18.6,0.0,100,100,3,0,0.03,0.24,11.0,0.0,11.0,0.0,204.9,1
2019-02-28 08:00:00,19.1,85,16.6,19.9,0.0,100,95,1,1,0.06,0.33,82.2,14.2,68.0,54.9,510.2,1
2019-02-28 09:00:00,20.1,80,16.6,20.5,0.0,100,100,1,2,0.13,0.46,214.5,27.6,186.9,59.4,775.1,1
2019-02-28 10:00:00,20.7,79,16.9,21.0,0.0,100,100,8,2,0.18,0.52,305.3,58.8,246.5,92.9,981.5,1
2019-02-28 11:00:00,20.4,80,16.9,20.8,0.1,100,100,19,0,0.17,0.47,266.4,7.4,259.0,9.8,1115.2,1
2019-02-28 12:00:00,19.6,81,16.2,19.5,0.1,100,100,31,0,0.18,0.44,273.4,64.0,209.4,77.8,1167.3,1
2019-02-28 13:00:00,19.0,81,15.6,18.7,0.0,81,81,21,0,0.18,0.42,276.2,27.4,248.8,33.0,1134.1,1
2019-02-28 14:00:00,18.7,80,15.3,18.5,0.0,100,100,13,0,0.17,0.42,251.0,35.7,215.3,46.0,1017.9,1
2019-02-28 15:00:00,18.5,80,14.9,18.1,0.0,100,100,32,0,0.14,0.43,177.2,25.8,151.4,38.8,826.7,1
2019-02-28 16:00:00,18.0,80,14.5,17.6,0.0,100,100,42,0,0.1,0.41,89.5,0.0,89.5,0.0,573.6,1
2019-02-28 17:00:00,17.8,79,14.0,17.1,0.0,100,100,33,0,0.08,0.43,43.8,0.0,43.8,0.0,275.6,1
2019-02-28 18:00:00,17.2,82,14.1,16.9,0.0,100,100,26,0,0.04,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 19:00:00,17.0,83,14.1,16.8,0.0,100,100,20,0,0.01,0.32,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 20:00:00,16.8,84,14.0,16.7,0.0,100,100,41,0,0.01,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 21:00:00,16.8,84,14.2,16.7,0.0,98,97,52,0,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 22:00:00,16.7,84,14.0,16.9,0.1,94,93,41,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-02-28 23:00:00,16.6,86,14.2,16.9,0.0,86,84,32,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 00:00:00,16.4,88,14.4,16.8,0.0,85,83,38,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 01:00:00,16.6,87,14.4,16.9,0.0,95,95,25,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 02:00:00,16.6,88,14.6,16.9,0.0,53,51,21,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 03:00:00,16.7,88,14.7,17.1,0.0,98,98,23,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 04:00:00,16.7,87,14.6,17.1,0.0,100,100,31,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 05:00:00,16.9,86,14.5,17.3,0.0,100,100,37,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 06:00:00,16.8,86,14.5,17.2,0.0,100,100,21,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 07:00:00,17.0,86,14.7,17.1,0.0,100,100,10,0,0.03,0.27,15.4,0.0,15.4,0.0,209.7,1
2019-03-01 08:00:00,18.7,83,15.8,18.3,0.0,100,83,2,0,0.08,0.36,118.5,8.5,110.1,32.3,515.1,1
2019-03-01 09:00:00,20.1,78,16.0,19.1,0.0,100,100,1,0,0.16,0.53,268.0,85.0,183.1,181.7,780.0,1
2019-03-01 10:00:00,20.9,76,16.5,20.1,0.0,100,100,3,0,0.19,0.59,287.4,32.2,255.2,50.5,986.2,1
2019-03-01 11:00:00,22.1,72,16.9,21.7,0.0,100,100,8,0,0.25,0.74,365.7,86.7,279.0,114.0,1119.8,1
2019-03-01 12:00:00,22.0,75,17.4,22.0,0.0,98,98,7,0,0.25,0.66,368.9,76.2,292.7,92.2,1171.7,1
2019-03-01 13:00:00,21.2,79,17.4,21.4,0.0,100,100,4,0,0.18,0.53,240.0,22.5,217.4,27.0,1138.2,1
2019-03-01 14:00:00,21.4,79,17.6,21.6,0.0,34,33,8,0,0.25,0.54,382.7,91.2,291.5,117.0,1021.8,1
2019-03-01 15:00:00,21.4,78,17.5,21.5,0.0,98,98,11,0,0.22,0.55,307.4,90.9,216.5,136.0,830.3,1
2019-03-01 16:00:00,20.7,81,17.3,21.1,0.0,100,100,11,0,0.13,0.47,137.7,8.1,129.5,16.0,576.9,1
2019-03-01 17:00:00,19.9,83,17.0,20.3,0.0,69,69,19,0,0.08,0.39,58.9,4.5,54.3,14.7,278.7,1
2019-03-01 18:00:00,19.0,87,16.7,19.6,0.0,49,48,25,0,0.04,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 19:00:00,18.8,88,16.8,19.6,0.0,37,35,27,0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 20:00:00,18.4,92,17.0,19.4,0.0,47,85,29,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 21:00:00,18.8,91,17.2,20.3,0.0,98,98,39,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 22:00:00,19.1,90,17.5,20.9,0.0,98,98,55,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-01 23:00:00,18.8,90,17.1,20.4,0.1,99,99,71,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 00:00:00,18.7,90,17.1,20.6,0.1,90,88,69,0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 01:00:00,18.5,91,17.1,20.5,0.1,81,76,56,0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 02:00:00,18.4,92,17.1,20.4,0.0,77,74,40,0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 03:00:00,18.2,94,17.2,20.2,0.0,82,79,39,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 04:00:00,17.9,96,17.3,20.1,0.0,84,84,32,0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 05:00:00,17.7,97,17.2,19.6,0.0,97,97,24,0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 06:00:00,18.3,94,17.2,20.6,0.0,88,88,23,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 07:00:00,18.4,94,17.5,20.8,0.0,82,82,16,0,0.02,0.12,28.6,6.6,22.0,35.9,214.7,1
2019-03-02 08:00:00,19.8,89,17.9,21.9,0.0,69,99,11,0,0.07,0.26,146.2,49.2,97.0,185.3,520.1,1
2019-03-02 09:00:00,21.3,83,18.3,23.8,0.0,78,78,6,0,0.14,0.43,253.3,64.5,188.8,136.9,784.9,1
2019-03-02 10:00:00,23.1,77,18.9,26.3,0.0,14,14,4,0,0.27,0.64,451.4,208.5,242.9,325.1,991.1,1
2019-03-02 11:00:00,25.0,71,19.4,28.6,0.0,6,6,2,0,0.43,0.92,673.0,479.6,193.3,628.0,1124.5,1
2019-03-02 12:00:00,26.1,67,19.4,29.1,0.0,3,2,1,0,0.5,1.12,746.8,558.9,188.0,672.9,1176.1,1
2019-03-02 13:00:00,25.0,73,19.9,27.8,0.0,27,26,10,0,0.44,0.84,656.2,459.3,196.9,548.8,1142.3,1
2019-03-02 14:00:00,25.0,72,19.6,27.8,0.0,32,29,22,0,0.42,0.9,590.5,408.1,182.4,521.4,1025.6,1
2019-03-02 15:00:00,24.0,75,19.4,26.0,0.0,46,45,20,0,0.31,0.74,427.8,284.3,143.5,423.5,833.9,1
2019-03-02 16:00:00,22.6,80,18.9,24.7,0.0,75,74,27,0,0.19,0.56,238.9,132.9,106.0,260.2,580.1,1
2019-03-02 17:00:00,21.7,82,18.5,24.1,0.0,63,62,18,0,0.09,0.47,76.0,24.7,51.3,79.2,281.8,1
2019-03-02 18:00:00,20.5,90,18.8,23.5,0.0,55,54,16,0,0.02,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 19:00:00,20.4,87,18.3,23.3,0.0,59,58,18,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 20:00:00,20.9,86,18.6,23.8,0.0,75,36,24,0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 21:00:00,20.3,92,18.9,23.1,0.0,56,49,30,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 22:00:00,20.0,94,18.9,22.6,0.0,39,33,19,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-03-02 23:00:00,20.1,93,18.9,23.1,0.0,67,63,23,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 00:00:00,19.4,96,18.7,21.9,0.0,42,38,18,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 01:00:00,18.8,98,18.4,21.2,0.0,85,84,23,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 02:00:00,18.9,97,18.5,21.8,0.1,95,95,35,0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 03:00:00,19.1,95,18.3,21.8,0.3,99,99,32,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 04:00:00,18.9,95,18.1,21.5,0.2,99,99,44,1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 05:00:00,18.7,96,18.1,21.3,0.2,100,100,62,1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 06:00:00,18.7,96,18.0,21.1,0.6,99,98,94,7,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 07:00:00,18.9,96,18.2,21.3,0.2,96,94,81,10,0.02,0.09,15.3,2.2,13.1,11.9,219.7,1
2019-03-03 08:00:00,20.0,91,18.4,22.9,0.1,93,42,84,58,0.06,0.22,114.8,37.8,77.0,140.4,525.2,1
2019-03-03 09:00:00,21.0,87,18.8,23.7,0.2,99,23,99,31,0.1,0.32,169.5,51.3,118.2,108.0,789.9,1
2019-03-03 10:00:00,21.7,86,19.2,23.6,0.4,100,20,100,14,0.12,0.37,179.5,32.1,147.4,49.8,995.9,1
2019-03-03 11:00:00,20.5,90,18.7,21.2,0.4,99,99,99,20,0.1,0.25,144.7,8.4,136.2,11.0,1129.1,1
2019-03-03 12:00:00,17.5,89,15.6,18.0,1.1,100,100,99,25,0.1,0.23,157.5,32.5,125.0,39.0,1180.4,1
2019-03-03 13:00:00,17.7,91,16.2,18.4,4.3,100,99,100,93,0.09,0.18,120.5,5.9,114.6,7.0,1146.4,1
2019-03-03 14:00:00,17.9,92,16.5,18.5,2.4,100,32,100,85,0.1,0.17,138.2,12.2,126.0,15.6,1029.4,1
2019-03-03 15:00:00,18.0,92,16.7,19.1,1.2,100,44,100,99,0.08,0.17,101.6,0.0,101.6,0.0,837.4,1
2019-03-03 16:00:00,17.9,92,16.6,19.4,0.5,100,51,99,0,0.05,0.17,45.7,0.0,45.7,0.0,583.4,1
2019-03-03 17:00:00,17.8,91,16.3,19.7,0.2,100,18,100,0,0.04,0.19,26.1,0.7,25.4,2.1,284.8,1
2019-03-03 18:00:00,17.3,94,16.3,19.1,0.0,32,10,29,3,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 19:00:00,17.1,91,15.6,18.6,0.0,75,16,73,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 20:00:00,16.6,85,14.1,17.2,0.0,76,18,64,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 21:00:00,16.6,87,14.3,17.1,0.0,25,17,16,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 22:00:00,15.9,91,14.4,16.8,0.0,14,14,1,0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-03-03 23:00:00,15.1,95,14.3,16.1,0.0,39,39,1,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 00:00:00,15.8,93,14.7,16.8,0.0,84,84,1,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 01:00:00,15.9,95,15.0,17.0,0.0,100,100,12,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 02:00:00,16.0,95,15.1,17.3,0.0,100,100,16,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 03:00:00,15.8,95,15.0,17.4,0.0,98,98,6,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 04:00:00,15.6,92,14.3,16.8,0.0,46,46,1,0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 05:00:00,15.0,91,13.6,15.7,0.0,28,28,0,0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 06:00:00,13.7,95,12.9,14.1,0.0,100,100,0,0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 07:00:00,15.2,90,13.6,15.6,0.0,100,100,0,0,0.02,0.17,39.3,8.7,30.6,47.0,224.9,1
2019-03-04 08:00:00,16.9,84,14.1,17.6,0.0,100,90,0,0,0.06,0.32,114.4,7.0,107.4,25.5,530.3,1
2019-03-04 09:00:00,17.9,77,13.8,17.5,0.0,100,100,0,0,0.15,0.47,292.0,118.0,174.0,246.3,795.0,1
2019-03-04 10:00:00,18.4,74,13.6,17.8,0.0,100,100,0,0,0.19,0.56,330.1,64.2,265.8,99.0,1000.8,1
2019-03-04 11:00:00,18.4,71,13.1,17.3,0.0,96,96,0,0,0.21,0.62,339.9,76.0,263.9,98.5,1133.7,1
2019-03-04 12:00:00,18.5,70,12.9,17.2,0.0,97,97,0,0,0.23,0.64,364.7,48.8,315.9,58.2,1184.8,1
2019-03-04 13:00:00,18.9,70,13.2,17.3,0.0,93,93,0,0,0.31,0.67,531.7,163.5,368.2,193.8,1150.5,1
2019-03-04 14:00:00,18.4,70,12.9,16.5,0.0,69,69,0,0,0.29,0.63,473.0,153.3,319.8,194.3,1033.1,1
2019-03-04 15:00:00,18.0,70,12.4,15.8,0.0,55,55,0,0,0.28,0.63,445.0,251.5,193.5,371.3,840.8,1
2019-03-04 16:00:00,17.6,70,12.0,15.2,0.0,37,37,0,0,0.23,0.61,331.6,213.1,118.4,413.1,586.5,1
2019-03-04 17:00:00,16.8,71,11.6,14.3,0.0,6,6,0,0,0.14,0.55,131.4,59.5,71.9,188.2,287.7,1
2019-03-04 18:00:00,15.5,76,11.2,13.2,0.0,27,27,0,1,0.06,0.43,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 19:00:00,15.0,77,11.0,12.6,0.0,11,9,0,3,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 20:00:00,15.4,77,11.4,13.1,0.0,96,14,0,87,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 21:00:00,15.9,76,11.6,13.6,0.0,82,2,0,82,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 22:00:00,16.1,76,11.8,13.8,0.0,91,1,0,91,0.04,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-03-04 23:00:00,16.4,75,12.1,14.2,0.0,95,23,5,93,0.04,0.46,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 00:00:00,16.9,75,12.5,15.0,0.0,97,23,15,97,0.04,0.48,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 01:00:00,16.9,77,12.8,15.0,0.0,98,29,12,98,0.04,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 02:00:00,17.1,77,13.1,15.6,0.0,95,45,9,91,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 03:00:00,17.2,77,13.2,15.6,0.0,100,42,6,100,0.04,0.45,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 04:00:00,17.3,78,13.3,15.9,0.0,98,40,13,97,0.03,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 05:00:00,17.3,78,13.5,16.0,0.0,97,47,12,95,0.03,0.43,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 06:00:00,17.4,78,13.6,16.1,0.0,100,24,7,99,0.03,0.43,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 07:00:00,17.9,79,14.3,16.9,0.0,99,17,16,99,0.05,0.42,37.1,2.2,34.9,11.6,230.1,1
2019-03-05 08:00:00,19.4,77,15.3,18.9,0.0,100,3,6,100,0.1,0.51,155.6,29.2,126.4,105.3,535.5,1
2019-03-05 09:00:00,20.5,75,16.0,20.1,0.0,100,5,13,100,0.15,0.6,233.3,25.0,208.3,51.8,800.0,1
2019-03-05 10:00:00,21.4,70,15.6,20.3,0.0,98,2,5,98,0.22,0.78,316.6,39.8,276.7,61.0,1005.6,1
2019-03-05 11:00:00,22.2,69,16.2,21.2,0.0,38,1,12,34,0.28,0.84,420.0,108.7,311.3,140.2,1138.4,1
2019-03-05 12:00:00,24.2,64,16.8,24.4,0.0,96,0,15,96,0.48,1.1,770.8,579.9,190.9,689.2,1189.1,1
2019-03-05 13:00:00,23.5,68,17.2,23.2,0.1,65,1,65,0,0.34,0.93,475.9,131.2,344.7,154.9,1154.5,1
2019-03-05 14:00:00,24.3,65,17.3,24.8,0.0,6,1,4,2,0.42,1.07,592.5,381.8,210.7,482.0,1036.8,1
2019-03-05 15:00:00,24.2,66,17.4,24.6,0.0,10,9,2,0,0.39,1.03,529.0,404.1,124.9,594.1,844.2,1
2019-03-05 16:00:00,23.8,68,17.5,24.4,0.0,22,17,15,0,0.29,0.95,342.4,245.2,97.3,472.9,589.6,1
2019-03-05 17:00:00,22.9,73,17.9,24.3,0.0,42,5,40,0,0.14,0.74,124.6,68.9,55.8,216.3,290.6,1
2019-03-05 18:00:00,22.6,73,17.4,25.1,0.0,69,11,67,4,0.02,0.75,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 19:00:00,20.4,85,17.7,21.6,0.0,65,26,59,21,0.01,0.37,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 20:00:00,16.9,94,15.9,17.1,0.1,100,98,57,19,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 21:00:00,16.3,92,15.1,16.7,0.2,33,27,19,13,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 22:00:00,15.4,97,14.9,15.8,0.1,78,70,40,16,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0
2019-03-05 23:00:00,15.6,95,14.8,16.9,0.1,63,26,57,20,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 00:00:00,15.7,95,14.8,16.2,0.2,45,12,40,21,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 01:00:00,15.5,96,14.8,15.7,0.5,96,12,53,94,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 02:00:00,15.7,96,15.0,16.2,1.4,66,55,33,42,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 03:00:00,15.6,97,15.2,15.9,0.2,56,9,53,1,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 04:00:00,15.6,97,15.2,16.6,0.1,79,0,65,65,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 05:00:00,15.1,98,14.8,15.7,0.0,76,0,31,72,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 06:00:00,15.5,95,14.7,16.2,0.0,91,0,91,7,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 07:00:00,16.2,95,15.4,17.2,0.0,91,10,90,13,0.02,0.09,43.5,13.1,30.5,69.2,235.3,1
2019-03-06 08:00:00,18.3,89,16.5,20.0,0.0,86,1,8,0,0.08,0.23,186.8,77.5,109.3,275.9,540.7,1
2019-03-06 09:00:00,20.3,82,17.2,21.6,0.0,14,1,14,0,0.2,0.43,416.1,244.9,171.2,503.0,805.1,1
2019-03-06 10:00:00,21.3,76,17.0,22.6,0.0,36,14,13,23,0.34,0.6,643.8,492.3,151.6,749.5,1010.5,1
2019-03-06 11:00:00,21.2,76,16.8,22.4,0.0,76,65,6,39,0.35,0.61,621.4,372.4,249.0,478.1,1143.0,1
2019-03-06 12:00:00,20.5,74,15.8,21.1,0.0,72,40,37,52,0.25,0.62,397.0,55.8,341.2,66.1,1193.4,1
2019-03-06 13:00:00,20.3,73,15.4,20.8,0.0,90,62,24,84,0.26,0.64,396.6,148.8,247.7,175.0,1158.4,1
2019-03-06 14:00:00,19.0,73,14.0,18.5,0.0,100,100,34,16,0.18,0.59,230.4,3.8,226.7,4.7,1040.4,1
2019-03-06 15:00:00,18.1,74,13.4,17.3,0.0,98,97,59,0,0.15,0.55,174.0,10.7,163.3,15.7,847.5,1
2019-03-06 16:00:00,17.3,73,12.5,16.1,0.0,100,100,73,5,0.1,0.53,83.4,2.5,81.0,4.7,592.7,1
2019-03-06 17:00:00,16.7,74,12.1,15.8,0.1,100,100,86,93,0.07,0.49,27.6,0.0,27.6,0.0,293.5,1
