datetime,pred_KW,pred_GHI,pred_OT
2019-08-22 02:00:00,530.5128,0.0,28.100243
2019-08-22 03:00:00,484.49762,0.0,28.051025
2019-08-22 04:00:00,458.43106,0.0,27.93736
2019-08-22 05:00:00,426.2637,0.0,28.132957
2019-08-22 06:00:00,426.0075,46.669548,28.47256
2019-08-22 07:00:00,432.95193,199.53316,29.357601
2019-08-22 08:00:00,508.77716,474.59323,30.223768
2019-08-22 09:00:00,590.9871,645.4408,30.536354
2019-08-22 10:00:00,675.82477,807.70984,30.665554
2019-08-22 11:00:00,723.3612,820.9146,30.922968
2019-08-22 12:00:00,723.5335,890.27954,30.951485
2019-08-22 13:00:00,727.8534,819.20856,30.856829
2019-08-22 14:00:00,730.72107,702.927,30.864882
2019-08-22 15:00:00,742.1458,596.05774,30.460943
2019-08-22 16:00:00,713.2321,276.6895,29.956043
2019-08-22 17:00:00,688.5129,189.74336,29.409603
2019-08-22 18:00:00,640.1047,0.0,28.962614
2019-08-22 19:00:00,602.5333,0.0,28.637533
2019-08-22 20:00:00,571.59106,0.0,28.558146
2019-08-22 21:00:00,553.1972,0.0,28.619143
2019-08-22 22:00:00,566.8553,0.0,28.48867
2019-08-22 23:00:00,572.3327,0.0,28.45967
2019-08-23 00:00:00,550.91376,0.0,28.448305
2019-08-23 01:00:00,506.63672,0.0,28.394588
2019-08-23 02:00:00,464.5797,0.0,28.072088
2019-08-23 03:00:00,424.6439,0.0,27.943367
2019-08-23 04:00:00,425.06894,0.0,28.199072
2019-08-23 05:00:00,412.40805,0.0,28.378532
2019-08-23 06:00:00,414.9657,88.163345,28.715368
2019-08-23 07:00:00,436.16156,255.23424,29.687477
2019-08-23 08:00:00,486.27338,503.9296,30.398296
2019-08-23 09:00:00,550.4411,662.75507,30.743677
2019-08-23 10:00:00,583.2822,798.7867,31.02465
2019-08-23 11:00:00,650.3652,863.5092,31.063528
2019-08-23 12:00:00,679.7076,835.4685,30.930784
2019-08-23 13:00:00,666.8835,830.5454,30.76595
2019-08-23 14:00:00,652.8278,693.2451,30.595106
2019-08-23 15:00:00,635.4243,346.72925,30.273043
2019-08-23 16:00:00,650.18726,369.0603,30.484837
2019-08-23 17:00:00,618.4343,166.16138,30.004759
2019-08-23 18:00:00,584.63055,0.0,29.465117
2019-08-23 19:00:00,548.9789,0.0,29.099037
2019-08-23 20:00:00,537.1428,0.0,29.089499
2019-08-23 21:00:00,538.2768,0.0,29.006592
2019-08-23 22:00:00,534.74005,0.0,29.024923
2019-08-23 23:00:00,552.501,0.0,28.818712
2019-08-24 00:00:00,556.88336,0.0,28.728445
2019-08-24 01:00:00,526.4467,0.0,28.70305
2019-08-24 02:00:00,493.56024,0.0,28.621359
2019-08-24 03:00:00,467.23288,0.0,28.489567
2019-08-24 04:00:00,446.69223,0.0,28.619139
2019-08-24 05:00:00,421.90564,0.0,28.93299
2019-08-24 06:00:00,410.31204,78.09173,29.34098
2019-08-24 07:00:00,409.37405,181.13892,29.661926
2019-08-24 08:00:00,459.7759,353.04272,29.804237
2019-08-24 09:00:00,491.61816,525.06287,29.993484
2019-08-24 10:00:00,501.0747,714.1406,30.142338
2019-08-24 11:00:00,493.56882,451.16794,30.186502
2019-08-24 12:00:00,513.8145,596.86127,29.805428
2019-08-24 13:00:00,536.1843,657.2293,29.883514
2019-08-24 14:00:00,554.48267,533.2451,30.139685
2019-08-24 15:00:00,538.9963,404.3219,29.797396
2019-08-24 16:00:00,546.46893,284.0505,29.54468
2019-08-24 17:00:00,528.931,119.72759,29.417126
2019-08-24 18:00:00,509.3167,0.0,29.185698
2019-08-24 19:00:00,498.0383,0.0,29.124584
2019-08-24 20:00:00,510.8323,0.0,29.106886
2019-08-24 21:00:00,526.8173,0.0,29.116617
2019-08-24 22:00:00,539.0786,0.0,28.995998
2019-08-24 23:00:00,566.2513,0.0,28.95832
2019-08-25 00:00:00,574.32776,0.0,28.805876
2019-08-25 01:00:00,548.5146,0.0,28.834076
2019-08-25 02:00:00,515.81024,0.0,28.694605
2019-08-25 03:00:00,475.19196,0.0,28.727343
2019-08-25 04:00:00,450.10806,0.0,28.838013
2019-08-25 05:00:00,424.4143,0.0,28.868586
2019-08-25 06:00:00,401.3712,40.803574,28.96572
2019-08-25 07:00:00,404.7206,141.66177,29.484514
2019-08-25 08:00:00,423.55966,303.35895,30.13634
2019-08-25 09:00:00,447.74698,446.97842,30.770151
2019-08-25 10:00:00,455.49875,595.3421,31.279573
2019-08-25 11:00:00,459.6415,559.68915,31.269983
2019-08-25 12:00:00,454.2464,557.39166,30.886795
2019-08-25 13:00:00,493.86377,674.3457,30.406517
2019-08-25 14:00:00,519.9181,536.79254,30.565565
2019-08-25 15:00:00,536.0288,511.7995,30.379942
2019-08-25 16:00:00,538.6713,348.74033,30.147081
2019-08-25 17:00:00,519.1565,209.05017,29.610048
2019-08-25 18:00:00,505.73093,0.0,29.23491
2019-08-25 19:00:00,498.438,0.0,29.062479
2019-08-25 20:00:00,519.8651,0.0,29.023035
2019-08-25 21:00:00,547.1334,0.0,29.015566
2019-08-25 22:00:00,576.7598,0.0,28.976854
2019-08-25 23:00:00,600.51416,0.0,28.980621
2019-08-26 00:00:00,612.2147,0.0,28.923712
2019-08-26 01:00:00,580.8362,0.0,28.574837
2019-08-26 02:00:00,521.9949,0.0,28.502625
2019-08-26 03:00:00,480.03473,0.0,28.360231
2019-08-26 04:00:00,452.61136,0.0,28.273634
2019-08-26 05:00:00,434.91782,0.0,28.300001
2019-08-26 06:00:00,424.07602,41.520416,28.5734
2019-08-26 07:00:00,435.48907,140.76593,29.198906
2019-08-26 08:00:00,479.42245,369.2036,29.977657
2019-08-26 09:00:00,569.9892,617.18976,30.453056
2019-08-26 10:00:00,646.66003,728.2627,30.664936
2019-08-26 11:00:00,700.6763,779.17285,30.707554
2019-08-26 12:00:00,724.25183,804.03174,30.68406
2019-08-26 13:00:00,718.2691,614.7993,30.829762
2019-08-26 14:00:00,720.62225,447.83395,30.878218
2019-08-26 15:00:00,730.26294,499.63028,30.836845
2019-08-26 16:00:00,723.23615,419.33755,30.462133
2019-08-26 17:00:00,668.6532,185.5308,29.746708
2019-08-26 18:00:00,629.2367,0.0,29.279818
2019-08-26 19:00:00,609.914,0.0,29.097795
2019-08-26 20:00:00,610.85455,0.0,28.994356
2019-08-26 21:00:00,616.4861,0.0,28.960302
2019-08-26 22:00:00,630.5271,0.0,28.875275
2019-08-26 23:00:00,641.03564,0.0,28.732584
2019-08-27 00:00:00,618.28125,0.0,28.46591
2019-08-27 01:00:00,574.5747,0.0,28.222202
2019-08-27 02:00:00,521.2689,0.0,28.081665
2019-08-27 03:00:00,477.8335,0.0,27.886902
2019-08-27 04:00:00,444.9183,0.0,27.909214
2019-08-27 05:00:00,430.47708,0.0,28.020588
2019-08-27 06:00:00,421.06934,66.1539,28.166029
2019-08-27 07:00:00,436.65268,196.36432,29.037241
2019-08-27 08:00:00,486.39972,473.6141,29.832117
2019-08-27 09:00:00,575.49634,719.1349,30.351093
2019-08-27 10:00:00,661.5482,834.2732,30.780483
2019-08-27 11:00:00,708.40485,934.4735,31.05366
2019-08-27 12:00:00,719.64844,894.45026,31.133842
2019-08-27 13:00:00,718.9377,850.9087,31.112368
2019-08-27 14:00:00,729.3536,758.74084,30.736067
2019-08-27 15:00:00,729.75116,611.7587,30.4138
2019-08-27 16:00:00,712.98535,419.6762,29.87069
2019-08-27 17:00:00,673.1431,214.18877,29.318653
2019-08-27 18:00:00,635.8563,0.0,28.71645
2019-08-27 19:00:00,608.45496,0.0,28.347393
2019-08-27 20:00:00,604.90826,0.0,28.282358
2019-08-27 21:00:00,608.71356,0.0,28.261822
2019-08-27 22:00:00,619.50726,0.0,28.223145
2019-08-27 23:00:00,629.779,0.0,28.075174
2019-08-28 00:00:00,608.37177,0.0,28.011822
2019-08-28 01:00:00,554.1712,0.0,27.998709
2019-08-28 02:00:00,510.38953,0.0,27.951782
2019-08-28 03:00:00,475.50717,0.0,27.848543
2019-08-28 04:00:00,445.6535,0.0,27.831161
2019-08-28 05:00:00,428.10773,0.0,28.051039
2019-08-28 06:00:00,418.7988,67.09496,28.532757
2019-08-28 07:00:00,430.7797,215.2015,29.364527
2019-08-28 08:00:00,486.25833,460.94098,30.225897
2019-08-28 09:00:00,581.2089,665.1861,30.61602
2019-08-28 10:00:00,655.92096,797.5655,30.941591
2019-08-28 11:00:00,712.5988,864.9274,31.179178
2019-08-28 12:00:00,731.3718,880.632,31.256388
2019-08-28 13:00:00,735.44305,830.08154,31.139881
2019-08-28 14:00:00,738.0488,730.1468,31.015951
2019-08-28 15:00:00,743.1836,604.07874,30.885506
2019-08-28 16:00:00,725.7382,409.06628,30.57601
2019-08-28 17:00:00,685.7375,201.9029,30.020864
2019-08-28 18:00:00,640.58734,0.0,29.288218
2019-08-28 19:00:00,611.4801,0.0,28.877293
2019-08-28 20:00:00,610.9867,0.0,28.75242
2019-08-28 21:00:00,613.1139,0.0,28.708866
2019-08-28 22:00:00,619.8074,0.0,28.647415
2019-08-28 23:00:00,632.9703,0.0,28.567314
2019-08-29 00:00:00,625.9185,0.0,28.482796
2019-08-29 01:00:00,577.51154,0.0,28.464989
2019-08-29 02:00:00,528.3204,0.0,28.35264
2019-08-29 03:00:00,486.52847,0.0,28.198448
2019-08-29 04:00:00,455.3786,0.0,28.266188
2019-08-29 05:00:00,433.17007,0.0,28.466953
2019-08-29 06:00:00,425.34085,70.609116,28.999573
2019-08-29 07:00:00,438.28113,211.4179,29.854513
2019-08-29 08:00:00,497.8145,449.91248,30.886284
2019-08-29 09:00:00,588.7402,654.99445,31.23636
2019-08-29 10:00:00,667.5294,767.59686,31.222393
2019-08-29 11:00:00,705.2552,635.8797,31.527021
2019-08-29 12:00:00,734.30396,795.0193,31.500483
2019-08-29 13:00:00,744.2254,714.2774,31.550665
2019-08-29 14:00:00,737.1379,554.5039,31.382788
2019-08-29 15:00:00,730.2978,378.7159,30.997248
2019-08-29 16:00:00,712.6144,169.61127,30.731606
2019-08-29 17:00:00,683.9009,16.985537,30.247871
2019-08-29 18:00:00,650.36163,0.0,29.569729
2019-08-29 19:00:00,606.50885,0.0,29.252434
2019-08-29 20:00:00,589.0719,0.0,29.20939
2019-08-29 21:00:00,591.568,0.0,29.218792
2019-08-29 22:00:00,603.9496,0.0,29.094568
2019-08-29 23:00:00,617.1266,0.0,28.947826
2019-08-30 00:00:00,606.4486,0.0,28.842682
2019-08-30 01:00:00,567.46716,0.0,28.761852
2019-08-30 02:00:00,535.9036,0.0,28.565218
2019-08-30 03:00:00,491.18625,0.0,28.512926
2019-08-30 04:00:00,465.61948,0.0,28.738703
2019-08-30 05:00:00,441.0755,0.0,28.840038
2019-08-30 06:00:00,431.1155,66.34278,28.988297
2019-08-30 07:00:00,435.1912,158.89145,29.309393
2019-08-30 08:00:00,471.41168,182.77277,29.597876
2019-08-30 09:00:00,537.0143,165.47772,29.661098
2019-08-30 10:00:00,578.2044,101.4076,30.076561
2019-08-30 11:00:00,592.0171,144.7106,30.174992
2019-08-30 12:00:00,659.528,561.62775,29.977156
2019-08-30 13:00:00,625.0348,581.2476,29.44747
2019-08-30 14:00:00,587.9444,236.9306,29.373686
2019-08-30 15:00:00,565.5612,134.48761,29.493837
2019-08-30 16:00:00,567.869,155.25957,29.190466
2019-08-30 17:00:00,552.4009,28.983538,29.091597
2019-08-30 18:00:00,525.9439,0.0,28.86181
2019-08-30 19:00:00,495.1956,0.0,28.792454
2019-08-30 20:00:00,479.2478,0.0,28.578716
2019-08-30 21:00:00,461.6995,0.0,28.39073
2019-08-30 22:00:00,448.12634,0.0,28.269028
2019-08-30 23:00:00,465.13876,0.0,28.151806
2019-08-31 00:00:00,455.6299,0.0,28.075554
2019-08-31 01:00:00,424.57663,0.0,28.026611
2019-08-31 02:00:00,421.3521,0.0,28.00084
2019-08-31 03:00:00,421.51233,0.0,27.79561
2019-08-31 04:00:00,394.77103,0.0,27.73835
2019-08-31 05:00:00,366.90814,0.0,27.921991
2019-08-31 06:00:00,364.79367,113.4961,28.00048
2019-08-31 07:00:00,385.53217,207.53178,28.491081
2019-08-31 08:00:00,427.9421,496.56415,29.138514
2019-08-31 09:00:00,429.76523,590.6639,29.219196
2019-08-31 10:00:00,464.6352,664.1911,29.343958
2019-08-31 11:00:00,470.5223,899.60376,30.071554
2019-08-31 12:00:00,511.50415,929.9056,30.200508
2019-08-31 13:00:00,527.83356,803.57806,30.184937
2019-08-31 14:00:00,535.7822,677.0755,30.168907
2019-08-31 15:00:00,538.4358,530.0291,30.109844
2019-08-31 16:00:00,544.2627,369.29312,29.60848
2019-08-31 17:00:00,516.576,202.02226,29.283323
2019-08-31 18:00:00,496.6227,0.0,28.944242
2019-08-31 19:00:00,478.97562,0.0,28.71229
2019-08-31 20:00:00,481.88162,0.0,28.61691
2019-08-31 21:00:00,493.3921,0.0,28.606071
2019-08-31 22:00:00,515.44073,0.0,28.52509
2019-08-31 23:00:00,551.60986,0.0,28.39577
