date,time,pred,true,datetime
2019-08-27,05:00:00,28.21213,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.046041,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.061865,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.077995,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.367247,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.131254,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.273596,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.210459,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.26518,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.309467,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.27667,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.167175,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.314894,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.338524,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.208317,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,27.997845,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.083809,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,27.995443,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,28.228338,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,27.622723,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.45332,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.542637,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.141247,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.267437,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,26.996399,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,26.798952,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.104813,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.122013,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,28.027939,27.7,2019-08-27 05:00:00
2019-08-27,05:00:00,27.469307,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.378075,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.143715,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,26.991022,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.615011,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,26.922964,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.036358,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.204332,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.346123,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.41415,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.558283,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.76783,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.74002,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,27.600088,27.2,2019-08-27 05:00:00
2019-08-27,05:00:00,26.959572,27.2,2019-08-27 05:00:00
2019-08-27,06:00:00,28.920946,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.871098,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.731346,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.635002,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.419275,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.523127,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.50424,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.514412,28.4,2019-08-27 06:00:00
2019-08-27,06:00:00,28.834108,28.4,2019-08-27 06:00:00
