date,time,pred,true,datetime
2019-08-25,11:00:00,660.96265,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,667.71674,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,664.8535,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,678.5892,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,700.9324,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,693.348,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,680.8415,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,687.8839,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,679.79364,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,667.786,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,654.8226,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,680.5478,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,681.97565,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,677.7746,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,655.26154,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,634.2217,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,626.3041,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,619.67944,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,642.5613,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,699.7059,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,633.5057,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,665.8502,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,672.64746,494.0,2019-08-25 11:00:00
2019-08-25,11:00:00,742.2071,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,759.23456,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,813.70557,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,714.7959,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,690.1114,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,701.1045,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,701.33435,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,705.9923,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,760.93365,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,742.8624,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,765.0416,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,770.898,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,741.92535,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,744.4409,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,769.71344,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,728.069,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,743.54865,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,753.3406,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,757.07007,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,739.254,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,775.6302,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,756.7078,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,759.6328,547.0,2019-08-25 11:00:00
2019-08-25,11:00:00,771.7842,547.0,2019-08-25 11:00:00
2019-08-25,12:00:00,663.1179,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,674.35016,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,655.14685,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,676.99304,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,683.83185,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,762.6543,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,667.6949,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,675.98,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,681.5857,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,667.61707,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,636.9701,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,703.40314,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,713.72296,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,710.058,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,698.7513,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,682.26105,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,683.0938,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,681.66113,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,710.1313,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,783.38385,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,759.9348,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,673.861,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,749.3589,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,678.2108,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,665.32684,741.00006,2019-08-25 12:00:00
2019-08-25,12:00:00,715.0977,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,701.25146,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,694.54865,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,689.9748,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,731.5849,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,740.40533,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,711.33795,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,752.2645,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,757.4275,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,768.7014,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,741.42944,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,747.5253,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,779.7386,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,803.5733,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,812.1434,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,803.73285,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,804.5437,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,796.01575,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,787.8557,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,802.66345,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,809.5718,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,855.9368,74.0,2019-08-25 12:00:00
2019-08-25,12:00:00,761.6051,74.0,2019-08-25 12:00:00
2019-08-25,13:00:00,607.3164,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,609.16064,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,611.99384,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,615.9423,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,592.5297,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,611.8251,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,618.916,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,649.411,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,612.44714,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,668.9762,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,673.9686,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,679.5201,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,668.8142,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,660.07623,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,634.326,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,681.23676,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,689.7225,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,780.4819,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,724.6101,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,739.34644,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,723.3246,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,676.4409,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,580.1313,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,618.16595,606.0,2019-08-25 13:00:00
2019-08-25,13:00:00,710.5406,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,683.04486,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,639.91656,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,631.05396,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,673.78,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,673.1428,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,645.2481,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,706.1826,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,699.4113,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,699.1045,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,693.2326,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,704.3171,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,556.36694,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,778.5274,360.0,2019-08-25 13:00:00
2019-08-25,13:00:00,789.9229,360.0,2019-08-25 13:00:00
