LOAD(kW),SG(t)
325.2988661,0.78384614
311.6145289,0.52031892
313.3716537,0.30662268
300.8992268,0.10551125
297.1148125,0.34188096
311.8101697,0.05856858
272.7786408,0.01618477
297.2369733,0
310.6348809,0
309.1182142,0
307.1465868,0
306.8040595,0
277.184631,0
254.8673223,0
229.1412172,0
193.4713185,0
190.6091994,0
179.0219106,0
177.0587202,0.06057152
196.5355089,0.23026328
220.5346664,0.4104264
234.520462,0.5694705
287.7327242,0.68954886
262.2614961,0.77211144
291.9937066,0.45647295
318.6868691,0.42854746
295.928631,0.12914577
295.3889518,0.06265358
311.2341487,0.07392216
299.97556,0.10743894
287.5201295,0.01541034
293.8145774,0
318.9855208,0
294.3650399,0
305.8783304,0
302.1667744,0
302.0893869,0
271.716625,0
219.0406072,0
208.5612887,0
201.048744,0
201.025874,0
181.0753238,0.0225836
202.5617381,0.0191565
229.3586875,0.03751621
273.7560835,0.05322067
286.475703,0.06359614
287.5223988,0.10264702
268.6255208,0.16092965
295.1523422,0.1828575
302.0457414,0.10377276
314.8136554,0.0480095
329.8479851,0.0654675
340.631166,0.0139664
303.3530731,0.0034916
305.818506,0
316.0580417,0
305.5649047,0
336.7302516,0
334.7664673,0
314.6811367,0
299.6454934,0
256.3354465,0
239.0076965,0
216.3181518,0
213.276503,0
202.2572051,0.00521418
209.0679641,0.0130161
243.8003065,0.02253888
291.3896071,0.05374656
303.984631,0.06154848
330.8980922,0.06498375
346.0025706,0.10738648
350.4305852,0.22441055
371.6912887,0.1189982
362.6845265,0.11418091
366.7569134,0.09344631
360.2914976,0.0174752
323.3353595,0.00349676
307.2984107,0
320.5651845,0
332.0279822,0
338.3257144,0
331.8500298,0
367.8914764,0
342.5153965,0
306.473244,0
276.771006,0
259.1625857,0
241.0378899,0
241.289125,0.07154254
242.9073118,0.07571784
249.0380536,0.11459844
257.8856458,0.38605314
244.0638974,0.65642338
258.357538,0.53002488
297.5981555,0.69281342
301.1319374,0.80541709
299.6422101,0.7095
334.782368,0.5684514
312.8368605,0.28551398
316.4830928,0.19725648
312.4005643,0.0312696
306.2482569,0
299.6062041,0
330.8973661,0
356.1260381,0
358.126247,0
339.3758729,0
329.8871786,0
303.9948542,0
278.2757351,0
270.7962318,0
251.866134,0
237.9785985,0.0155574
236.7071744,0.05431545
241.6756482,0.15917955
245.6975178,0.14340457
260.861622,0.22046745
265.9584666,0.19967867
303.6012648,0.30493536
307.4841026,0.06341726
324.8294821,0.05916198
327.7656921,0.12775558
342.3624251,0.26263368
346.4416697,0.09378687
330.0979881,0.01810515
311.9362054,0
337.464747,0
349.5138286,0
374.9449992,0
401.5942827,0
379.0919863,0
366.9330661,0
327.2975655,0
306.7317667,0
278.9322143,0
274.5179811,0
250.5638512,0.07145138
261.4557208,0.24522212
305.7042656,0.42912968
353.1510709,0.46689185
366.1055974,0.59117002
413.8978452,0.7052344
436.9678856,0.69058946
417.6125328,0.55258182
417.9608876,0.38680005
374.1940956,0.45300672
391.6948929,0.0753016
396.8334905,0.02832324
409.5971339,0.00774387
394.6445685,0
401.8674614,0
405.8275625,0
425.6332272,0
422.0398482,0
414.0227202,0
364.9724494,0
333.0711815,0
307.8163887,0
278.6892447,0
266.0328958,0
252.0451347,0.00692472
268.3086,0.02159675
296.4901906,0.08802702
324.7903721,0.10437218
306.8640237,0.12230318
326.8011482,0.10664
346.9581667,0.08337829
340.5006571,0.06281139
345.1584673,0.0904806
344.1031875,0.04837672
327.7672738,0.12043655
331.397,0.11454168
306.9456835,0.00955933
333.6375436,0
322.2704077,0
329.1333512,0
324.6684822,0
324.6638532,0
304.0898363,0
282.9736191,0
247.1990655,0
238.2781815,0
218.6183673,0
199.0405989,0
189.7549018,0.00612234
200.9181095,0.03846436
220.8073393,0.04718304
268.4789315,0.16140695
283.7634226,0.09239066
299.8222202,0.08014856
294.3757827,0.152306
317.0665446,0.1652791
316.6188435,0.17571778
313.1432648,0.06179272
307.3788401,0.04619533
290.3394677,0.03056655
288.3342785,0.00612535
288.3540948,0
300.1626203,0
307.8638739,0
285.1765738,0
309.4996845,0
320.6657976,0
288.2055625,0
239.0768247,0
217.159381,0
209.2314305,0
200.3349433,0
195.4249619,0.00608321
204.5983963,0.026058
237.673475,0.04080399
285.216141,0.05295837
291.0959359,0.0607117
315.53515,0.55886025
346.2824166,0.07094312
344.6434756,0.10625601
373.3695155,0.17363787
379.8452134,0.08301408
364.2027674,0.27452834
352.0558853,0.05550784
333.6018135,0.0165034
338.5947561,0
347.2272271,0
365.4844851,0
376.0654673,0
389.8032083,0
352.1472567,0
343.5317785,0
304.9875863,0
302.4254464,0
265.9866637,0
238.4345893,0
235.8193452,0.01819545
236.8201114,0.01990857
276.7245586,0.06133477
308.8933556,0.05261738
372.0987666,0.11977908
400.4896188,0.23340959
402.9873411,0.21629172
401.5844375,0.20367036
411.2661726,0.34416254
448.3049941,0.10911852
428.8636268,0.043387
410.3123964,0.0373498
368.4516894,0.00956406
349.502247,0
359.7502113,0
383.2110212,0
394.4000714,0
411.1435209,0
418.2351667,0
378.0318125,0
333.8979732,0
316.0597727,0
294.6307492,0
281.5282292,0
263.7372592,0.01818642
277.892622,0.1054446
293.5448176,0.20539638
304.3445506,0.43538575
302.2415324,0.19379025
307.8182798,0.12291851
317.0724606,0.39586531
335.8958541,0.30554768
360.3091726,0.23356912
336.7183822,0.22520734
335.8063562,0.08350342
339.9906161,0.06296834
321.9966042,0.0311148
321.8075062,0
347.0137036,0
390.3374642,0
369.7611994,0
392.9541589,0
394.5053304,0
382.629991,0
328.999753,0
301.8180857,0
286.0853988,0
279.0411902,0
272.1400203,0.08251872
265.8790468,0.15168723
255.5058572,0.38533891
264.6324274,0.36135824
284.2277065,0.35570546
285.2551786,0.46926072
309.4758512,0.53811963
325.0082573,0.28252204
339.7712233,0.37395337
335.8173522,0.2407011
332.6678213,0.2866595
347.2772274,0.07974006
330.4279528,0.01891054
342.470428,0
373.7803531,0
386.7438066,0
446.7888869,0
461.5017649,0
442.1226706,0
403.1140099,0
366.2026564,0
327.7542684,0
299.1731618,0
291.9483036,0
280.8446399,0.07966008
321.5430209,0.2519241
349.3239077,0.429957
364.8452482,0.5899299
392.8464697,0.7157995
389.9939035,0.78789416
425.5908673,0.80820564
404.8986195,0.7722843
410.0280353,0.66311504
415.5115477,0.52801119
387.9552143,0.28138641
400.452744,0.10658625
390.8454673,0.0170968
392.7277768,0
412.91184,0
402.9870557,0
429.2814754,0
435.599901,0
441.0640238,0
387.3203344,0
329.6354435,0
301.3973012,0
297.9374196,0
274.0299762,0
262.8776406,0.08450145
293.5114357,0.2571228
305.3304499,0.43459584
343.0349107,0.59321424
345.4504077,0.71663241
350.9469149,0.64324216
370.7117351,0.7986175
371.6936131,0.6350154
373.9309427,0.50289489
385.2537562,0.4095922
409.2786975,0.37084146
412.3722633,0.19268214
388.1992828,0.03577686
375.0714057,0
388.8623958,0
401.7253036,0
414.6940245,0
427.2672024,0
395.9650798,0
378.6105159,0
336.159898,0
315.4384155,0
289.5387053,0
285.2852722,0
256.4323274,0.0815366
260.5132738,0.25388748
289.4752887,0.38869678
338.5406793,0.45003843
404.5575625,0.3971265
402.2573024,0.62293842
431.0384607,0.50333392
450.859116,0.44297912
448.0848154,0.34205468
434.5571578,0.5350275
420.0439955,0.36969422
415.9004475,0.19062932
426.4426458,0.03261464
447.5877946,0
418.5581161,0
433.7997269,0
432.9305155,0
454.2718018,0
433.7130297,0
391.768991,0
362.0673155,0
323.61475,0
308.6117743,0
292.9708422,0
288.9713839,0.01972066
297.8581331,0.06736251
336.024375,0.037367
380.1357746,0.23186976
400.5205905,0.2771436
421.3193678,0.37627236
448.3106875,0.295281
464.1059167,0.38445225
496.5995487,0.24214762
447.6014026,0.21464267
420.9185084,0.10371342
406.5135383,0.0655578
397.9959945,0.02729984
387.7710119,0
395.0992918,0
409.75425,0
420.2302619,0
417.600548,0
426.4309958,0
393.2958363,0
356.6179823,0
333.8011493,0
311.9215937,0
306.8124018,0
275.9218661,0.05361111
270.3896047,0.135536
263.6180268,0.24456336
266.9805059,0.444276
303.9336806,0.59291281
307.6568268,0.34878676
302.6436421,0.2585547
318.2891016,0.35814141
316.9988369,0.31273857
320.2001976,0.15093688
310.3457768,0.22216552
317.9763423,0.1357424
312.6000999,0.01956242
311.7357484,0
324.5582231,0
329.8157144,0
340.3331152,0
374.2864603,0
351.5566012,0
336.9513482,0
319.7968197,0
294.5973785,0
280.0998768,0
254.2450893,0
266.4711744,0.00512388
249.9222529,0.01279035
258.1954177,0.0306504
268.4469375,0.04328982
267.8617083,0.0609912
267.2475,0.0762003
310.1394642,0.0940281
293.0470864,0.17018067
292.6612306,0.04905698
307.7898889,0.43790684
317.6408125,0.33494076
312.8936012,0.1677258
311.0785863,0.02376696
313.3299398,0
349.1838744,0
340.4879414,0
376.2571863,0
390.248253,0
386.1678885,0
375.5634389,0
321.9806096,0
310.1607891,0
289.2304491,0
271.5912427,0
257.9308631,0.08764991
258.9304309,0.25764912
277.2742419,0.43342022
259.2101578,0.50723316
269.7038443,0.3932866
284.182378,0.25649543
291.880488,0.48959714
300.5207847,0.25032579
318.9205387,0.21476608
322.9016607,0.2337007
318.9230238,0.31030864
327.3242381,0.15309161
337.2651911,0.04157111
349.667997,0
385.5547379,0
419.4084769,0
416.5931816,0
446.3721875,0
438.6185536,0
401.9348244,0
365.8501042,0
323.3693125,0
300.7414435,0
290.4868299,0
282.8651723,0.09096177
279.3631979,0.2642952
353.4499642,0.443373
384.2081577,0.60060981
411.3039887,0.49741024
443.3658661,0.154284
440.0301157,0.43892336
446.9993635,0.44707014
421.728486,0.33823284
410.4306756,0.50619428
410.126529,0.3444902
407.4618536,0.19711458
402.6276964,0.03806145
417.4473393,0
394.3546369,0
422.3460119,0
427.0172292,0
436.5672381,0
406.802323,0
378.3491367,0
347.3504648,0
316.103375,0
297.7121101,0
279.6798012,0
273.5802083,0.00678712
277.0895655,0.0126936
300.5775021,0.025413
352.3325208,0.0434214
377.5431838,0.0624661
382.9626601,0.0773226
380.7388423,0.08096126
359.9193542,0.07669308
356.4959696,0.05942901
367.9235663,0.0396589
337.3586756,0.02331288
330.1322614,0.07004313
321.1472797,0.02077416
333.030531,0
331.4049497,0
339.5699226,0
338.4886368,0
327.3068452,0
329.8075089,0
290.4015828,0
278.9648095,0
258.9862836,0
234.5104941,0
218.9563857,0
219.4535267,0.04674186
218.2417545,0.11316697
273.0522305,0.2113321
284.66355,0.2539537
313.6183304,0.39024478
340.4701309,0.55472666
365.8636081,0.68576572
339.1435919,0.5965046
333.3654494,0.38813692
334.5602124,0.1634
318.2136119,0.20853624
298.8107252,0.1460667
316.010122,0.0433225
348.6889031,0
336.465378,0
326.7250339,0
318.0833006,0
332.8435973,0
339.7534078,0
307.345916,0
282.6639286,0
258.6187649,0
230.0977329,0
220.5647143,0
209.3374316,0.02326644
217.1936012,0.05581615
262.4270295,0.1052511
284.2664056,0.1450304
314.1935383,0.33358024
342.9689878,0.36724752
357.1438139,0.2721728
339.5879138,0.15247757
346.2049872,0.10851007
355.9678,0.1938741
349.6098653,0.0774387
325.7945456,0.08789544
331.9341726,0.01983934
346.0486004,0
357.7814226,0
352.2114275,0
351.0391756,0
368.4375447,0
354.5936583,0
323.6966221,0
306.8353065,0
278.9533358,0
256.2175209,0
236.1675089,0
226.0788196,0.01909028
231.6529189,0.05553536
276.7754494,0.16218697
287.0068244,0.0606214
297.7934143,0.07342895
307.0758304,0.07320965
319.3801667,0.214785
333.2528393,0.70121476
359.9474583,0.5316004
332.3354762,0.54617654
306.6873809,0.38279288
306.248774,0.20457766
303.6232024,0.04478708
314.2085566,0
302.9035394,0
316.1783066,0
327.4480714,0
313.3075089,0
331.7262084,0
301.6875863,0
298.912666,0
263.9334582,0
241.806404,0
225.2057947,0
217.9304196,0.09622368
225.0107762,0.2712569
218.6781786,0.45022032
214.4481337,0.60782865
250.2729881,0.7292456
263.2527039,0.8081592
291.1859692,0.8242455
301.2823861,0.78451264
292.5857439,0.34086143
290.3733998,0.5523092
303.1805309,0.38536428
296.2853661,0.20593474
293.6196935,0.03328845
294.1566994,0
287.2053029,0
292.2962814,0
327.8219184,0
311.0744137,0
304.9547321,0
309.7176948,0
283.9382947,0
262.8280268,0
234.1203827,0
229.7220176,0
213.6851369,0.08723754
202.4644822,0.25312122
224.2125417,0.42144128
228.8866041,0.57152504
229.4784127,0.5955113
245.3819316,0.67833962
285.7890714,0.75746048
291.1169189,0.72618142
307.5518095,0.65870926
344.0631191,0.49630815
347.9803823,0.20232618
352.2404137,0.13544097
337.073424,0.0068284
330.3095982,0
333.4333393,0
351.1603376,0
367.6925179,0
393.7679851,0
379.9228423,0
358.0114422,0
330.9399822,0
291.7176223,0
270.7621191,0
263.6996119,0
255.49082,0.07344228
265.4495756,0.23536136
303.7571587,0.4277855
345.9623154,0.52640385
380.570259,0.58833073
416.0457025,0.6369633
459.266247,0.7128927
439.4454757,0.62177742
431.6544255,0.55822772
422.033262,0.40281024
437.019384,0.22555736
442.8288423,0.12660232
413.3565595,0.03148589
442.4268809,0
457.2367304,0
426.1462598,0
414.4474436,0
412.3921397,0
420.3917478,0
377.9506846,0
338.4001637,0
330.0330119,0
297.0715714,0
290.6839618,0
278.2906829,0.0485298
286.511121,0.16050825
323.8914018,0.20510226
385.3612571,0.29210115
404.021067,0.5249354
447.8478661,0.59859569
462.4101136,0.43434171
472.6470267,0.2803901
456.1605268,0.07716436
451.9891539,0.1409755
426.8837976,0.3228784
428.3011065,0.19477366
437.2881302,0.0417186
436.3622827,0
437.3473334,0
455.3050327,0
455.8847738,0
454.5602054,0
440.0313184,0
406.7490377,0
385.7609007,0
336.9595566,0
312.6464494,0
295.3976518,0
273.5110774,0.0238392
276.4394911,0.0893067
310.9298512,0.02635341
350.6914947,0.04337754
405.5054916,0.08424603
427.2585565,0.0767034
438.0162769,0.25034213
445.3649048,0.31622931
457.2533989,0.13409292
473.7906994,0.18422404
462.4510863,0.23524956
454.5249822,0.0517806
438.8236995,0.0095073
437.8786727,0
430.0693394,0
443.4576726,0
491.2529971,0
484.4749822,0
472.55415,0
466.524578,0
413.4117875,0
378.7165957,0
358.2969554,0
334.0557292,0
310.805872,0.04523428
317.767253,0.09211718
363.6321994,0.19273374
405.4230289,0.19427744
432.5456072,0.2010164
483.996802,0.1611597
479.4385774,0.2166125
502.1748215,0.1403649
509.4480757,0.259935
526.6148417,0.12916512
507.6864002,0.11968878
477.349425,0.0824353
477.0596696,0.0165034
450.8919543,0
464.9337917,0
477.6559106,0
459.269494,0
471.0578571,0
450.9265295,0
436.5517571,0
384.9363511,0
361.1671727,0
347.1725863,0
328.9994614,0
314.6796131,0.0516
304.1166816,0.14318914
363.6275998,0.25144938
391.5085259,0.38967933
425.0464732,0.62599744
474.6836846,0.78855378
483.0855536,0.70429743
494.1727946,0.54326673
516.011875,0.13221468
535.6136637,0.05005501
507.6202931,0.27869504
478.3477776,0.15402557
438.5452585,0.0511872
396.957375,0
392.3137051,0
418.6794881,0
435.233025,0
487.5999026,0
464.0377923,0
428.2919461,0
392.745985,0
372.2011976,0
329.3083077,0
311.4696564,0
288.0448154,0.09065862
292.0766,0.2577721
326.5313083,0.42803791
323.8201838,0.5791885
350.1528727,0.69992175
363.320875,0.79069948
359.329625,0.5856858
382.653208,0.5554095
387.1056704,0.24033775
337.2219768,0.255033
356.3498026,0.17547698
345.0410569,0.0511872
326.6519487,0.01794261
316.4620543,0
312.3345403,0
343.3568707,0
378.4057619,0
368.554125,0
363.0084295,0
348.891325,0
310.9086072,0
293.8490833,0
280.8472333,0
278.0766282,0
265.7660193,0.04516978
269.7093188,0.14204018
238.7385476,0.27600625
251.5445953,0.254259
270.354891,0.30633888
268.6163417,0.37384802
278.5802836,0.52524801
296.28875,0.48828048
285.1703879,0.3574762
290.4010429,0.38393109
288.6323333,0.07296154
289.9530256,0.0297388
279.66175,0.00425485
268.3361007,0
272.1472244,0
281.4781939,0
287.5043302,0
300.131975,0
287.5388868,0
280.3911333,0
265.4638454,0
235.6116174,0
225.9182735,0
217.2042167,0
213.6597113,0.00765486
230.3088923,0.07809144
250.3653301,0.24371712
253.2745064,0.54388335
290.4244826,0.60411818
337.8416125,0.684216
320.9037635,0.75220072
327.1308643,0.33103765
317.7127963,0.16703264
333.8098494,0.16720378
314.1396579,0.16072841
309.2243968,0.02276721
298.2856635,0.02792592
265.6937,0
268.351587,0
272.0557357,0
264.8325327,0
256.867125,0
273.3584699,0
235.376806,0
222.6803323,0
219.377625,0
210.222075,0
198.165318,0
197.3536758,0.10275925
200.5459699,0.12954051
238.2104791,0.11720897
264.2263833,0.05130588
298.5033054,0.42030393
320.6352791,0.31579028
328.1458104,0.52409346
319.7868387,0.11637219
350.8330952,0.34594532
358.1071405,0.20732192
343.3013627,0.31809078
313.8557422,0.12323714
318.9281058,0.01439339
303.0398914,0
313.2711083,0
292.3826904,0
281.6031083,0
287.791325,0
259.5415058,0
244.08695,0
231.4600513,0
211.6395385,0
212.6439607,0
199.628418,0
185.726788,0.07562152
199.8266768,0.20594979
227.5755262,0.07351065
279.4328381,0.05143703
346.3620314,0.11618772
330.2713272,0.09167772
346.0459106,0.08322435
354.7571077,0.1647674
349.4285,0.5593182
343.5788455,0.33912853
333.3441429,0.37738176
326.8090475,0.2066967
295.7716909,0.05156818
288.6242,0
309.384825,0
299.137039,0
289.9890707,0
302.3067,0
286.6353206,0
255.4079,0
229.8529,0
226.447939,0
214.986,0
211.4729333,0
199.3148917,0.09831348
197.2309167,0.26730391
237.6262,0.43943506
288.364075,0.5894655
320.7353917,0.70194232
357.4071571,0.6195354
359.5215705,0.79996168
345.3628417,0.76102389
342.9480821,0.17012821
334.4946603,0.54782129
359.939025,0.26453385
343.1792191,0.07906152
303.2410417,0.0573104
295.9955057,0
295.8860714,0
287.2357333,0
273.6014905,0
272.8515866,0
282.5935366,0
301.3842532,0
256.0233804,0
242.5805179,0
236.66265,0
223.42225,0
204.4425192,0.10060022
205.9455447,0.2587396
226.5248667,0.4453166
289.9403561,0.59838198
311.1077902,0.71497734
351.897831,0.36213955
372.1116974,0.65486205
360.4884893,0.28199486
349.953068,0.59556204
344.3255744,0.10234946
351.651891,0.0924242
338.7523753,0.03534342
320.0982333,0.00506454
322.5221667,0
315.9663667,0
311.1212,0
304.8085218,0
341.102938,0
332.7458639,0
311.4845641,0
283.2102565,0
274.629625,0
269.1844286,0
248.9426974,0
239.85095,0.1056725
227.8226964,0.2614013
204.5768963,0.45432639
211.1804,0.5441865
217.055,0.652353
244.5238,0.39100932
240.6823857,0.56867586
269.98395,0.60071731
282.8258667,0.37429952
277.1632549,0.41085898
283.6771,0.1006716
285.5228583,0.1160097
275.9516748,0.01434222
279.8442679,0
270.6560949,0
285.9743443,0
309.0350465,0
321.1268488,0
336.6613024,0
318.5434,0
297.7899781,0
289.99665,0
262.8301385,0
253.0671535,0
239.0382769,0.03137452
228.6851707,0.17254524
229.8660898,0.31288176
238.8999379,0.39097707
251.5992713,0.46596348
242.7708077,0.49692692
287.1527417,0.63833844
282.9800833,0.63800906
283.8449756,0.5375043
299.0168917,0.3870688
299.3062236,0.23835975
297.1289667,0.122421
278.610325,0.05475405
280.0122333,0
314.7093847,0
361.79005,0
353.0006016,0
376.2486484,0
368.8779834,0
333.2084716,0
305.9272051,0
288.0506373,0
266.9385667,0
260.2317,0
252.1241905,0.08059705
243.3571057,0.13871284
270.4882846,0.2764384
336.0377238,0.49514285
384.4148141,0.4033185
405.4841,0.63041913
390.3803857,0.60781446
396.3121626,0.55004697
395.8191,0.37925613
387.420675,0.2387274
378.5958462,0.19527031
382.901091,0.03947013
325.0729833,0.0202272
318.508225,0
314.1856024,0
353.45115,0
366.8080256,0
381.08175,0
389.36305,0
354.0081244,0
333.3123409,0
317.0380417,0
306.4222579,0
290.1383526,0
273.8936215,0.0288745
264.9479699,0.05342148
285.432925,0.16738524
317.1636539,0.160132
354.0004502,0.26803018
383.0840397,0.19211497
377.4996026,0.20281294
380.0212167,0.14330997
392.862225,0.2590965
384.7648154,0.15536115
370.372025,0.07910194
370.6415219,0.01097317
327.7960494,0.00507744
310.1941502,0
293.4043417,0
326.5853718,0
337.5825577,0
317.5004472,0
318.5938608,0
311.421975,0
283.1567198,0
265.1925095,0
250.0821359,0
237.0808013,0
234.3426887,0.00595679
245.86015,0.01360864
275.333875,0.06712472
300.6289817,0.20870394
332.2741039,0.22374792
326.8718575,0.16034571
358.351875,0.06967376
366.6440819,0.08326864
430.8813641,0.18957453
402.0215577,0.04257
361.8721317,0.07247865
379.8924952,0.06063258
404.1930512,0.0051342
373.12725,0
338.7652439,0
337.5881342,0
358.2493882,0
368.4907073,0
349.0910813,0
324.9020219,0
293.8393949,0
277.9104417,0
265.5721951,0
263.9398048,0
248.4199405,0.0830029
249.9148095,0.08458659
290.6495916,0.1535616
314.2709939,0.3524796
355.6243479,0.3742376
376.9486329,0.43122378
361.8583,0.16533844
347.2662461,0.1929023
356.7446786,0.36446585
345.7463,0.21264102
335.0107642,0.13085631
347.2219524,0.06770221
326.5650167,0.00514968
309.0166544,0
306.5365891,0
323.1608078,0
347.2487179,0
359.4577764,0
354.3165129,0
350.262944,0
302.2564604,0
275.9541128,0
266.7508769,0
260.5892747,0
244.855025,0.0171312
238.6154,0.017114
270.1172806,0.21627452
310.1097334,0.2082662
353.5164203,0.17139069
358.3131805,0.2307294
353.6966083,0.1020648
356.5541098,0.11464875
366.2275297,0.1187746
374.9695384,0.23561334
374.9214464,0.10853888
375.101122,0.02037168
339.9560488,0.00595077
323.0035833,0
295.3225138,0
295.9857327,0
330.5931452,0
348.421975,0
340.9753872,0
334.0616974,0
297.9566543,0
281.0697938,0
256.5002896,0
239.3728281,0
249.223,0.07077327
244.4041026,0.02136025
221.5614634,0.0248153
225.4185081,0.25914681
237.3133772,0.23313654
238.7386179,0.22522368
247.6703077,0.37603629
244.0383167,0.4199466
248.437875,0.15643572
261.7530595,0.2815253
256.701861,0.09255492
262.8633846,0.0240198
263.5197564,0.00429785
291.21355,0
298.2510183,0
274.1992821,0
304.0485,0
341.2455927,0
348.5265467,0
328.7166974,0
300.3129423,0
280.4682927,0
273.6698013,0
247.4747303,0
236.2805131,0.09617552
246.6646295,0.26639016
223.5302683,0.44280712
206.6469756,0.59974336
193.9712257,0.72235184
202.0091254,0.82458993
246.1833833,0.84671515
251.257125,0.81097441
259.3631182,0.58094806
255.5846398,0.59035904
279.4612307,0.36825071
298.9825358,0.24326304
302.3071105,0.07384906
300.2378987,0
299.543525,0
330.7649634,0
346.2926095,0
363.7381417,0
378.1871718,0
334.7040183,0
309.4950403,0
288.4898205,0
267.328293,0
264.474025,0
246.8953801,0.09805935
242.72825,0.2666645
290.9430488,0.4398212
340.3033311,0.56327764
384.820475,0.672864
389.1221026,0.66931263
389.3470143,0.76929881
385.1121583,0.71980194
410.284625,0.69066084
395.6707439,0.56073204
381.7877036,0.35114144
367.7414833,0.22509984
348.9664885,0.0508776
339.4062,0
326.2479743,0
345.1526718,0
365.045677,0
371.8114309,0
361.1123744,0
345.79705,0
301.4165714,0
277.6216585,0
264.4538833,0
253.199775,0
242.0504083,0.08733988
245.931475,0.2488797
288.2139408,0.41423448
355.8442,0.56015928
392.6856646,0.67454616
388.3537744,0.6775639
396.036459,0.6847793
399.3168077,0.71681344
415.1802988,0.56013993
428.8656073,0.33878195
425.5518252,0.16089267
403.4757067,0.1181726
384.2819647,0.06424888
368.1884341,0
339.5888083,0
345.1426154,0
357.1746573,0
366.6355714,0
346.8392,0
340.399975,0
297.2929315,0
281.358847,0
276.5749894,0
264.7929589,0
234.5157641,0.08951912
262.1374085,0.20364542
315.8639762,0.3295305
365.3935266,0.58795405
381.0734936,0.59851872
390.2921231,0.39057545
404.573291,0.28967466
380.2280737,0.5307705
391.7062651,0.31727808
378.3206429,0.2286568
368.8914594,0.27026274
354.521168,0.2023752
359.5232692,0.05148949
339.9724917,0
336.3093013,0
331.8733583,0
343.3727853,0
357.0958333,0
362.4595179,0
319.6898417,0
293.7174878,0
273.6136794,0
264.335657,0
268.811275,0
260.4719626,0.10218692
252.4917,0.27278856
292.5386342,0.43456574
333.4377366,0.60164482
384.4375023,0.6596974
428.9266977,0.46024104
425.5624817,0.73167252
405.8185878,0.72546461
394.7244309,0.63551033
392.713225,0.5252751
375.2508796,0.41127264
370.3301792,0.167614
364.1534103,0.05719344
344.4753897,0
314.1155385,0
321.2230808,0
348.1881538,0
361.571012,0
362.154275,0
327.4079083,0
323.258125,0
299.081975,0
286.1315083,0
273.417725,0
267.032075,0.08187673
271.246975,0.21436575
277.1919643,0.412542
344.3253756,0.5989126
361.4124295,0.71712046
376.5734309,0.67995255
402.2829333,0.7356096
384.7037033,0.5921358
381.2998286,0.53610035
363.3280976,0.31263408
364.1121577,0.40625712
340.6865317,0.23370156
327.07865,0.0722959
336.2636923,0
323.5990974,0
296.2474667,0
305.311131,0
315.5937398,0
322.0510714,0
302.281475,0
295.7732559,0
264.9193984,0
250.6255,0
251.7558571,0
245.8392782,0.09195894
235.0714797,0.2685952
209.502225,0.44242915
225.5633637,0.5956188
251.2787949,0.67632292
263.6412288,0.68596352
256.0515128,0.69642585
268.5645003,0.6772887
323.3957277,0.59657985
310.8161551,0.53445216
302.9885962,0.38853682
288.7061884,0.19058976
281.8057211,0.04362436
276.1084195,0
295.4447809,0
292.1686411,0
310.251075,0
324.8900498,0
347.9917857,0
325.910156,0
285.13205,0
274.0951833,0
254.5956951,0
252.534675,0
238.7752,0.01941407
221.1854085,0.07401504
221.7495167,0.115713
213.944575,0.2424168
239.4353659,0.2452548
257.3342667,0.22738443
302.2981795,0.17648576
310.9750244,0.09333408
321.9626585,0.06927429
310.879975,0.06851018
323.5775894,0.02425415
329.0678801,0.07885942
300.0846666,0.03281889
308.0432107,0
301.3221564,0
311.4246406,0
312.6574347,0
334.0007667,0
347.6762756,0
312.996004,0
291.7309512,0
271.4810618,0
264.2636548,0
261.44535,0
244.1561393,0.0050955
233.3299848,0.03222248
275.5314333,0.16755552
346.672725,0.18494988
369.9639872,0.2048004
371.2737628,0.44959596
395.7599391,0.30799266
418.5097195,0.42558648
422.2077103,0.19607183
449.4075122,0.11119284
407.6002397,0.04724496
400.8737,0.01437877
377.2727692,0.02459084
350.9320016,0
349.5953593,0
340.8520423,0
355.2256596,0
364.964702,0
356.1928667,0
317.3539805,0
318.1937313,0
297.1911241,0
268.6993525,0
262.487239,0
244.9712974,0.0341936
244.2375288,0.0768969
275.6059641,0.06661044
345.9066301,0.1151712
389.1676814,0.22062397
388.7294962,0.2466566
395.2783935,0.19307258
403.284175,0.25686308
422.3007083,0.21348554
430.8230085,0.12083774
430.6644759,0.0289476
400.0756071,0.07836836
382.0231875,0.00511614
374.1143036,0
362.7475982,0
377.481872,0
379.2029822,0
373.9612685,0
372.1478835,0
362.6993334,0
344.2191191,0
305.1865476,0
309.3806726,0
297.2044771,0
285.6534971,0.0764712
289.7800409,0.08568739
319.3731935,0.25556448
348.9272143,0.52222554
376.1291577,0.65923902
395.9098423,0.4925349
396.6145357,0.67473837
375.7195423,0.77711062
382.2726919,0.651837
399.8085827,0.2090144
406.9202857,0.02364656
379.4296131,0.01184134
348.1178929,0.01186542
355.568381,0
343.4224702,0
336.4598184,0
350.7490326,0
365.3013777,0
386.8613304,0
363.4182887,0
321.4963303,0
288.2909672,0
286.1864286,0
269.6116518,0
253.1611718,0.09482704
244.0552738,0.26420017
291.6607886,0.41149839
322.7524911,0.58701321
351.7202381,0.43708253
357.252887,0.0763035
363.288628,0.6632535
373.7219223,0.2684576
368.6224446,0.34179453
373.6801339,0.20101812
376.7853066,0.2562112
365.0469107,0.14019032
