time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2023-04-12T01:00,24.6,71,19.1,27.6,0.00,9,3,6,0,578.7,402.9,175.8,567.5,967.5
2023-04-12T02:00,26.3,66,19.3,30.4,0.00,15,13,3,0,754.8,567.5,187.4,668.9,1156.0
2023-04-12T03:00,28.3,58,19.3,32.9,0.00,65,65,0,0,831.5,601.2,230.3,644.3,1271.5
2023-04-12T04:00,26.4,68,19.9,28.0,0.00,88,88,0,0,648.1,317.5,330.6,331.2,1306.1
2023-04-12T05:00,26.0,70,20.0,27.6,0.00,100,100,10,0,767.0,517.2,249.8,560.3,1257.5
2023-04-12T06:00,25.4,72,20.0,26.2,0.00,92,91,20,0,588.2,310.6,277.6,374.8,1129.1
2023-04-12T07:00,23.8,79,20.0,24.5,0.00,100,100,16,6,318.0,45.8,272.2,67.1,929.6
2023-04-12T08:00,22.9,84,20.0,24.0,0.00,100,100,11,0,207.2,46.8,160.4,94.7,672.7
2023-04-12T09:00,22.1,86,19.7,23.1,0.00,100,100,11,0,93.5,23.5,69.9,85.3,375.8
2023-04-12T10:00,21.8,86,19.4,22.8,0.00,100,100,6,0,9.2,1.1,8.1,12.5,59.2
2023-04-12T11:00,21.6,88,19.6,22.9,0.10,100,100,2,1,0.0,0.0,0.0,0.0,0.0
2023-04-12T12:00,21.7,89,19.8,23.1,0.10,100,100,9,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T13:00,21.7,88,19.7,22.9,0.00,78,77,6,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T14:00,21.7,89,19.8,22.6,0.00,30,25,6,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T15:00,21.7,89,19.8,22.5,0.00,48,43,9,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T16:00,21.8,88,19.8,22.7,0.00,75,72,8,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T17:00,21.8,88,19.7,22.9,0.00,67,66,3,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T18:00,21.9,88,19.7,23.2,0.00,63,63,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T19:00,21.9,88,19.8,23.4,0.00,76,76,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T20:00,21.8,89,19.9,23.4,0.00,76,76,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T21:00,21.9,88,19.8,23.5,0.00,87,87,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-12T22:00,21.8,88,19.8,23.5,0.00,75,75,0,0,12.1,0.0,12.1,0.0,116.7
2023-04-12T23:00,22.9,84,20.1,24.4,0.00,66,66,0,0,133.2,32.9,100.3,103.9,431.4
2023-04-13T00:00,24.9,78,20.9,26.8,0.00,38,20,2,0,320.3,130.8,189.4,246.6,722.7
2023-04-13T01:00,26.4,70,20.6,27.7,0.00,30,30,0,0,538.3,343.3,195.0,481.6,970.7
2023-04-13T02:00,27.4,65,20.3,28.7,0.00,21,21,0,0,693.9,481.7,212.2,566.2,1158.6
2023-04-13T03:00,28.0,63,20.4,29.9,0.00,25,25,0,0,762.5,524.0,238.5,560.3,1273.5
2023-04-13T04:00,28.7,61,20.5,31.4,0.00,29,25,6,0,862.7,633.9,228.8,660.1,1307.7
2023-04-13T05:00,29.1,60,20.6,31.9,0.00,28,18,18,0,803.0,572.8,230.3,619.5,1258.9
2023-04-13T06:00,29.0,62,20.9,32.0,0.00,37,27,22,0,678.6,480.9,197.6,579.4,1130.4
2023-04-13T07:00,28.2,65,20.9,30.5,0.10,33,21,19,0,435.8,253.4,182.4,370.6,930.9
2023-04-13T08:00,27.2,68,20.9,29.5,0.10,24,14,12,0,322.6,182.2,140.4,368.0,674.1
2023-04-13T09:00,25.8,73,20.5,27.6,0.00,8,5,3,0,175.8,103.6,72.2,373.6,377.6
2023-04-13T10:00,24.2,77,20.0,26.0,0.00,14,11,3,0,22.3,9.8,12.6,112.1,61.5
2023-04-13T11:00,23.3,81,19.9,25.0,0.00,5,3,2,0,0.0,0.0,0.0,0.0,0.0
2023-04-13T12:00,23.6,82,20.3,26.2,0.00,11,21,4,0,0.0,0.0,0.0,0.0,0.0
2023-04-13T13:00,23.4,84,20.4,26.5,0.00,6,2,4,0,0.0,0.0,0.0,0.0,0.0
2023-04-13T14:00,22.0,91,20.4,25.2,0.00,24,12,1,13,0.0,0.0,0.0,0.0,0.0
2023-04-13T15:00,21.7,92,20.3,25.0,0.00,29,21,1,10,0.0,0.0,0.0,0.0,0.0
2023-04-13T16:00,21.7,92,20.3,25.0,0.00,42,17,2,30,0.0,0.0,0.0,0.0,0.0
2023-04-13T17:00,21.5,91,20.1,24.7,0.00,10,10,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-13T18:00,22.0,88,19.9,25.4,0.00,63,13,0,58,0.0,0.0,0.0,0.0,0.0
2023-04-13T19:00,20.3,97,19.8,23.5,0.00,48,48,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-13T20:00,19.9,99,19.7,23.3,0.00,55,55,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-13T21:00,19.5,99,19.3,22.7,0.00,100,100,0,2,0.0,0.0,0.0,0.0,0.0
2023-04-13T22:00,19.6,99,19.5,22.8,0.00,100,100,0,2,12.0,2.4,9.6,26.8,121.6
2023-04-13T23:00,20.5,98,20.1,23.5,0.00,100,100,0,0,155.7,67.0,88.8,209.2,435.7
2023-04-14T00:00,21.9,92,20.5,25.0,0.00,100,100,0,0,312.2,129.4,182.9,242.4,726.4
2023-04-14T01:00,24.0,80,20.4,26.8,0.00,41,41,0,0,470.6,246.1,224.5,344.0,973.8
2023-04-14T02:00,26.4,69,20.2,28.9,0.00,49,49,0,0,657.8,360.3,297.5,422.4,1161.1
2023-04-14T03:00,28.4,62,20.3,31.7,0.00,33,33,0,0,809.2,544.6,264.5,581.2,1275.5
2023-04-14T04:00,29.1,59,20.3,32.5,0.00,38,38,0,0,811.2,550.2,261.0,571.9,1309.3
2023-04-14T05:00,29.0,61,20.7,31.9,0.00,62,58,0,8,669.3,384.4,284.9,415.1,1260.2
2023-04-14T06:00,28.7,63,20.9,31.3,0.00,67,67,2,0,454.6,193.9,260.7,233.2,1131.6
2023-04-14T07:00,28.8,61,20.6,31.4,0.00,100,100,2,0,394.5,167.1,227.4,244.0,932.2
2023-04-14T08:00,28.4,63,20.5,31.1,0.00,100,100,0,0,309.4,165.6,143.8,333.5,675.6
2023-04-14T09:00,27.4,66,20.5,30.7,0.00,21,21,0,0,143.2,66.6,76.6,238.8,379.4
2023-04-14T10:00,25.3,78,21.2,29.1,0.00,13,13,0,0,25.2,12.0,13.2,138.2,63.8
2023-04-14T11:00,23.9,83,20.8,27.2,0.00,34,33,0,1,0.0,0.0,0.0,0.0,0.0
2023-04-14T12:00,24.9,79,21.1,28.9,0.00,28,15,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-14T13:00,24.6,80,21.0,28.9,0.00,12,6,6,1,0.0,0.0,0.0,0.0,0.0
2023-04-14T14:00,23.6,84,20.8,27.5,0.00,39,25,18,0,0.0,0.0,0.0,0.0,0.0
2023-04-14T15:00,23.8,82,20.5,27.5,0.00,100,100,9,3,0.0,0.0,0.0,0.0,0.0
2023-04-14T16:00,22.6,89,20.7,26.2,0.00,100,100,24,16,0.0,0.0,0.0,0.0,0.0
2023-04-14T17:00,22.1,88,20.1,25.3,0.10,100,98,100,0,0.0,0.0,0.0,0.0,0.0
2023-04-14T18:00,22.8,85,20.1,25.5,0.00,75,18,70,0,0.0,0.0,0.0,0.0,0.0
2023-04-14T19:00,22.4,87,20.0,25.0,0.00,62,22,40,21,0.0,0.0,0.0,0.0,0.0
2023-04-14T20:00,21.7,90,20.0,24.4,0.10,56,38,30,0,0.0,0.0,0.0,0.0,0.0
2023-04-14T21:00,21.7,92,20.3,24.0,0.00,76,40,57,7,0.0,0.0,0.0,0.0,0.0
2023-04-14T22:00,21.8,93,20.6,24.6,0.00,70,30,61,11,11.9,0.0,11.9,0.0,126.4
2023-04-14T23:00,22.2,93,21.0,24.5,1.90,100,100,100,8,117.6,37.1,80.5,114.8,440.0
2023-04-15T00:00,22.0,93,20.7,24.6,1.50,100,100,100,63,161.4,37.3,124.2,69.4,730.0
2023-04-15T01:00,22.5,92,21.1,25.4,2.90,100,100,74,4,200.4,36.4,164.0,50.7,976.8
2023-04-15T02:00,23.6,88,21.4,26.2,0.30,100,100,100,1,339.6,28.1,311.5,32.9,1163.5
2023-04-15T03:00,22.8,89,20.8,24.8,6.60,100,100,100,21,190.5,0.0,190.5,0.0,1277.5
2023-04-15T04:00,22.2,87,20.0,24.2,1.10,100,100,99,18,131.0,4.0,126.9,4.2,1310.9
2023-04-15T05:00,22.3,82,19.0,24.4,0.30,100,33,100,9,270.2,16.6,253.7,17.9,1261.5
2023-04-15T06:00,21.6,82,18.3,24.0,1.00,100,100,100,13,144.0,0.0,144.0,0.0,1132.7
2023-04-15T07:00,21.3,81,18.0,23.5,0.20,58,10,48,11,146.5,10.8,135.7,15.7,933.4
2023-04-15T08:00,22.2,76,17.9,24.5,0.00,49,15,38,6,313.7,162.3,151.4,326.0,677.0
2023-04-15T09:00,22.1,72,16.7,23.4,0.00,14,1,2,11,186.4,109.7,76.7,391.4,381.2
2023-04-15T10:00,20.5,78,16.5,22.1,0.00,87,11,31,79,24.7,10.3,14.4,118.2,66.0
2023-04-15T11:00,19.7,83,16.8,21.0,0.00,85,4,31,78,0.0,0.0,0.0,0.0,0.0
2023-04-15T12:00,18.9,89,17.1,19.9,0.00,100,0,2,99,0.0,0.0,0.0,0.0,0.0
2023-04-15T13:00,18.5,90,16.8,19.1,0.00,97,0,22,96,0.0,0.0,0.0,0.0,0.0
2023-04-15T14:00,18.5,86,16.2,18.7,0.00,81,0,53,60,0.0,0.0,0.0,0.0,0.0
2023-04-15T15:00,18.3,88,16.2,18.4,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-15T16:00,17.9,90,16.3,18.2,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-15T17:00,17.7,92,16.3,18.2,0.00,74,0,0,74,0.0,0.0,0.0,0.0,0.0
2023-04-15T18:00,17.5,92,16.2,18.3,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-15T19:00,17.0,94,16.0,18.1,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-15T20:00,16.0,96,15.3,17.1,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-15T21:00,15.0,97,14.6,15.9,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-15T22:00,16.0,95,15.2,17.5,0.00,0,0,0,0,18.9,4.7,14.1,48.9,131.2
2023-04-15T23:00,19.4,88,17.3,21.4,0.00,0,0,0,0,207.6,121.5,86.1,371.8,444.2
2023-04-16T00:00,23.5,65,16.6,25.5,0.00,0,0,0,0,438.8,322.3,116.5,597.3,733.6
2023-04-16T01:00,26.0,53,15.7,27.8,0.00,0,0,0,0,655.4,523.4,132.0,726.3,979.8
2023-04-16T02:00,27.4,49,15.9,29.5,0.00,0,0,0,0,824.8,684.3,140.5,797.9,1165.9
2023-04-16T03:00,28.3,49,16.5,31.5,0.00,0,0,0,0,932.6,786.9,145.7,836.2,1279.3
2023-04-16T04:00,29.0,49,17.4,33.1,0.00,0,0,0,0,967.1,822.0,145.1,851.5,1312.3
2023-04-16T05:00,29.4,50,17.8,33.5,0.00,7,0,0,7,928.7,788.2,140.5,848.6,1262.7
2023-04-16T06:00,29.4,50,18.0,33.1,0.00,9,0,0,9,819.8,689.0,130.8,826.0,1133.9
2023-04-16T07:00,29.0,51,17.9,31.9,0.00,14,0,0,14,649.9,533.1,116.9,775.4,934.6
2023-04-16T08:00,28.3,53,17.9,30.4,0.00,0,0,0,0,441.1,344.8,96.3,690.9,678.4
2023-04-16T09:00,27.4,60,18.9,30.1,0.00,8,0,0,8,219.1,154.4,64.6,548.1,383.0
2023-04-16T10:00,25.2,69,19.0,27.7,0.00,0,0,0,0,29.3,15.7,13.6,180.0,68.3
2023-04-16T11:00,25.3,63,17.7,27.7,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T12:00,22.5,80,18.9,24.9,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T13:00,21.1,87,18.8,23.5,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T14:00,20.1,88,18.1,22.4,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T15:00,19.5,87,17.3,21.6,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T16:00,18.7,87,16.5,20.3,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T17:00,17.9,87,15.7,19.1,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T18:00,17.4,87,15.2,18.4,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T19:00,17.5,85,14.9,18.4,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T20:00,17.3,85,14.7,18.1,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T21:00,17.9,81,14.7,19.1,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-16T22:00,20.3,72,15.1,21.9,0.00,0,0,0,0,21.1,4.7,16.4,46.9,135.9
2023-04-16T23:00,21.5,74,16.6,23.8,0.00,0,0,0,0,210.9,122.3,88.7,370.7,448.3
2023-04-17T00:00,23.9,69,17.8,26.6,0.00,0,0,0,0,436.9,318.1,118.8,586.3,737.1
2023-04-17T01:00,25.9,66,19.0,29.0,0.00,0,0,0,0,644.6,510.5,134.2,705.9,982.6
2023-04-17T02:00,27.5,60,19.2,31.9,0.00,0,0,0,0,812.6,668.9,143.7,778.0,1168.2
2023-04-17T03:00,28.8,57,19.5,34.2,0.00,2,2,0,0,917.8,768.0,149.8,814.5,1281.1
2023-04-17T04:00,29.7,57,20.2,35.5,0.00,6,5,1,0,946.8,793.7,153.1,820.8,1313.7
2023-04-17T05:00,30.1,56,20.5,35.7,0.00,12,12,1,0,899.4,744.3,155.1,800.1,1263.9
2023-04-17T06:00,29.9,58,20.7,34.8,0.00,22,19,3,0,800.1,663.6,136.5,794.4,1134.9
2023-04-17T07:00,29.6,59,20.8,33.7,0.00,10,7,4,0,629.4,505.3,124.1,733.7,935.7
2023-04-17T08:00,28.9,62,20.9,32.1,0.00,5,1,4,0,417.0,314.0,103.0,627.5,679.8
2023-04-17T09:00,27.9,66,21.0,31.4,0.00,6,0,6,0,207.9,142.4,65.5,503.0,384.7
2023-04-17T10:00,26.8,68,20.3,30.4,0.00,6,0,5,0,28.7,14.5,14.2,166.6,70.5
2023-04-17T11:00,25.0,76,20.4,29.1,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-17T12:00,24.4,81,20.9,28.4,0.00,100,0,6,100,0.0,0.0,0.0,0.0,0.0
2023-04-17T13:00,23.4,86,21.0,27.2,0.00,100,7,3,100,0.0,0.0,0.0,0.0,0.0
2023-04-17T14:00,22.8,89,20.8,26.4,0.00,100,4,0,100,0.0,0.0,0.0,0.0,0.0
2023-04-17T15:00,22.0,92,20.6,25.3,0.00,98,10,0,97,0.0,0.0,0.0,0.0,0.0
2023-04-17T16:00,21.2,93,19.9,24.0,0.00,5,5,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-17T17:00,20.4,94,19.3,22.8,0.00,12,12,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-17T18:00,20.6,92,19.2,23.2,0.00,51,15,0,42,0.0,0.0,0.0,0.0,0.0
2023-04-17T19:00,21.2,91,19.7,24.4,0.00,100,12,0,100,0.0,0.0,0.0,0.0,0.0
2023-04-17T20:00,20.2,95,19.3,23.2,0.00,100,14,0,100,0.0,0.0,0.0,0.0,0.0
2023-04-17T21:00,18.7,98,18.3,20.9,0.00,100,12,0,100,0.0,0.0,0.0,0.0,0.0
2023-04-17T22:00,20.1,93,18.9,22.7,0.00,100,18,0,100,21.0,2.3,18.6,22.5,140.5
2023-04-17T23:00,23.3,81,19.9,26.0,0.00,91,9,0,90,194.5,91.2,103.3,273.8,452.3
2023-04-18T00:00,26.2,74,21.2,29.1,0.00,85,2,0,36,415.2,286.7,128.5,525.7,740.5
2023-04-18T01:00,27.8,67,21.2,30.4,0.00,12,5,0,7,607.8,440.8,167.0,607.5,985.4
2023-04-18T02:00,29.6,61,21.2,33.1,0.00,28,1,0,27,798.2,647.0,151.2,750.7,1170.4
2023-04-18T03:00,31.1,55,21.0,35.5,0.00,83,0,0,83,897.8,733.4,164.4,776.4,1282.8
2023-04-18T04:00,32.1,51,20.8,37.8,0.00,86,0,2,86,922.5,742.2,180.3,766.4,1315.1
2023-04-18T05:00,32.2,51,20.7,38.6,0.00,32,0,3,30,862.3,693.5,168.7,744.5,1265.0
2023-04-18T06:00,31.7,54,21.2,37.2,0.00,100,0,3,100,771.9,615.6,156.3,735.9,1135.9
2023-04-18T07:00,30.9,57,21.5,34.9,0.00,95,0,6,94,568.3,377.7,190.6,547.4,936.8
2023-04-18T08:00,29.9,60,21.2,32.9,0.00,100,0,5,100,408.8,299.1,109.8,596.2,681.2
2023-04-18T09:00,28.4,64,21.0,31.4,0.00,100,0,1,100,188.1,100.9,87.2,354.4,386.5
2023-04-18T10:00,26.2,70,20.2,29.0,0.00,100,1,20,100,25.9,7.0,19.0,79.8,72.8
2023-04-18T11:00,24.4,78,20.3,27.6,0.00,100,0,9,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T12:00,23.7,85,21.0,27.5,0.00,100,0,8,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T13:00,24.3,80,20.6,28.4,0.00,100,1,26,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T14:00,23.4,90,21.7,27.4,0.00,100,0,3,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T15:00,23.0,90,21.3,27.2,0.00,100,0,2,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T16:00,22.4,96,21.6,26.5,0.00,100,22,3,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T17:00,22.7,95,21.9,27.3,0.00,100,44,4,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T18:00,22.7,96,22.0,27.1,0.00,100,32,20,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T19:00,22.6,96,21.9,26.9,0.00,100,15,5,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T20:00,22.2,97,21.7,26.4,0.00,100,15,11,100,0.0,0.0,0.0,0.0,0.0
2023-04-18T21:00,22.3,96,21.7,26.5,0.00,81,26,5,73,0.0,0.0,0.0,0.0,0.0
2023-04-18T22:00,22.4,97,21.8,26.8,0.00,96,40,5,94,20.9,2.3,18.5,21.7,145.1
2023-04-18T23:00,24.3,89,22.4,29.0,0.00,99,30,28,98,160.2,34.8,125.5,103.4,456.3
2023-04-19T00:00,26.0,79,22.2,30.7,0.00,99,0,19,94,357.7,178.9,178.9,326.4,743.9
2023-04-19T01:00,27.5,71,21.8,31.6,0.00,97,0,2,97,501.8,290.6,211.2,399.2,988.1
2023-04-19T02:00,29.0,63,21.2,33.8,0.00,100,0,0,100,740.7,523.7,217.0,606.1,1172.5
2023-04-19T03:00,29.8,58,20.7,34.0,0.00,100,2,5,100,695.8,392.1,303.7,414.3,1284.5
2023-04-19T04:00,29.3,62,21.2,33.5,0.00,100,0,8,100,329.3,32.2,297.0,33.2,1316.3
2023-04-19T05:00,29.4,63,21.6,33.5,0.00,100,6,43,100,307.2,42.9,264.3,46.0,1266.0
2023-04-19T06:00,29.9,61,21.6,33.2,0.00,100,27,48,100,411.4,71.5,339.8,85.4,1136.9
2023-04-19T07:00,28.2,69,22.0,30.9,1.50,100,2,31,100,243.7,36.0,207.8,52.1,937.9
2023-04-19T08:00,26.2,77,21.8,27.9,0.10,100,13,17,100,188.6,12.6,176.0,25.0,682.5
2023-04-19T09:00,25.4,80,21.7,26.9,0.10,100,15,26,100,85.9,5.8,80.1,20.2,388.2
2023-04-19T10:00,24.3,82,21.0,26.1,0.00,100,6,15,100,14.9,0.3,14.5,3.7,75.1
2023-04-19T11:00,23.6,86,21.1,26.6,0.00,100,1,4,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T12:00,22.6,92,21.2,24.5,0.00,100,25,75,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T13:00,22.7,92,21.3,25.3,0.40,100,3,99,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T14:00,22.5,92,21.0,25.7,0.10,90,1,62,73,0.0,0.0,0.0,0.0,0.0
2023-04-19T15:00,22.2,92,20.8,25.4,0.00,99,2,49,97,0.0,0.0,0.0,0.0,0.0
2023-04-19T16:00,21.9,92,20.5,25.5,0.10,100,0,55,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T17:00,21.8,93,20.5,25.4,0.10,100,1,97,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T18:00,21.5,95,20.6,25.2,0.90,100,1,62,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T19:00,21.0,95,20.3,23.9,2.10,100,100,63,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T20:00,21.0,96,20.4,23.9,0.60,100,67,41,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T21:00,21.0,96,20.4,24.6,0.00,100,22,30,100,0.0,0.0,0.0,0.0,0.0
2023-04-19T22:00,21.2,95,20.4,24.1,0.30,100,26,94,100,18.5,0.0,18.5,0.0,149.6
2023-04-19T23:00,22.1,89,20.2,24.2,0.10,100,29,47,100,96.2,4.5,91.7,13.3,460.2
2023-04-20T00:00,24.1,85,21.5,25.8,0.00,100,31,44,100,203.2,27.1,176.1,49.2,747.1
2023-04-20T01:00,24.5,86,22.0,27.2,0.00,100,18,99,100,349.4,89.6,259.8,122.7,990.8
2023-04-20T02:00,23.8,86,21.4,27.0,0.00,100,75,19,100,223.4,3.2,220.2,3.7,1174.6
2023-04-20T03:00,23.3,88,21.2,26.5,0.10,100,100,38,100,315.1,45.8,269.3,48.3,1286.0
2023-04-20T04:00,23.3,86,20.9,26.4,0.40,100,100,4,95,315.1,22.1,293.0,22.8,1317.6
2023-04-20T05:00,22.9,85,20.3,25.4,0.10,100,100,73,93,216.5,0.0,216.5,0.0,1267.0
2023-04-20T06:00,23.1,84,20.3,26.2,0.00,93,91,6,20,209.0,5.6,203.3,6.7,1137.9
2023-04-20T07:00,24.5,78,20.5,27.1,0.10,70,4,58,27,416.5,124.1,292.4,179.3,939.0
2023-04-20T08:00,23.9,79,20.0,26.3,0.60,93,12,52,85,267.5,95.6,171.9,189.6,683.8
2023-04-20T09:00,22.8,83,19.7,25.3,0.00,100,100,11,9,95.4,16.6,78.8,57.8,390.0
2023-04-20T10:00,21.9,85,19.3,24.3,0.00,100,100,3,5,12.9,0.0,12.9,0.0,77.3
2023-04-20T11:00,21.5,86,19.0,24.1,0.00,100,100,0,1,0.0,0.0,0.0,0.0,0.0
2023-04-20T12:00,21.4,92,20.0,25.0,0.00,100,100,56,3,0.0,0.0,0.0,0.0,0.0
2023-04-20T13:00,21.6,89,19.6,24.9,0.50,100,100,34,18,0.0,0.0,0.0,0.0,0.0
2023-04-20T14:00,21.3,94,20.3,24.8,0.20,100,100,51,1,0.0,0.0,0.0,0.0,0.0
2023-04-20T15:00,21.3,91,19.7,24.4,0.10,100,100,16,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T16:00,21.1,93,19.9,24.3,0.00,100,100,42,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T17:00,21.0,95,20.3,24.3,0.50,100,100,58,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T18:00,20.9,95,20.1,24.2,1.40,100,100,82,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T19:00,20.8,95,20.0,23.9,1.10,100,100,98,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T20:00,20.7,96,20.0,24.0,1.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T21:00,20.5,97,20.0,23.5,0.70,100,100,93,0,0.0,0.0,0.0,0.0,0.0
2023-04-20T22:00,20.6,97,20.1,23.8,0.20,100,100,100,0,6.9,0.0,6.9,0.0,154.0
2023-04-20T23:00,21.1,92,19.7,24.2,0.10,100,100,46,0,47.9,0.0,47.9,0.0,464.0
2023-04-21T00:00,21.4,85,18.9,24.0,0.10,100,100,9,0,168.5,17.2,151.3,31.1,750.3
2023-04-21T01:00,22.0,83,18.9,24.6,0.00,100,100,48,0,180.3,7.9,172.3,10.8,993.3
2023-04-21T02:00,22.8,78,18.8,25.1,0.00,100,100,19,0,309.6,20.5,289.1,23.6,1176.6
2023-04-21T03:00,23.4,73,18.4,25.2,0.00,100,100,68,0,435.6,44.7,390.9,47.1,1287.5
2023-04-21T04:00,23.2,73,18.1,24.7,0.00,100,100,41,0,360.4,34.2,326.2,35.2,1318.7
2023-04-21T05:00,23.6,73,18.4,25.4,0.20,100,100,100,0,456.4,153.1,303.3,163.7,1267.9
2023-04-21T06:00,23.6,71,18.0,25.2,0.00,100,100,100,0,258.9,0.0,258.9,0.0,1138.8
2023-04-21T07:00,23.5,71,17.9,25.2,0.00,100,100,98,0,237.5,11.7,225.8,16.9,940.0
2023-04-21T08:00,23.3,72,17.9,24.9,0.00,100,100,91,0,200.5,19.3,181.2,38.2,685.2
2023-04-21T09:00,22.3,76,17.9,23.8,0.00,100,100,100,0,81.1,0.0,81.1,0.0,391.7
2023-04-21T10:00,21.5,79,17.7,23.1,0.00,100,100,100,0,13.8,1.0,12.8,11.6,79.6
2023-04-21T11:00,21.1,81,17.7,22.9,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-04-21T12:00,20.8,84,18.0,22.7,0.00,100,93,98,0,0.0,0.0,0.0,0.0,0.0
2023-04-21T13:00,20.8,84,18.0,22.4,0.00,100,97,100,2,0.0,0.0,0.0,0.0,0.0
2023-04-21T14:00,20.4,86,17.9,22.1,0.00,12,1,10,1,0.0,0.0,0.0,0.0,0.0
2023-04-21T15:00,19.5,90,17.8,21.3,0.00,9,3,3,3,0.0,0.0,0.0,0.0,0.0
2023-04-21T16:00,19.0,92,17.7,20.8,0.00,40,3,7,33,0.0,0.0,0.0,0.0,0.0
2023-04-21T17:00,18.9,92,17.7,20.6,0.00,79,21,0,74,0.0,0.0,0.0,0.0,0.0
2023-04-21T18:00,18.7,94,17.7,20.5,0.00,37,35,5,0,0.0,0.0,0.0,0.0,0.0
2023-04-21T19:00,18.6,95,17.7,20.2,0.00,50,39,28,0,0.0,0.0,0.0,0.0,0.0
2023-04-21T20:00,18.9,92,17.6,20.4,0.00,100,78,100,0,0.0,0.0,0.0,0.0,0.0
2023-04-21T21:00,19.2,88,17.3,20.5,0.00,100,100,100,1,0.0,0.0,0.0,0.0,0.0
2023-04-21T22:00,19.7,85,17.1,20.8,0.00,100,100,100,43,6.9,0.0,6.9,0.0,158.3
2023-04-21T23:00,20.1,83,17.1,20.8,0.00,100,100,100,46,46.1,0.0,46.1,0.0,467.7
2023-04-22T00:00,21.0,76,16.6,21.0,0.10,100,78,100,1,90.9,3.7,87.2,6.6,753.4
2023-04-22T01:00,21.5,75,16.9,21.6,0.10,95,70,91,5,325.1,81.6,243.6,111.0,995.8
